Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
0.1708334;28.04505;10.86895;99.94436782;1.259073;0.02490475;0.1592284;99.98453;0.08428811
0.1791666;28.09212;10.86854;99.9405977;1.256341;0.02437787;0.1558818;100.0096;0.08390106
0.1875;28.12198;10.86815;99.93701149;1.253526;0.02383743;0.1524477;100.0104;0.0838883
0.1958334;28.15613;10.86771;99.93296552;1.250406;0.02325298;0.148731;100.0088;0.08350726
0.2041667;28.19022;10.86731;99.92928736;1.246651;0.02257522;0.1444163;99.98351;0.08349418
0.2125;28.2243;10.8669;99.92551724;1.242552;0.02184596;0.1397711;99.99272;0.08311571
0.2208333;28.25757;10.86648;99.92165517;1.238692;0.02115618;0.1353766;100.0234;0.0831025
0.2291667;28.29919;10.86607;99.91788506;1.235041;0.02049575;0.131169;99.94001;0.08272106
0.2375;28.3395;10.86566;99.91411494;1.231186;0.01980348;0.1267564;100.079;0.0827066
0.2458334;28.36928;10.86526;99.91043678;1.226871;0.01904453;0.1219157;100.0261;0.08269579
0.2541666;28.40472;10.86486;99.90675862;1.222706;0.01830824;0.1172185;99.98232;0.08232152
0.2625;28.44438;10.86446;99.90308046;1.218165;0.01751533;0.1121573;99.97753;0.08230636
0.2708334;28.4847;10.86403;99.89912644;1.21343;0.01669428;0.1069143;100.0094;0.081932
0.2791667;28.51992;10.8636;99.89517241;1.208623;0.01586142;0.1015944;100.0222;0.08191907
0.2875;28.55684;10.86315;99.89103448;1.203653;0.01500216;0.09610416;99.9602;0.0815469
0.2958333;28.58938;10.86272;99.88708046;1.198785;0.01416098;0.09072791;100.0224;0.0815354
0.3041667;28.63563;10.86226;99.88285057;1.193637;0.01327306;0.08505128;99.97724;0.08116207
0.3125;28.6691;10.86181;99.87871264;1.188187;0.01234239;0.07909894;100.0162;0.08115069
0.3208333;28.70622;10.86134;99.8743908;1.182977;0.01144814;0.0733783;99.94992;0.080784
0.3291667;28.73482;10.86091;99.87043678;1.177724;0.01054884;0.06762356;100.017;0.08077382
0.3375;28.77614;10.86046;99.86629885;1.172281;0.009620645;0.06168191;99.96669;0.080406
0.3458333;28.81155;10.86003;99.86234483;1.16694;0.00870854;0.05584145;100.0496;0.08039356
0.3541666;28.8506;10.85958;99.8582069;1.16142;0.007770395;0.04983211;99.96782;0.08037965
0.3625;28.89185;10.85912;99.85397701;1.1559;0.006831079;0.0438136;100.0918;0.0800124
0.3708334;28.92031;10.85867;99.84983908;1.150617;0.005929739;0.038037;99.94879;0.08000388
0.3791666;28.96954;10.85821;99.8456092;1.14507;0.004985342;0.03198258;100.0305;0.0796383
0.3875;29.01452;10.85776;99.84147126;1.139503;0.004037214;0.02590226;99.98402;0.07927422
0.3958334;29.04396;10.85732;99.83742529;1.133876;0.003081147;0.01976912;100.0029;0.07926484
0.4041666;29.0858;10.85688;99.83337931;1.128306;0.002134679;0.01369614;99.99152;0.07890528
0.4125;29.12215;10.85643;99.82924138;1.12246;0.00114432;0.007339438;99.99972;0.0788941
0.4208333;29.16686;10.85596;99.82491954;1.116607;0.000151082;0.000962108;99.93755;0.07853708
0.4291667;29.20188;10.8555;99.82068966;1.111048;-0.00079773;-0.0051316;100.0065;0.07852522
0.4375;29.24981;10.85506;99.81664368;1.105606;-0.0017304;-0.01112378;100.0152;0.07850876
0.4458333;29.28939;10.85464;99.81278161;1.100012;-0.0026862;-0.01726658;100.0072;0.07815245
0.4541667;29.33614;10.85422;99.80891954;1.094296;-0.0036645;-0.02355535;99.97334;0.07780061
0.4625;29.3747;10.8538;99.80505747;1.088607;-0.0046375;-0.02981254;100.0295;0.0777886
0.4708334;29.40995;10.85337;99.80110345;1.082597;-0.0056539;-0.03635086;99.98738;0.0777775
0.4791666;29.45402;10.85291;99.79687356;1.076575;-0.0066743;-0.04291746;100.0384;0.0774253
0.4875;29.49944;10.85247;99.79282759;1.070124;-0.0077597;-0.04990356;100.0282;0.07741156
0.4958334;29.54893;10.85199;99.78841379;1.063981;-0.0088033;-0.0566231;99.93843;0.0770584
0.5041666;29.58553;10.85154;99.78427586;1.058045;-0.0098149;-0.0631399;100.0049;0.07704753
0.5125;29.63193;10.85107;99.77995402;1.051447;-0.0109256;-0.07029582;100.0204;0.07669609
0.5208332;29.67438;10.8506;99.77563218;1.044885;-0.01203169;-0.07742469;99.9804;0.07634768
0.5291666;29.71275;10.85014;99.7714023;1.038375;-0.01312796;-0.0844925;100.0196;0.07633744
0.5375;29.76951;10.84966;99.76698851;1.031715;-0.01424676;-0.09170775;100.0141;0.07598904
0.5458334;29.8107;10.84919;99.76266667;1.02488;-0.01539464;-0.09911329;100.0325;0.0759798
0.5541668;29.85798;10.84872;99.75834483;1.018344;-0.01650016;-0.1062488;99.93519;0.07564145
0.5625;29.90783;10.84828;99.75429885;1.011823;-0.01760582;-0.1133883;100.0385;0.07562735
0.5708332;29.95286;10.84781;99.74997701;1.005289;-0.0187133;-0.120542;99.99616;0.07528787
0.5791666;30.00612;10.84738;99.74602299;0.9988507;-0.01980622;-0.1276044;100.0168;0.07527414
0.5875;30.0508;10.84694;99.74197701;0.992047;-0.02095572;-0.1350344;99.9921;0.0749374
0.5958334;30.1012;10.8465;99.73793103;0.9854031;-0.02208271;-0.1423226;100.0318;0.07492429
0.6041668;30.14619;10.84606;99.73388506;0.9788789;-0.02319252;-0.1495027;99.92506;0.07458988
0.6125;30.20212;10.84564;99.73002299;0.9725472;-0.02427667;-0.1565203;99.99766;0.07425884
0.6208334;30.25051;10.84523;99.72625287;0.9662824;-0.02535263;-0.163488;99.97124;0.07424682
0.6291666;30.30063;10.8448;99.72229885;0.9599774;-0.02643281;-0.170486;100.0463;0.07391765
0.6375;30.35604;10.84437;99.71834483;0.9537205;-0.02750879;-0.17746;100.0149;0.0739046
0.6458332;30.4024;10.84392;99.7142069;0.9473286;-0.02860411;-0.1845617;99.96164;0.07357889
0.6541666;30.4532;10.8435;99.71034483;0.9409911;-0.02969226;-0.1916201;100.0005;0.07325406
0.6625;30.51126;10.84308;99.70648276;0.9345666;-0.03079514;-0.1987769;100.0068;0.07324275
0.6708334;30.56643;10.84264;99.70243678;0.9284504;-0.031853;-0.2056463;99.99179;0.07292324
0.6791668;30.6261;10.84221;99.69848276;0.9224542;-0.03289672;-0.2124285;100.0251;0.07290955
0.6875;30.67309;10.84178;99.69452874;0.9159335;-0.03401805;-0.219715;99.98394;0.07259297
0.6958332;30.72707;10.84131;99.6902069;0.9089984;-0.0352011;-0.2274034;100.0535;0.07227822
0.7041666;30.7785;10.84087;99.68616092;0.9019542;-0.03639937;-0.235193;99.95274;0.07226772
0.7125;30.83704;10.84045;99.68229885;0.8951344;-0.03756606;-0.2427824;99.96818;0.07195454
0.7208334;30.89372;10.84001;99.67825287;0.8879662;-0.03878496;-0.250713;100.08;0.0719427
0.7291668;30.95091;10.83958;99.67429885;0.8810608;-0.03996635;-0.2584049;99.96031;0.07163207
0.7375;31.01226;10.83913;99.67016092;0.8740016;-0.04117426;-0.2662732;99.99709;0.07132416
0.7458334;31.06054;10.83868;99.66602299;0.8671765;-0.04234498;-0.2739028;99.97799;0.0713145
0.7541666;31.12736;10.83823;99.66188506;0.8601672;-0.04354434;-0.2817218;100.0162;0.07100842
0.7625;31.17916;10.83778;99.65774713;0.8532325;-0.04473179;-0.2894668;100.0072;0.07070896
0.7708332;31.24602;10.83734;99.65370115;0.8466453;-0.04587036;-0.2969002;99.97157;0.07069656
0.7791666;31.308;10.83692;99.64983908;0.840195;-0.0469922;-0.3042305;99.98394;0.07039765
0.7875;31.36464;10.83647;99.64570115;0.8335094;-0.04814934;-0.3117932;100.0198;0.07038724
0.7958334;31.42631;10.83603;99.64165517;0.8269232;-0.04929333;-0.319275;100.004;0.07009168
0.8041668;31.48544;10.83559;99.6376092;0.8204141;-0.05042598;-0.3266873;100.0203;0.06980025
0.8125;31.55764;10.83515;99.63356322;0.8137551;-0.05158308;-0.3342626;100.0243;0.06950581
0.8208332;31.62125;10.83472;99.6296092;0.807371;-0.05270151;-0.3415921;99.9873;0.0694949
0.8291666;31.68305;10.83428;99.62556322;0.8006012;-0.05387887;-0.3493079;100.0249;0.06920694
0.8375;31.74088;10.83385;99.6216092;0.7935644;-0.05509444;-0.3572754;99.94501;0.06892384
0.8458334;31.8095;10.83345;99.61793103;0.7865826;-0.05630402;-0.3652087;99.99659;0.06891359
0.8541668;31.87577;10.83302;99.61397701;0.7793628;-0.05754891;-0.3733756;100.0049;0.06863338
0.8625;31.94622;10.83256;99.60974713;0.7720403;-0.05881014;-0.3816536;100.0288;0.06835376
0.8708332;32.01022;10.83211;99.6056092;0.7651358;-0.060012;-0.3895515;100.016;0.06834436
0.8791668;32.0838;10.83168;99.60165517;0.7581114;-0.06123318;-0.3975799;99.92459;0.06806892
0.8875;32.13866;10.83125;99.59770115;0.751282;-0.06242622;-0.4054299;100.0347;0.06779947
0.8958332;32.20716;10.83082;99.59374713;0.7444738;-0.06361448;-0.4132522;100.0247;0.06778884
0.9041666;32.27793;10.83037;99.5896092;0.7374659;-0.06483148;-0.4212652;99.96192;0.06752045
0.9125;32.35138;10.82995;99.58574713;0.7304106;-0.06605816;-0.4293472;99.99376;0.06699937
0.9208334;32.41354;10.82952;99.5817931;0.7238894;-0.06720828;-0.4369372;100.0234;0.0665985
0.9291668;32.48289;10.82906;99.57756322;0.7170562;-0.068404;-0.4448278;100.0024;0.06628634
0.9375;32.55212;10.82862;99.57351724;0.710523;-0.0695555;-0.452435;100.0051;0.06569982
0.9458332;32.62866;10.8282;99.56965517;0.7039753;-0.0707103;-0.4600696;99.98666;0.0651042
0.9541666;32.69888;10.82778;99.5657931;0.6971184;-0.07191132;-0.4680102;100.0029;0.06474256
0.9625;32.77332;10.82736;99.56193103;0.6902434;-0.0731149;-0.4759716;99.99503;0.0641343
0.9708334;32.85105;10.82693;99.55797701;0.6829644;-0.0743812;-0.4843489;99.99818;0.06353037
0.9791668;32.92162;10.82648;99.55383908;0.67589;-0.07561993;-0.4925526;99.95447;0.06292876
0.9875;32.99166;10.82606;99.54997701;0.6685986;-0.07688946;-0.5009616;100.0474;0.06254952
0.9958332;33.06744;10.82563;99.54602299;0.6614439;-0.07813921;-0.509247;100.0674;0.0619482
1.004167;33.1423;10.82521;99.54216092;0.654021;-0.0794299;-0.5178051;99.92772;0.0613502
1.0125;33.21904;10.82475;99.53793103;0.6465698;-0.08072625;-0.5264068;100.0028;0.0607562
1.020833;33.29642;10.82431;99.53388506;0.639132;-0.0820229;-0.5350168;100.0405;0.06017334
1.029167;33.37059;10.82386;99.52974713;0.6316374;-0.08332587;-0.5436724;99.94222;0.05960511
1.0375;33.4471;10.82343;99.5257931;0.6237544;-0.08468703;-0.5527152;100.0268;0.05902766
1.045834;33.52796;10.82297;99.52156322;0.6158515;-0.08605176;-0.5617872;100.0076;0.058456
1.054167;33.60759;10.82252;99.51742529;0.6080902;-0.08739569;-0.5707295;99.9952;0.05789123
1.0625;33.68306;10.82208;99.51337931;0.6003176;-0.08874188;-0.5796921;99.94926;0.05750789
1.070833;33.76294;10.82165;99.50942529;0.5928257;-0.09004869;-0.5884046;100.0624;0.05695556
1.079166;33.85091;10.82118;99.50510345;0.5849422;-0.09141469;-0.5975117;100.0037;0.05624234
1.0875;33.92615;10.82073;99.50096552;0.5768002;-0.09281861;-0.6068732;99.99839;0.05571892
1.095833;34.00728;10.82031;99.49710345;0.5685909;-0.0942328;-0.6163089;100.0117;0.05537368
1.104166;34.0855;10.81988;99.49314943;0.5602653;-0.09566359;-0.6258587;99.96988;0.05501826
1.1125;34.16406;10.81946;99.48928736;0.5521297;-0.09706692;-0.635235;100.0294;0.05452034
1.120833;34.25261;10.81903;99.48533333;0.544546;-0.09839054;-0.644097;99.98578;0.05387856
1.129167;34.32967;10.81857;99.48110345;0.536859;-0.0997305;-0.6530732;100.0147;0.05356742
1.1375;34.41362;10.81816;99.47733333;0.528928;-0.1011047;-0.6622796;99.95318;0.05295
1.145834;34.50018;10.81772;99.47328736;0.52082;-0.102506;-0.6716709;100.0458;0.0526257
1.154167;34.58662;10.81728;99.46924138;0.5127385;-0.1039048;-0.6810525;99.96595;0.05218246
1.1625;34.6685;10.81687;99.46547126;0.5049348;-0.1052622;-0.690169;100.0496;0.05189726
1.170834;34.75522;10.81642;99.46133333;0.4971691;-0.1066144;-0.699259;99.96275;0.05148191
1.179167;34.83233;10.81597;99.4571954;0.4896686;-0.1079275;-0.7080987;100.0292;0.051086
1.1875;34.9244;10.81553;99.45314943;0.4818383;-0.1092897;-0.7172681;99.97049;0.050805
1.195833;35.01069;10.8151;99.4491954;0.4739031;-0.1106692;-0.7265601;100.0109;0.0504322
1.204166;35.10188;10.81465;99.44505747;0.4661406;-0.1120244;-0.7356992;99.98178;0.05006809
1.2125;35.18028;10.81422;99.44110345;0.4585879;-0.1133476;-0.7446326;100.0129;0.04983789
1.220833;35.27034;10.81378;99.43705747;0.4511906;-0.1146494;-0.7534342;100.002;0.04949546
1.229166;35.35992;10.81333;99.43291954;0.4437804;-0.1159533;-0.7622566;100.0051;0.0491604
1.2375;35.45117;10.81288;99.42878161;0.4360062;-0.1173104;-0.7714355;99.97656;0.04894618
1.245833;35.53743;10.81241;99.42445977;0.4280456;-0.1186944;-0.7807995;99.99422;0.04870928
1.254167;35.62944;10.81197;99.42041379;0.4204358;-0.1200274;-0.789834;99.99134;0.04839575
1.2625;35.71746;10.81153;99.41636782;0.41306;-0.1213287;-0.7986688;100.025;0.0481942
1.270834;35.81055;10.81106;99.41204598;0.4055065;-0.1226563;-0.807686;99.9923;0.04789832
1.279167;35.9044;10.81061;99.40790805;0.3978862;-0.1239934;-0.816773;99.99301;0.04761354
1.2875;35.99336;10.81016;99.40377011;0.39008;-0.1253566;-0.8260368;100.0403;0.04743388
1.295834;36.08488;10.80973;99.39981609;0.3819183;-0.1267736;-0.8356655;99.98438;0.04716282
1.304167;36.17788;10.80925;99.3954023;0.3736349;-0.1282075;-0.8454132;100.0079;0.0470547
1.3125;36.27081;10.8088;99.39126437;0.3652788;-0.1296523;-0.8552413;100.0104;0.04680374
1.320833;36.36562;10.80834;99.38703448;0.3572294;-0.1310524;-0.8647809;99.97326;0.04655722
1.329166;36.45343;10.8079;99.38298851;0.349522;-0.1324028;-0.8740006;99.98902;0.04640445
1.3375;36.5537;10.80746;99.37894253;0.3414415;-0.1338086;-0.8835952;99.99455;0.04625765
1.345833;36.6466;10.80701;99.3748046;0.3327385;-0.1353041;-0.8937903;100.0116;0.04603548
1.354166;36.73938;10.80654;99.37048276;0.324468;-0.1367359;-0.9035709;100.0088;0.0458979
1.3625;36.83018;10.80608;99.36625287;0.316131;-0.1381769;-0.9134201;100.0154;0.04569421
1.370833;36.92984;10.80562;99.36202299;0.307627;-0.1396414;-0.9234325;99.96496;0.04561289
1.379167;37.02207;10.80517;99.35788506;0.2993216;-0.1410774;-0.9332648;100.0225;0.04541776
1.3875;37.11319;10.80474;99.35393103;0.2911049;-0.1425001;-0.9430168;100.0345;0.04530014
1.395834;37.21266;10.80428;99.34970115;0.2829914;-0.1439072;-0.9526726;99.96563;0.04512509
1.404167;37.3064;10.80383;99.34556322;0.274524;-0.1453649;-0.962671;99.99894;0.0450207
1.4125;37.40385;10.80338;99.34142529;0.2658837;-0.1468476;-0.9728439;100.0118;0.0449161
1.420834;37.50745;10.80292;99.3371954;0.2575571;-0.1482862;-0.9827338;99.9616;0.04476426
1.429167;37.59908;10.80245;99.33287356;0.24939;-0.1497005;-0.9924704;100.0511;0.04467636
1.4375;37.70148;10.80198;99.32855172;0.2410364;-0.1511417;-1.002394;99.95262;0.04453167
1.445833;37.79242;10.80151;99.32422989;0.2325254;-0.1526046;-1.012469;99.99852;0.04445062
1.454166;37.89834;10.80102;99.31972414;0.2240274;-0.1540676;-1.022556;100.0184;0.04437204
1.4625;37.99778;10.80054;99.31531034;0.2155394;-0.1555284;-1.032637;100.0174;0.0442669
1.470833;38.08969;10.80007;99.31098851;0.2071543;-0.1569744;-1.042628;99.96844;0.0441975
1.479166;38.19468;10.79962;99.30685057;0.1985335;-0.158454;-1.052851;99.98218;0.04412919
1.4875;38.29093;10.79915;99.30252874;0.1900806;-0.1599097;-1.062925;100.0247;0.0440649
1.495833;38.39663;10.79867;99.29811494;0.1815155;-0.1613821;-1.073119;99.9839;0.04396145
1.504167;38.48713;10.7982;99.2937931;0.172621;-0.1628981;-1.083607;99.99775;0.04390687
1.5125;38.58972;10.79774;99.28956322;0.1639326;-0.1643847;-1.093908;100.0252;0.04385574
1.520834;38.69512;10.7973;99.28551724;0.1552372;-0.1658726;-1.104229;99.98042;0.04377542
1.529167;38.79774;10.79685;99.28137931;0.1468901;-0.167312;-1.114238;99.98592;0.04373304
1.5375;38.89075;10.7964;99.27724138;0.1384483;-0.1687625;-1.124326;100.0249;0.04369146
1.545834;39.00324;10.79592;99.27282759;0.1299418;-0.1702221;-1.134484;99.98898;0.04365256
1.554167;39.10514;10.79545;99.26850575;0.1215862;-0.1716619;-1.144522;99.99799;0.04359329
1.5625;39.20693;10.79497;99.26409195;0.1132145;-0.173103;-1.154577;100.0118;0.0435617
1.570833;39.30942;10.79447;99.25949425;0.1047612;-0.1745552;-1.164714;99.99358;0.04352686
1.579166;39.40656;10.794;99.25517241;0.09637902;-0.1759956;-1.17478;100.0707;0.04350424
1.5875;39.51196;10.79353;99.25085057;0.0881412;-0.1774162;-1.184723;99.94992;0.04346103
1.595833;39.61545;10.79304;99.24634483;0.079551;-0.1788865;-1.195008;100.0356;0.04343972
1.604166;39.72271;10.79255;99.24183908;0.0710395;-0.1803453;-1.205226;99.96232;0.04341782
1.6125;39.82062;10.79205;99.23724138;0.06250495;-0.181806;-1.215462;100.0005;0.04339819
1.620833;39.926;10.79157;99.23282759;0.05396036;-0.1832678;-1.225716;99.98818;0.04337113
1.629167;40.02599;10.79109;99.22841379;0.0454223;-0.1847266;-1.235955;99.99456;0.04336082
1.6375;40.1379;10.79059;99.22381609;0.03668574;-0.1862136;-1.246393;100.0419;0.04335266
1.645834;40.23428;10.7901;99.21931034;0.02784292;-0.1877146;-1.256932;99.97259;0.043349
1.654167;40.33723;10.78963;99.21498851;0.01916701;-0.1891902;-1.267308;99.95363;0.04334618
1.6625;40.44137;10.78914;99.21048276;0.01068559;-0.1906383;-1.277505;100.0407;0.04334476
1.670834;40.55109;10.78865;99.20597701;0.002051802;-0.1921086;-1.287855;99.96239;0.0433375
1.679166;40.6526;10.78817;99.20156322;-0.0064351;-0.1935585;-1.298074;100.0308;0.0433428
1.6875;40.76109;10.78769;99.19714943;-0.01501578;-0.1950208;-1.308377;100.0077;0.0433501
1.695834;40.86298;10.78721;99.19273563;-0.02396986;-0.196537;-1.319047;99.98672;0.04336
1.704166;40.97338;10.78672;99.18822989;-0.03308686;-0.1980762;-1.329876;99.99961;0.04336848
1.7125;41.07761;10.78625;99.18390805;-0.04227954;-0.1996277;-1.340793;99.9983;0.0433786
1.720833;41.18238;10.78578;99.17958621;-0.05144765;-0.2011736;-1.351672;99.98811;0.04338754
1.729166;41.29006;10.78531;99.17526437;-0.0605902;-0.202717;-1.362539;100.0334;0.04340104
1.7375;41.39791;10.78481;99.17066667;-0.06985055;-0.2042786;-1.373536;100.0364;0.04341274
1.745833;41.50717;10.78431;99.16606897;-0.07930137;-0.2058671;-1.38472;99.94543;0.04342922
1.754167;41.61465;10.7838;99.16137931;-0.08862989;-0.2074379;-1.395794;99.99834;0.04344406
1.7625;41.71742;10.78329;99.15668966;-0.09801903;-0.2090158;-1.406923;100.0252;0.04346148
1.770834;41.82937;10.78278;99.152;-0.1070624;-0.2105449;-1.417733;100.021;0.04348038
1.779167;41.92998;10.78226;99.14721839;-0.1160054;-0.2120578;-1.428439;99.91805;0.04350859
1.7875;42.04138;10.78177;99.14271264;-0.1248648;-0.2135582;-1.439071;99.99068;0.04353611
1.795834;42.14337;10.78124;99.13783908;-0.1336154;-0.2150421;-1.449598;100.0436;0.04356518
1.804166;42.2535;10.78072;99.13305747;-0.1420161;-0.2164762;-1.459798;99.99969;0.04359638
1.8125;42.36856;10.78021;99.12836782;-0.150473;-0.217918;-1.47006;99.98147;0.04362687
1.820834;42.46326;10.7797;99.12367816;-0.1589168;-0.2193562;-1.480302;100.0567;0.0436605
1.829166;42.56775;10.77921;99.11917241;-0.1673907;-0.2207958;-1.490557;99.95959;0.04369272
1.8375;42.68388;10.77873;99.11475862;-0.1758386;-0.2222316;-1.500797;100.0241;0.04372899
1.845833;42.78946;10.7782;99.10988506;-0.1839947;-0.2236256;-1.51076;99.99562;0.04376286
1.854166;42.89582;10.77766;99.10491954;-0.1925408;-0.2250734;-1.521094;99.98632;0.04380014
1.8625;43.00003;10.77715;99.10022989;-0.2008698;-0.2264898;-1.531225;99.96922;0.04385664
1.870833;43.107;10.77663;99.09544828;-0.2091262;-0.2278949;-1.541284;99.99225;0.04389835
1.879167;43.21742;10.77611;99.09066667;-0.2175339;-0.2293205;-1.551491;100.0638;0.04393883
1.8875;43.3273;10.7756;99.08597701;-0.2261922;-0.2307809;-1.561941;99.95478;0.0439805
1.895834;43.4365;10.77507;99.08110345;-0.2347944;-0.2322319;-1.572334;100.002;0.04402457
1.904167;43.54358;10.77455;99.07632184;-0.2433195;-0.2336723;-1.582666;100.032;0.04406804
1.9125;43.64867;10.77402;99.07144828;-0.251636;-0.2350836;-1.59281;99.97909;0.04411344
1.920834;43.76153;10.77349;99.06657471;-0.2601565;-0.2365212;-1.603137;100.0145;0.04415887
1.929166;43.873;10.77298;99.06188506;-0.2688248;-0.2379801;-1.613618;99.97516;0.04419994
1.9375;43.98178;10.77248;99.05728736;-0.2773925;-0.2394242;-1.624008;100.0278;0.04424204
1.945834;44.0799;10.77198;99.05268966;-0.2856509;-0.2408234;-1.634099;100.0245;0.04428536
1.954166;44.19248;10.77147;99.048;-0.2940651;-0.2422432;-1.644335;99.97203;0.0443232
1.9625;44.30782;10.77096;99.04331034;-0.3025065;-0.2436674;-1.654614;100.0228;0.04436402
1.970833;44.41309;10.77041;99.03825287;-0.3110125;-0.2450992;-1.66495;99.93328;0.04442514
1.979166;44.51419;10.76987;99.03328736;-0.3191971;-0.2464838;-1.674971;100.0704;0.0444679
1.9875;44.63007;10.76936;99.0285977;-0.3272815;-0.2478529;-1.684889;100.0038;0.04451656
1.995833;44.74078;10.76884;99.02381609;-0.3353956;-0.2492276;-1.69486;100.0221;0.04456456
2.004166;44.84253;10.7683;99.01885057;-0.3431949;-0.250556;-1.70452;99.96528;0.04460867
2.0125;44.9529;10.76777;99.01397701;-0.3511585;-0.2519054;-1.714326;100.0006;0.04465704
2.020833;45.06716;10.76722;99.00891954;-0.3593552;-0.2532867;-1.724359;99.97137;0.04470898
2.029167;45.17224;10.76667;99.00386207;-0.3676592;-0.2546834;-1.734506;100.0413;0.0447579
2.0375;45.28496;10.76613;98.99889655;-0.3755858;-0.2560276;-1.744304;100.0029;0.04480794
2.045834;45.39828;10.7656;98.99402299;-0.3832482;-0.2573328;-1.753843;99.96803;0.0448597
2.054166;45.49698;10.76508;98.98924138;-0.3909482;-0.2586417;-1.763412;99.99732;0.04491158
2.0625;45.6054;10.76457;98.98455172;-0.3987785;-0.259968;-1.773106;100.01;0.0449615
2.070834;45.71694;10.76402;98.97949425;-0.4068755;-0.261331;-1.783057;99.99359;0.04501274
2.079166;45.8258;10.76348;98.97452874;-0.414999;-0.2626955;-1.793024;100.0032;0.04506219
2.0875;45.93484;10.76296;98.96974713;-0.4232675;-0.2640806;-1.803139;100.0069;0.04511436
2.095833;46.0457;10.76244;98.96496552;-0.431181;-0.2654155;-1.812921;100.0053;0.04516366
2.104167;46.15004;10.76194;98.96036782;-0.438888;-0.2667191;-1.822493;99.96132;0.04520786
2.1125;46.25481;10.76144;98.95577011;-0.4468166;-0.2680524;-1.832272;99.98699;0.04525228
2.120834;46.36897;10.76092;98.95098851;-0.454521;-0.2693536;-1.841838;99.98438;0.04529708
2.129166;46.4769;10.76038;98.94602299;-0.462454;-0.2706848;-1.851613;100.0889;0.04534216
2.1375;46.58964;10.75986;98.94124138;-0.470162;-0.2719853;-1.86119;99.96728;0.04538697
2.145833;46.69277;10.75932;98.93627586;-0.4777804;-0.2732726;-1.870683;99.98041;0.0454308
2.154167;46.79828;10.75879;98.9314023;-0.4855244;-0.2745752;-1.880286;100.028;0.04547798
2.1625;46.9073;10.75827;98.92662069;-0.4933703;-0.2758911;-1.889986;99.9857;0.04552334
2.170834;47.01262;10.7577;98.92137931;-0.5008783;-0.277158;-1.899351;100.0197;0.04557324
2.179166;47.12183;10.75715;98.91632184;-0.5087457;-0.2784737;-1.909059;100.0057;0.04561768
2.1875;47.22947;10.75659;98.91117241;-0.5163024;-0.279746;-1.918478;100.0085;0.04566578
2.195834;47.34152;10.75605;98.9062069;-0.5237172;-0.2809978;-1.927761;99.97828;0.04573917
2.204166;47.4498;10.75549;98.90105747;-0.5314739;-0.2822967;-1.937376;99.97734;0.04578098
2.2125;47.5562;10.75494;98.896;-0.5393347;-0.2836086;-1.947086;99.99591;0.04582958
2.220833;47.66192;10.7544;98.89103448;-0.547164;-0.2849136;-1.956749;99.97453;0.04588011
2.229167;47.76933;10.75387;98.88616092;-0.5549508;-0.2862118;-1.966372;100.0329;0.04592237
2.2375;47.88344;10.75333;98.8811954;-0.5623435;-0.2874568;-1.975644;99.97908;0.04596309
