Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
0.7125;25.43812;12.27009;99.84612255;2.175051;0.171792;1.086565;99.93566;0.0337497
0.7208334;25.48654;12.26987;99.84433233;2.165027;0.1700825;1.075974;100.0098;0.03374147
0.7291668;25.54705;12.26964;99.84246074;2.154956;0.168363;1.065317;100.0223;0.03346477
0.7375;25.61394;12.26944;99.84083327;2.144885;0.1666368;1.054623;99.97039;0.03319316
0.7458334;25.6698;12.26921;99.83896167;2.134654;0.1648811;1.043743;99.99755;0.03318317
0.7541666;25.72695;12.26898;99.83709008;2.124235;0.1630981;1.032686;99.99992;0.03291772
0.7625;25.78713;12.26879;99.83554398;2.114186;0.161368;1.021962;99.97818;0.03290834
0.7708332;25.84055;12.26858;99.83383514;2.104304;0.1596613;1.011384;100.0532;0.0326507
0.7791666;25.90814;12.26837;99.83212629;2.094186;0.157917;1.000566;99.96305;0.03239776
0.7875;25.97251;12.26816;99.83041745;2.083757;0.1561196;0.9894142;99.99887;0.03238902
0.7958334;26.0412;12.26799;99.8290341;2.073595;0.1543606;0.9785028;100.0724;0.0321425
0.8041668;26.10284;12.26781;99.82756937;2.063636;0.152629;0.9677637;99.95337;0.03213354
0.8125;26.15868;12.26764;99.82618602;2.053806;0.1509174;0.957146;100.0087;0.03189455
0.8208332;26.23728;12.26745;99.82463992;2.043593;0.1491469;0.9461515;99.97164;0.03165949
0.8291666;26.3015;12.26725;99.82301245;2.033661;0.1474151;0.9354011;100.0329;0.03165184
0.8375;26.37039;12.26706;99.82146635;2.023652;0.1456699;0.9245625;99.9623;0.03142346
0.8458334;26.44064;12.26683;99.81959476;2.012865;0.1438042;0.9129572;100.0274;0.03119707
0.8541668;26.50767;12.26664;99.81804866;2.002054;0.1419313;0.9013056;100.0211;0.03118904
0.8625;26.58716;12.26645;99.81650256;1.99156;0.1401004;0.8899194;99.95859;0.03096829
0.8708332;26.65663;12.26627;99.81503784;1.98112;0.1382782;0.8785835;100.024;0.0307527
0.8791668;26.7251;12.26605;99.81324762;1.970682;0.1364559;0.8672418;99.99746;0.03074556
0.8875;26.79504;12.26582;99.81137603;1.960241;0.1346312;0.8558813;100.005;0.03053615
0.8958332;26.86649;12.26562;99.80974856;1.949795;0.132803;0.8444958;100.012;0.03052902
0.9041666;26.95401;12.26542;99.80812108;1.9391;0.130933;0.8328426;99.94308;0.03032379
0.9125;27.0255;12.26523;99.80657499;1.928444;0.1290688;0.8212208;100.0572;0.03012471
0.9208334;27.10966;12.26504;99.80502889;1.917909;0.1272179;0.8096813;100.0136;0.02992876
0.9291668;27.18363;12.26486;99.80356416;1.907808;0.1254298;0.7985375;100.0156;0.02992185
0.9375;27.26565;12.26466;99.80193669;1.89773;0.1236425;0.787395;99.9583;0.02973097
0.9458332;27.35368;12.26445;99.80022785;1.887605;0.121846;0.7761894;99.9921;0.02954356
0.9541666;27.42113;12.26424;99.798519;1.87734;0.1200284;0.764843;100.0132;0.02953811
0.9625;27.50438;12.26401;99.79664741;1.866847;0.1181744;0.7532612;100.0308;0.0293564
0.9708334;27.58667;12.26384;99.79526406;1.856174;0.116291;0.741488;99.97906;0.02917968
0.9791668;27.67176;12.26364;99.79363659;1.845501;0.1144019;0.7296762;99.97069;0.02900776
0.9875;27.75092;12.26344;99.79200911;1.835058;0.1125497;0.7180907;99.98392;0.0288395
0.9958332;27.84088;12.26324;99.79038164;1.824464;0.1106724;0.7063403;100.0299;0.02883247
1.004167;27.92328;12.26305;99.78883554;1.81415;0.1088366;0.6948481;99.98409;0.02866726
1.0125;28.00678;12.26285;99.78720807;1.803137;0.1068956;0.6826782;99.99278;0.02850476
1.020833;28.09444;12.26264;99.78549923;1.792358;0.1049884;0.670718;100.0689;0.02834668
1.029167;28.1789;12.26242;99.78370901;1.781583;0.1030819;0.6587554;99.93982;0.02834102
1.0375;28.27412;12.2622;99.78191879;1.77112;0.1012184;0.647063;99.99813;0.02818584
1.045834;28.3632;12.26202;99.78045406;1.760464;0.09932284;0.6351601;100.0168;0.0280342
1.054167;28.45184;12.26179;99.77858247;1.750184;0.09748062;0.6235937;99.9466;0.02788645
1.0625;28.54071;12.26156;99.77671088;1.739915;0.09564088;0.6120352;100.032;0.02788066
1.070833;28.63549;12.26136;99.77508341;1.729697;0.09380532;0.6004982;99.98078;0.02773578
1.079166;28.7186;12.26114;99.77329319;1.719669;0.09199934;0.589143;100.045;0.02413295
1.0875;28.80846;12.26089;99.77125885;1.70949;0.09017028;0.577633;100.0183;0.023016
1.095833;28.91265;12.26066;99.76938726;1.699677;0.0883927;0.5664464;99.97689;0.02229905
1.104166;29.00292;12.26046;99.76775979;1.689502;0.08655859;0.5548915;100.0144;0.02174511
1.1125;29.09528;12.26023;99.76588819;1.679378;0.08473226;0.5433789;99.97516;0.02137857
1.120833;29.19704;12.26002;99.76417935;1.668742;0.08282734;0.5313557;100.033;0.02098782
1.129167;29.29012;12.25981;99.7624705;1.658543;0.0809871;0.5197392;100.0162;0.02070015
1.1375;29.38736;12.2596;99.76076166;1.64802;0.07909824;0.5078037;99.9752;0.02043682
1.145834;29.4829;12.2594;99.75913419;1.6375;0.07720839;0.4958547;100.006;0.02019336
1.154167;29.58236;12.25918;99.75734397;1.627256;0.07535984;0.484163;99.94626;0.02002718
1.1625;29.66955;12.25894;99.755391;1.616588;0.07344665;0.4720484;100.0759;0.01984232
1.170834;29.77276;12.25872;99.75360078;1.605738;0.0715065;0.4597524;99.94338;0.0196942
1.179167;29.87574;12.25852;99.75197331;1.594826;0.06955561;0.4473786;100.0438;0.01955954
1.1875;29.9801;12.2583;99.75018309;1.584227;0.0676502;0.435289;99.96426;0.01938671
1.195833;30.08229;12.25808;99.74839287;1.57371;0.06575403;0.423252;99.99553;0.01927184
1.204166;30.18606;12.25789;99.74684677;1.563748;0.06393994;0.4117344;100.0218;0.0191675
1.2125;30.27797;12.25767;99.74505655;1.553446;0.06207812;0.3999;100.0074;0.01906355
1.220833;30.38275;12.25743;99.74310359;1.543051;0.06020047;0.3879554;100.0272;0.01898168
1.229166;30.48728;12.25719;99.74115062;1.532565;0.05830943;0.3759158;99.95189;0.01889402
1.2375;30.59038;12.25695;99.73919766;1.521586;0.05634384;0.363387;100.0069;0.01884792
1.245833;30.69524;12.25675;99.73757018;1.510622;0.0543798;0.3508587;99.96645;0.01877419
1.254167;30.79904;12.25652;99.73569859;1.500179;0.05248981;0.3388006;100.0428;0.01871221
1.2625;30.90287;12.25628;99.73374563;1.489796;0.05061166;0.3268076;99.96103;0.01868054
1.270834;31.00831;12.25604;99.73179266;1.479262;0.04871168;0.3146645;100.0409;0.0186345
1.279167;31.11316;12.25582;99.73000244;1.468738;0.04681326;0.3025225;99.95241;0.01859335
1.2875;31.2198;12.25556;99.72788673;1.457836;0.04486102;0.2900228;100.0322;0.01857665
1.295834;31.32443;12.25531;99.72585239;1.446914;0.04290269;0.2774747;99.98584;0.01853784
1.304167;31.4382;12.25509;99.72406217;1.436225;0.0409787;0.265139;99.99785;0.01852418
1.3125;31.53985;12.25487;99.72227195;1.425309;0.03902144;0.2525778;100.0353;0.01850315
1.320833;31.651;12.25464;99.72040036;1.414671;0.03710617;0.240278;99.95055;0.01850041
1.329166;31.7622;12.25438;99.71828464;1.404481;0.03525467;0.2283818;100.0407;0.01848639
1.3375;31.86782;12.25413;99.71625031;1.393892;0.033346;0.2161056;99.99116;0.01848378
1.345833;31.97954;12.25387;99.71413459;1.383314;0.03143829;0.2038256;99.96266;0.01849462
1.354166;32.08944;12.25363;99.71218163;1.372648;0.0295173;0.1914492;100.0241;0.01850787
1.3625;32.19563;12.25339;99.71022866;1.361567;0.02753645;0.1786738;99.99415;0.01851552
1.370833;32.30861;12.25315;99.70827569;1.350652;0.02558016;0.1660475;100.0268;0.01853225
1.379167;32.42178;12.25288;99.70607861;1.339734;0.02362315;0.1534056;100.0279;0.0185471
1.3875;32.52989;12.25263;99.70404427;1.328746;0.02165652;0.1406909;99.95874;0.01856977
1.395834;32.6347;12.25238;99.70200993;1.317734;0.01968871;0.127957;99.9818;0.01857081
1.404167;32.74838;12.25212;99.69989421;1.306571;0.01769886;0.115069;100.0449;0.01859451
1.4125;32.86037;12.25188;99.69794125;1.295451;0.01571813;0.1022303;99.99804;0.01862089
1.420834;32.97882;12.25164;99.69598828;1.284263;0.01372512;0.08930091;99.99658;0.01864668
1.429167;33.0875;12.25138;99.69387257;1.273271;0.01176207;0.07655561;100.01;0.01867491
1.4375;33.20031;12.25113;99.69183823;1.262369;0.009813056;0.06389074;99.98007;0.01870998
1.445833;33.31739;12.25087;99.68972252;1.251698;0.007897437;0.05143208;99.97079;0.01874504
1.454166;33.43027;12.25061;99.6876068;1.240916;0.00596586;0.0388588;100.0345;0.01878093
1.4625;33.54481;12.25036;99.68557246;1.230449;0.00408173;0.02658389;100.0079;0.01882881
1.470833;33.65214;12.25011;99.68353812;1.219722;0.002161397;0.01406176;99.99859;0.01887113
1.479166;33.76658;12.24986;99.68150378;1.209009;0.000243108;0.001541357;99.95614;0.01891467
1.4875;33.8807;12.24961;99.67946944;1.198764;-0.001606;-0.01053748;99.97841;0.01896425
1.495833;33.99862;12.24936;99.6774351;1.188036;-0.0035258;-0.02308948;100.0516;0.01901648
1.504167;34.11561;12.2491;99.67531939;1.177303;-0.0054454;-0.0356514;99.99319;0.01908404
1.5125;34.22208;12.24885;99.67328505;1.166725;-0.0073394;-0.04805634;100.0437;0.01914005
1.520834;34.34356;12.2486;99.67125071;1.15602;-0.0092522;-0.06059522;100.0048;0.01919586
1.529167;34.45812;12.24832;99.66897225;1.145422;-0.01114765;-0.07303166;99.94457;0.0192525
1.5375;34.56995;12.24807;99.66693791;1.134977;-0.01301926;-0.08532294;100.0303;0.01930608
1.545834;34.68918;12.24781;99.6648222;1.124289;-0.01492518;-0.09784988;99.95209;0.01938011
1.554167;34.80324;12.24755;99.66270649;1.113976;-0.01677654;-0.1100304;100.0356;0.01943548
1.5625;34.91595;12.24727;99.66042803;1.103885;-0.01859417;-0.122001;100.0129;0.01949044
1.570833;35.03407;12.24699;99.65814956;1.093379;-0.02047223;-0.1343787;99.9903;0.01954644
1.579166;35.15054;12.2467;99.65578973;1.083227;-0.02229684;-0.1464166;99.97954;0.01960173
1.5875;35.27554;12.24645;99.65375539;1.073222;-0.02409908;-0.1583191;99.95894;0.01965594
1.595833;35.3874;12.24617;99.65147693;1.062762;-0.02596849;-0.1706741;100.0982;0.01973486
1.604166;35.5015;12.2459;99.64927984;1.052424;-0.02781746;-0.1829059;99.94746;0.01979194
1.6125;35.627;12.2456;99.64683864;1.04191;-0.02969094;-0.1953101;100.0018;0.01985048
1.620833;35.7443;12.24531;99.6444788;1.031619;-0.03153297;-0.2075182;100.0085;0.0199095
1.629167;35.8678;12.24504;99.64228172;1.021457;-0.03335636;-0.2196155;99.96656;0.01996744
1.6375;35.98472;12.24474;99.63984051;1.011284;-0.03518011;-0.2317255;100.0276;0.02002544
1.645834;36.09726;12.24445;99.63748067;1.000998;-0.03702096;-0.2439601;99.99924;0.02008806
1.654167;36.212;12.24415;99.63503947;0.9907147;-0.03885623;-0.2561682;100.027;0.02014653
1.6625;36.32944;12.24384;99.63251689;0.9805079;-0.04068038;-0.2683136;99.95866;0.02023506
1.670834;36.45248;12.24353;99.6299943;0.9704301;-0.04248376;-0.2803326;100.0206;0.0202989
1.679166;36.57036;12.24321;99.62739035;0.9605231;-0.04426118;-0.2921922;99.97872;0.02036192
1.6875;36.69021;12.24288;99.62470502;0.9505926;-0.04604156;-0.3040826;100.0196;0.02042533
1.695834;36.80768;12.24258;99.62226381;0.9407001;-0.0478154;-0.3159417;99.96684;0.02048764
1.704166;36.92559;12.24227;99.61974123;0.9305572;-0.04962232;-0.3280287;100.0478;0.02055266
1.7125;37.04228;12.24196;99.61721865;0.9206608;-0.05139098;-0.3398726;99.96113;0.02061708
1.720833;37.16492;12.24165;99.61469607;0.9106061;-0.05318171;-0.3518734;100.0072;0.02068018
1.729166;37.27816;12.24135;99.61225486;0.9004219;-0.0549883;-0.3639906;100.0559;0.0207449
1.7375;37.39656;12.24104;99.60973228;0.8902768;-0.05679043;-0.3760906;99.93095;0.02080996
1.745833;37.51114;12.24074;99.60729107;0.880171;-0.05858406;-0.3881433;100.018;0.02087502
1.754167;37.63711;12.24044;99.60484987;0.8698144;-0.06041244;-0.4004376;100.0174;0.02097587
1.7625;37.75448;12.24014;99.60240866;0.8596734;-0.06220889;-0.4125313;99.98201;0.02104549
1.770834;37.87878;12.23984;99.59996745;0.8494688;-0.06401361;-0.4246918;100.0028;0.02111486
1.779167;37.99321;12.23955;99.59760762;0.8395391;-0.06577666;-0.4365862;99.99672;0.02118256
1.7875;38.1105;12.23922;99.59492229;0.8296434;-0.0675332;-0.4484476;100.0151;0.02125033
1.795834;38.23105;12.2389;99.59231833;0.8195011;-0.06932398;-0.4605469;99.97856;0.0213212
1.804166;38.3535;12.23857;99.58963301;0.8096894;-0.07106594;-0.4723324;100.0432;0.02139148
1.8125;38.46889;12.23822;99.58678493;0.800177;-0.07276397;-0.4838372;99.97101;0.02146083
1.820834;38.58998;12.2379;99.58418097;0.79062;-0.0744671;-0.4953872;99.96876;0.02153106
1.829166;38.70887;12.23757;99.58149565;0.7810002;-0.07618008;-0.5070139;100.0885;0.02160312
1.8375;38.83076;12.23724;99.57881032;0.7718297;-0.07782588;-0.5182028;99.92524;0.0216746
1.845833;38.94031;12.23691;99.57612499;0.7626895;-0.079464;-0.5293489;99.99766;0.02174578
1.854166;39.06554;12.2366;99.57360241;0.7537089;-0.08107726;-0.5403396;99.99656;0.0218169
1.8625;39.17908;12.23627;99.57091708;0.7444244;-0.0827324;-0.5516198;100.1382;0.02188654
1.870833;39.29914;12.23596;99.5683945;0.735093;-0.08439363;-0.5629512;99.86431;0.0219585
1.879167;39.41074;12.23564;99.56579054;0.7258457;-0.08603944;-0.5741882;100.0329;0.02202764
1.8875;39.53648;12.23534;99.56334934;0.7164024;-0.08771181;-0.5856122;99.97742;0.02213054
1.895834;39.65344;12.23504;99.56090813;0.707071;-0.08936695;-0.5969314;100.0093;0.0222012
1.904167;39.77422;12.23475;99.5585483;0.6979535;-0.09099047;-0.60805;100.0138;0.02226699
1.9125;39.89087;12.23446;99.55618846;0.6889178;-0.09259986;-0.6190829;99.98188;0.02233171
1.920834;40.00915;12.23412;99.55342176;0.679475;-0.09426582;-0.6305036;100.0079;0.02239906
1.929166;40.13037;12.23381;99.55089918;0.6699574;-0.0959425;-0.6420074;100.0002;0.0224642
1.9375;40.25022;12.23348;99.54821385;0.660697;-0.09758124;-0.6532666;100.0067;0.02253012
1.945834;40.36243;12.23316;99.5456099;0.6515932;-0.09919508;-0.6643682;100.0779;0.02259358
1.954166;40.48126;12.23284;99.54300594;0.6428992;-0.1007493;-0.6750769;99.90624;0.02265921
1.9625;40.60002;12.23252;99.54040199;0.6342213;-0.1023022;-0.6857852;100.0476;0.02272587
1.970833;40.71234;12.2322;99.53779803;0.625434;-0.1038675;-0.6965808;99.92394;0.02278987
1.979166;40.82962;12.23187;99.5351127;0.6166785;-0.1054264;-0.7073386;100.0381;0.02285446
1.9875;40.95461;12.23154;99.53242737;0.6081776;-0.1069488;-0.7178574;99.9995;0.02291793
1.995833;41.06949;12.23119;99.5295793;0.5994926;-0.1084966;-0.7285522;99.99324;0.02298056
2.004166;41.18537;12.23088;99.52705672;0.5912237;-0.1099836;-0.7388438;99.91395;0.02304182
2.0125;41.3026;12.23058;99.52461551;0.5829658;-0.111468;-0.749123;100.0983;0.02310436
2.020833;41.42118;12.23023;99.52176743;0.5744819;-0.1129831;-0.759613;99.9778;0.02319694
2.029167;41.5359;12.2299;99.51908211;0.5663037;-0.1144544;-0.7698145;100.0431;0.02325592
2.0375;41.64692;12.22957;99.51639678;0.5578088;-0.1159678;-0.7803049;99.94238;0.02331705
2.045834;41.77156;12.22922;99.5135487;0.5493052;-0.1174812;-0.7908026;100.0133;0.02337894
2.054166;41.8898;12.22887;99.51070063;0.5411982;-0.1189398;-0.8009425;100.0021;0.02344326
2.0625;41.99981;12.22856;99.50817805;0.5332317;-0.1203764;-0.810941;99.99501;0.02350558
2.070834;42.1257;12.22823;99.50549272;0.5251411;-0.1218288;-0.8210536;100.0521;0.0235691
2.079166;42.24224;12.2279;99.50280739;0.5171924;-0.1232606;-0.8310348;99.97472;0.02363162
2.0875;42.35461;12.22755;99.49995931;0.5092269;-0.1246929;-0.8410264;100.0127;0.02369504
2.095833;42.47513;12.22721;99.49719261;0.501432;-0.1261001;-0.850857;100.0074;0.02376069
2.104167;42.58888;12.22688;99.49450728;0.4937558;-0.1274894;-0.8605747;99.98676;0.0238282
2.1125;42.70268;12.22653;99.49165921;0.4860176;-0.1288852;-0.8703418;99.92561;0.02389526
2.120834;42.81492;12.2262;99.48897388;0.4782514;-0.1302846;-0.8801424;100.0549;0.02396053
2.129166;42.9337;12.22586;99.48620718;0.4706652;-0.1316562;-0.8897609;100;0.02405193
2.1375;43.04938;12.22553;99.48352185;0.4631291;-0.1330186;-0.8993236;99.99494;0.02411699
2.145833;43.15914;12.22517;99.4805924;0.4554947;-0.1343942;-0.9089822;100.0353;0.0241789
2.154167;43.27563;12.22481;99.47766295;0.4479522;-0.1357537;-0.9185371;99.97753;0.02424681
2.1625;43.39184;12.22447;99.47489625;0.4403049;-0.1371255;-0.9281814;99.98749;0.02431071
2.170834;43.5085;12.22413;99.47212955;0.432432;-0.1385294;-0.9380522;99.97603;0.02437892
2.179166;43.6185;12.22377;99.4692001;0.4243374;-0.1399614;-0.9481186;100.0381;0.02444746
2.1875;43.73161;12.22341;99.46627065;0.4166119;-0.1413393;-0.9578242;99.96075;0.02451638
2.195834;43.85022;12.22307;99.46350395;0.4091886;-0.1426749;-0.9672501;100.0544;0.02458572
2.204166;43.96438;12.22271;99.4605745;0.402044;-0.1439708;-0.9764156;99.98147;0.02465716
2.2125;44.07574;12.22237;99.4578078;0.3947971;-0.1452797;-0.9856762;100.0147;0.0247299
2.220833;44.187;12.22201;99.45487835;0.3871506;-0.1466416;-0.9953006;100.019;0.02480314
2.229167;44.30004;12.22165;99.4519489;0.379971;-0.1479369;-1.004478;99.94506;0.02490995
2.2375;44.41248;12.22131;99.4491822;0.3727186;-0.1492412;-1.013724;100.0134;0.02498776
2.245834;44.52768;12.22095;99.44625275;0.3655319;-0.1505355;-1.02291;100.0088;0.02502804
2.254166;44.64078;12.22059;99.4433233;0.358688;-0.1517793;-1.031757;99.98343;0.02510385
2.2625;44.76046;12.22026;99.44063797;0.3519789;-0.1530047;-1.040489;99.95728;0.02517912
2.270833;44.87363;12.21992;99.43787127;0.3453094;-0.1542246;-1.04919;99.97174;0.02525381
2.279167;44.97968;12.21957;99.43502319;0.338451;-0.1554681;-1.058055;100.0867;0.02532617
2.2875;45.0871;12.21924;99.43233786;0.3313506;-0.156742;-1.06713;100.0432;0.02539934
2.295834;45.2127;12.21889;99.42948979;0.324635;-0.1579628;-1.075852;99.94242;0.02547052
2.304166;45.322;12.21854;99.42664171;0.3180528;-0.1591647;-1.084454;100.0269;0.02553938
