Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
0.8041668;26.51109;11.8669;99.88132312;3.001122;0.2915664;1.85172;99.99328;0.03773392
0.8125;26.57406;11.86662;99.87896642;2.980663;0.288226;1.830963;100.0166;0.0377607
0.8208332;26.643;11.86636;99.87677805;2.960295;0.2848983;1.81028;99.98368;0.03776453
0.8291666;26.71774;11.8661;99.87458968;2.939817;0.2815506;1.789467;100.0399;0.03779594
0.8375;26.78418;11.86584;99.87240131;2.919084;0.2781632;1.768396;99.98613;0.03782959
0.8458334;26.85455;11.86558;99.87021295;2.898404;0.2747811;1.747354;99.93392;0.03783163
0.8541668;26.92646;11.86527;99.86760374;2.877925;0.2714262;1.726483;99.99958;0.03786542
0.8625;26.9974;11.86497;99.8650787;2.857126;0.2680223;1.705292;100.064;0.03790106
0.8708332;27.0733;11.86468;99.86263783;2.83627;0.2646094;1.684035;99.97844;0.03790531
0.8791668;27.14474;11.8644;99.86028112;2.81538;0.2611856;1.66271;99.99931;0.03794429
0.8875;27.21795;11.8641;99.85775608;2.79424;0.2577251;1.64114;99.97984;0.03798559
0.8958332;27.29086;11.8638;99.85523104;2.772841;0.2542237;1.619304;100.0196;0.03799009
0.9041666;27.37375;11.8635;99.852706;2.751151;0.2506746;1.597161;100.0208;0.03803336
0.9125;27.44903;11.86318;99.85001263;2.729391;0.2471158;1.574944;99.99392;0.03807747
0.9208334;27.53377;11.86286;99.84731925;2.708275;0.2436508;1.553319;100.0571;0.03812478
0.9291668;27.60928;11.86251;99.84437337;2.686658;0.240108;1.531192;99.93941;0.0381296
0.9375;27.6917;11.86219;99.84167999;2.664708;0.2365142;1.508731;100.015;0.0381791
0.9458332;27.77402;11.86184;99.83873411;2.643121;0.2329733;1.486599;100.0005;0.0382293
0.9541666;27.85396;11.86149;99.83578823;2.62117;0.229376;1.464099;99.9933;0.03828004
0.9625;27.9352;11.86114;99.83284235;2.599182;0.225773;1.441552;99.99134;0.03828576
0.9708334;28.02084;11.86078;99.82981231;2.577089;0.222151;1.418876;99.98458;0.03834164
0.9791668;28.10238;11.86043;99.82686643;2.555;0.2185288;1.396189;100.0063;0.03839934
0.9875;28.18628;11.86007;99.82383638;2.532908;0.2149074;1.373494;100.0069;0.03845925
0.9958332;28.27673;11.85971;99.82080633;2.510905;0.2112968;1.350858;99.97492;0.03846322
1.004167;28.36147;11.85935;99.81777628;2.488061;0.2075602;1.327406;100.0396;0.03852486
1.0125;28.45318;11.859;99.8148304;2.465494;0.203864;1.304201;99.98103;0.03858986
1.020833;28.53584;11.85862;99.81163202;2.44281;0.2001512;1.280875;100.0399;0.03865664
1.029167;28.62356;11.85826;99.80860197;2.419803;0.1963901;1.257229;99.96253;0.03872444
1.0375;28.70672;11.85788;99.80540359;2.396891;0.1926441;1.233665;100.0258;0.03872938
1.045834;28.79656;11.85749;99.80212103;2.373889;0.1888859;1.210008;99.97726;0.03880039
1.054167;28.88937;11.85709;99.79875431;2.350614;0.1850859;1.186072;99.9572;0.03887322
1.0625;28.97498;11.8567;99.79547176;2.327205;0.1812664;1.161995;100.0071;0.03894639
1.070833;29.06756;11.85628;99.79193671;2.303842;0.1774538;1.13795;100.0558;0.03833733
1.079166;29.16242;11.85585;99.78831748;2.280137;0.1735905;1.113565;99.97984;0.03830183
1.0875;29.25154;11.85542;99.78469826;2.256545;0.1697461;1.089284;100.0111;0.03842478
1.095833;29.34344;11.85498;99.78099487;2.232761;0.1658745;1.064813;100.0307;0.03857952
1.104166;29.43971;11.85455;99.77737564;2.209011;0.1620074;1.040356;99.96726;0.0387543
1.1125;29.54604;11.85414;99.77392475;2.184997;0.1580976;1.015615;99.97372;0.03896475
1.120833;29.63244;11.85371;99.77030553;2.160652;0.1541378;0.9905372;100.0262;0.03917802
1.129167;29.73257;11.85326;99.76651797;2.136667;0.1502317;0.9657906;100.016;0.03929245
1.1375;29.82693;11.85284;99.76298291;2.112714;0.1463313;0.9410626;99.94495;0.03950572
1.145834;29.91959;11.85237;99.75902702;2.088563;0.1424025;0.9161347;100.0354;0.03977426
1.154167;30.02142;11.8519;99.75507112;2.064444;0.1384784;0.8912219;100.0281;0.04000918
1.1625;30.11876;11.85145;99.75128356;2.04042;0.1345684;0.8663836;99.9959;0.0402492
1.170834;30.22088;11.851;99.747496;2.016237;0.1306363;0.8413848;99.98803;0.04055744
1.179167;30.32433;11.85055;99.74370844;1.99167;0.1266448;0.8159887;99.96422;0.04081675
1.1875;30.41543;11.85009;99.73983671;1.967024;0.1226442;0.7905147;100.036;0.04094684
1.195833;30.51913;11.8496;99.73571248;1.941998;0.1185925;0.7646892;99.99269;0.04122117
1.204166;30.6162;11.84912;99.73167242;1.917042;0.1145524;0.7389194;99.99131;0.04150613
1.2125;30.71672;11.84862;99.72746402;1.891754;0.1104641;0.7128216;99.99295;0.04180281
1.220833;30.81484;11.84809;99.72300311;1.866526;0.1063874;0.6867782;99.99474;0.0420342
1.229166;30.92278;11.84758;99.71871055;1.841354;0.1023186;0.660768;99.99816;0.04234881
1.2375;31.024;11.84708;99.71450215;1.815886;0.09820591;0.6344562;99.98481;0.04266619
1.245833;31.13474;11.84654;99.70995707;1.790338;0.09408462;0.6080683;100.0433;0.04299863
1.254167;31.23444;11.846;99.705412;1.764582;0.08993172;0.581457;100.0098;0.043096
1.2625;31.3397;11.84543;99.70061443;1.739262;0.08584738;0.5552668;99.98008;0.04343631
1.270834;31.44249;11.84486;99.69581685;1.713758;0.08173682;0.5288876;99.97918;0.04378476
1.279167;31.54312;11.8443;99.69110344;1.688335;0.07764047;0.5025787;100.0229;0.0440513
1.2875;31.64896;11.84373;99.68630587;1.662564;0.07349475;0.4759293;100.0126;0.04442106
1.295834;31.75064;11.84316;99.68150829;1.636375;0.06928952;0.4488738;100.0038;0.04469528
1.304167;31.8619;11.8426;99.67679488;1.610307;0.06510245;0.4219159;99.98664;0.04507391
1.3125;31.96998;11.84205;99.67216564;1.584125;0.06090046;0.3948392;100.0283;0.0453541
1.320833;32.0802;11.84144;99.66703139;1.557882;0.05669108;0.3676929;99.99912;0.0457468
1.329166;32.18928;11.84086;99.66214965;1.531238;0.05242508;0.340157;99.97972;0.04603813
1.3375;32.29162;11.84028;99.65726791;1.504594;0.04816295;0.3126226;99.98429;0.0464447
1.345833;32.40272;11.83972;99.6525545;1.477731;0.04387068;0.2848711;100.0063;0.0465802
1.354166;32.51016;11.83913;99.64758859;1.450952;0.03959229;0.2571876;99.9818;0.04688418
1.3625;32.61438;11.83852;99.64245434;1.423852;0.03526932;0.229191;100.0586;0.04730304
1.370833;32.72568;11.83793;99.63748843;1.396988;0.03098265;0.2014071;99.95969;0.04761379
1.379167;32.84563;11.8373;99.63218584;1.37041;0.02673708;0.1738682;100.0038;0.04792844
1.3875;32.949;11.83668;99.62696743;1.343511;0.02244758;0.1460204;99.99335;0.0483668
1.395834;33.05917;11.83604;99.62158068;1.316652;0.0181678;0.1182121;100.0267;0.04869067
1.404167;33.16533;11.83542;99.61636226;1.289527;0.01385433;0.09016009;99.95871;0.049016
1.4125;33.28294;11.83478;99.61097551;1.262363;0.009536149;0.06205301;99.97681;0.04947428
1.420834;33.389;11.83414;99.60558876;1.235455;0.005259085;0.03419041;100.0178;0.04980522
1.429167;33.49924;11.83346;99.59986533;1.208279;0.000945427;0.00606565;100.0443;0.0501385
1.4375;33.6131;11.8328;99.59431024;1.181282;-0.0033405;-0.02190138;99.95588;0.05047246
1.445833;33.72488;11.83213;99.58867099;1.15439;-0.0076086;-0.04977713;99.99358;0.05094004
1.454166;33.8343;11.83145;99.58294756;1.127118;-0.0119284;-0.07801563;100.0099;0.05128228
1.4625;33.95436;11.83076;99.57713997;1.099344;-0.01631852;-0.1067384;99.9734;0.05162611
1.470833;34.05798;11.83007;99.57133238;1.071672;-0.02069008;-0.135364;100.0615;0.0519693
1.479166;34.16706;11.82934;99.56518812;1.044085;-0.02504416;-0.1638986;100.0222;0.05246397
1.4875;34.28882;11.82864;99.55929636;1.015981;-0.02947373;-0.1929546;99.96362;0.05282747
1.495833;34.39758;11.82793;99.55332043;0.9878501;-0.03390203;-0.2220276;99.9753;0.05318867
1.504167;34.51574;11.82719;99.547092;0.9595772;-0.03834945;-0.2512506;99.98914;0.0535587
1.5125;34.62898;11.82648;99.54111607;0.9312781;-0.04279892;-0.2805132;100.0249;0.05392187
1.520834;34.74494;11.82572;99.5347193;0.9026468;-0.0472929;-0.3100922;100.0075;0.05444607
1.529167;34.85498;11.82499;99.52857504;0.8740528;-0.05177832;-0.3396412;100.0053;0.05482093
1.5375;34.97094;11.82427;99.52251494;0.8456374;-0.05623428;-0.3690233;100.012;0.05520016
1.545834;35.08477;11.82353;99.51628651;0.8174638;-0.06064996;-0.3981665;99.98014;0.05558074
1.554167;35.20184;11.82277;99.50988974;0.7888748;-0.06512455;-0.4277235;99.96064;0.05596732
1.5625;35.31782;11.82201;99.50349297;0.7601645;-0.0696163;-0.4574197;100.0375;0.05635808
1.570833;35.43464;11.82125;99.4970962;0.732199;-0.07399444;-0.4863955;99.99275;0.05690618
1.579166;35.54851;11.82048;99.49061527;0.7039613;-0.07840968;-0.5156433;99.98465;0.05729705
1.5875;35.65969;11.81969;99.483966;0.6754109;-0.082865;-0.5451792;100.0382;0.0576957
1.595833;35.78176;11.8189;99.47731672;0.6467912;-0.08732762;-0.5747902;100.0012;0.05809469
1.604166;35.88788;11.8181;99.47058328;0.6182238;-0.09177665;-0.6043352;100.0084;0.05849382
1.6125;36.01169;11.81728;99.46368151;0.5894394;-0.09625576;-0.6341076;99.96316;0.05890098
1.620833;36.11973;11.81646;99.45677973;0.5606308;-0.1007341;-0.6639009;100.0005;0.05931066
1.629167;36.24112;11.81566;99.45004629;0.5318676;-0.1052027;-0.6936553;100.0354;0.05988616
1.6375;36.35313;11.81484;99.44314452;0.5032105;-0.1096511;-0.7233028;99.97078;0.06029942
1.645834;36.47241;11.81401;99.43615857;0.4741959;-0.1141476;-0.753295;100.0126;0.06071759
1.654167;36.58436;11.81318;99.42917263;0.4447974;-0.118695;-0.7836485;99.98856;0.06114182
1.6625;36.70798;11.81234;99.42210252;0.415851;-0.1231739;-0.8135776;100.0316;0.06157457
1.670834;36.82014;11.81152;99.41520074;0.3869071;-0.1276504;-0.8435188;100.0499;0.0620034
1.679166;36.93935;11.81068;99.40813063;0.3579356;-0.1321258;-0.8734795;99.93579;0.06244243
1.6875;37.05536;11.80981;99.40080801;0.3286374;-0.1366464;-0.9037675;99.98621;0.06287556
1.695834;37.17106;11.80895;99.39356956;0.2995802;-0.1411271;-0.933817;99.96422;0.06331271
1.704166;37.28326;11.80807;99.38616278;0.2704038;-0.1456206;-0.9639766;99.99216;0.06374989
1.7125;37.40595;11.80716;99.37850349;0.241081;-0.1501324;-0.9942858;100.0132;0.06438601
1.720833;37.51618;11.80628;99.37109671;0.211688;-0.1546503;-1.024662;100.0156;0.06482798
1.729166;37.62832;11.80541;99.36377409;0.182743;-0.1590983;-1.054598;100.046;0.06527466
1.7375;37.74965;11.80451;99.35619897;0.1538157;-0.1635408;-1.084526;99.99988;0.06572815
1.745833;37.86476;11.8036;99.34853969;0.1244658;-0.1680388;-1.114848;100.0187;0.06617785
1.754167;37.98416;11.80269;99.3408804;0.09511238;-0.1725341;-1.14518;99.96522;0.06663156
1.7625;38.09292;11.80177;99.33313694;0.06586225;-0.1770093;-1.175402;100.0529;0.06708259
1.770834;38.21487;11.80088;99.32564599;0.03642914;-0.1815066;-1.205799;99.92743;0.06754634
1.779167;38.32966;11.79997;99.3179867;0.006899786;-0.1860144;-1.236293;99.97076;0.0680083
1.7875;38.44256;11.79904;99.31015908;-0.02267969;-0.1905256;-1.266836;100.0344;0.06846929
1.795834;38.5563;11.79812;99.30241562;-0.05217797;-0.1950198;-1.29729;100.0112;0.06893291
1.804166;38.68322;11.79719;99.294588;-0.08169579;-0.199514;-1.327772;100.029;0.06940304
1.8125;38.79457;11.79624;99.28659204;-0.1113835;-0.2040305;-1.358433;99.979;0.06987194
1.820834;38.91554;11.79526;99.27834357;-0.1410397;-0.2085386;-1.389066;100.023;0.0703484
1.829166;39.03359;11.79431;99.27034761;-0.1704282;-0.2130042;-1.419442;99.94514;0.07081384
1.8375;39.14744;11.79333;99.26209915;-0.2000508;-0.217499;-1.450039;100.0573;0.0712852
1.845833;39.25409;11.79235;99.25385069;-0.2298272;-0.222011;-1.480775;100.0086;0.07199732
1.854166;39.37469;11.79134;99.24534972;-0.2590548;-0.22644;-1.51098;99.94804;0.07247944
1.8625;39.49322;11.79034;99.23693292;-0.2881166;-0.2308419;-1.541034;100.0287;0.07296884
1.870833;39.61078;11.78934;99.22851612;-0.3174429;-0.2352788;-1.571352;99.92001;0.07345472
1.879167;39.72928;11.7883;99.21976265;-0.3470434;-0.239752;-1.601941;100.0446;0.07394618
1.8875;39.84456;11.78726;99.21100917;-0.376462;-0.2441938;-1.632344;99.99303;0.07443421
1.895834;39.96237;11.78623;99.20233987;-0.4059578;-0.2486424;-1.662816;100.0015;0.0749309
1.904167;40.07656;11.78522;99.1938389;-0.4355166;-0.2530953;-1.693342;99.9748;0.07542706
1.9125;40.19194;11.78418;99.18508543;-0.4656053;-0.2576199;-1.724376;99.98912;0.07592828
1.920834;40.3054;11.78313;99.17624779;-0.4956375;-0.2621308;-1.755342;100.0232;0.07642558
1.929166;40.41859;11.78206;99.16724181;-0.5256404;-0.2666354;-1.786291;100.0361;0.07692312
1.9375;40.53861;11.781;99.15832001;-0.5559879;-0.2711875;-1.817579;100.0314;0.07742148
1.945834;40.64856;11.77993;99.14931403;-0.5863808;-0.2757416;-1.848893;99.96222;0.07791638
1.954166;40.7643;11.77888;99.14047639;-0.6165562;-0.280261;-1.87999;99.97525;0.07842056
1.9625;40.88342;11.77781;99.13147041;-0.646696;-0.2847726;-1.911052;100.0296;0.07892192
1.970833;40.99705;11.77674;99.12246444;-0.6767572;-0.2892709;-1.942041;99.99251;0.07966656
1.979166;41.1073;11.77565;99.11329013;-0.7068062;-0.2937639;-1.973008;100.0031;0.0801687
1.9875;41.22802;11.77455;99.10403165;-0.7366725;-0.2982282;-2.003797;99.963;0.08068745
1.995833;41.34102;11.77345;99.09477317;-0.7662866;-0.302655;-2.034353;99.98366;0.08119048
2.004166;41.45522;11.77237;99.08568302;-0.7955382;-0.3070282;-2.064565;100.0382;0.08170585
2.0125;41.5676;11.77126;99.07634038;-0.8248138;-0.3114017;-2.094797;100.0012;0.0822165
2.020833;41.67691;11.77014;99.06691356;-0.8541588;-0.31578;-2.125078;99.99496;0.08272972
2.029167;41.80066;11.76903;99.05757091;-0.8835985;-0.3201699;-2.155466;100.0504;0.08324004
2.0375;41.9105;11.7679;99.04805993;-0.9130394;-0.3245564;-2.185855;99.96285;0.0837435
2.045834;42.02366;11.7668;99.03880145;-0.9423759;-0.3289235;-2.216132;99.97699;0.08424808
2.054166;42.13683;11.76567;99.02929046;-0.971882;-0.3333103;-2.24656;99.99422;0.08475626
2.0625;42.24737;11.76454;99.01977948;-1.001696;-0.3377374;-2.277284;100.0217;0.0852605
2.070834;42.36331;11.7634;99.01018433;-1.031464;-0.3421542;-2.307961;99.97875;0.08576864
2.079166;42.47566;11.76225;99.00050501;-1.060807;-0.3465071;-2.338226;99.97572;0.08626812
2.0875;42.58653;11.7611;98.99082569;-1.090416;-0.3508938;-2.368742;100.0481;0.08698844
2.095833;42.6959;11.75995;98.98114637;-1.119876;-0.3552558;-2.399108;100.0352;0.08749371
2.104167;42.80918;11.75879;98.97138288;-1.14977;-0.3596758;-2.429895;100.0062;0.08800994
2.1125;42.91696;11.7576;98.96136689;-1.179619;-0.3640838;-2.460612;99.95639;0.08851281
2.120834;43.03706;11.75641;98.9513509;-1.209406;-0.3684801;-2.491276;99.99359;0.08901759
2.129166;43.1474;11.75521;98.94125074;-1.239098;-0.3728603;-2.521856;100.0453;0.08952826
2.1375;43.2562;11.75402;98.93123474;-1.268918;-0.3772543;-2.552547;99.99134;0.09003612
2.145833;43.36406;11.75283;98.92121875;-1.298624;-0.3816283;-2.583123;99.98124;0.09053611
2.154167;43.48306;11.75162;98.91103442;-1.328517;-0.3860256;-2.613882;99.95731;0.09104409
2.1625;43.59602;11.75041;98.9008501;-1.35879;-0.390473;-2.645002;100.0931;0.09154555
2.170834;43.70709;11.74921;98.89074994;-1.388684;-0.394864;-2.675764;99.98609;0.0920425
2.179166;43.81004;11.74801;98.88064978;-1.418562;-0.399249;-2.706503;99.98105;0.09253392
2.1875;43.92338;11.7468;98.87046545;-1.448108;-0.4035832;-2.736916;99.97413;0.09323834
2.195834;44.0415;11.74558;98.86019695;-1.477721;-0.407925;-2.767413;100.0059;0.09372722
2.204166;44.15064;11.74435;98.84984429;-1.507063;-0.4122246;-2.797641;100.007;0.09420842
2.2125;44.25319;11.7431;98.83932329;-1.536511;-0.4165347;-2.827954;99.97836;0.09444496
2.220833;44.36834;11.74183;98.82863395;-1.565961;-0.420842;-2.858272;100.0263;0.09493306
2.229167;44.47455;11.7406;98.81828129;-1.594911;-0.4250762;-2.888115;99.96209;0.09541168
2.2375;44.58804;11.73935;98.80776029;-1.623636;-0.4292752;-2.917738;100.0292;0.09588574
2.245834;44.69626;11.73808;98.79707095;-1.652226;-0.4334511;-2.94722;100.0347;0.09635197
2.254166;44.8107;11.7368;98.78629745;-1.681055;-0.4376571;-2.976926;99.94718;0.09681798
2.2625;44.9196;11.73553;98.77560811;-1.709864;-0.4418583;-3.006629;100.0236;0.09728112
2.270833;45.02994;11.73427;98.76500295;-1.738431;-0.4460227;-3.036103;100.0261;0.09793822
2.279167;45.12968;11.73299;98.75422944;-1.766597;-0.450126;-3.065168;99.94862;0.09839379
2.2875;45.24268;11.73172;98.74354011;-1.794997;-0.4542579;-3.094444;100.0203;0.09885358
2.295834;45.34692;11.73046;98.73293494;-1.823444;-0.4583937;-3.12377;100.0007;0.09930632
2.304166;45.46024;11.72918;98.72216143;-1.851428;-0.4624623;-3.152659;99.99828;0.0997747
2.3125;45.56736;11.72786;98.71105126;-1.879468;-0.4665352;-3.181596;100.0067;0.1002307
