Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
23.75417;305.4134;13.50813;92.47710002;59.75121;3.901554;40.64348;99.96342;0.2736997
23.7625;305.5279;13.50356;92.44581365;59.94214;3.914976;40.7867;99.96518;0.2756191
23.77084;305.6444;13.49896;92.4143219;60.13413;3.928458;40.93058;99.99386;0.2775404
23.77917;305.755;13.4943;92.38241939;60.32572;3.941944;41.07452;100.0538;0.2794355
23.7875;305.8682;13.48962;92.35037995;60.51838;3.955493;41.21911;100.0169;0.2813308
23.79584;305.9838;13.48487;92.3178613;60.71235;3.969114;41.3645;99.99715;0.283231
23.80417;306.1016;13.48008;92.2850688;60.9073;3.982787;41.51046;99.95606;0.2851265
23.8125;306.2156;13.47527;92.25213939;61.10149;3.996424;41.65606;100.039;0.2869967
23.82083;306.3288;13.47042;92.21893613;61.29656;4.010124;41.80235;99.98094;0.2888708
23.82916;306.4437;13.46555;92.18559595;61.49239;4.023864;41.9491;100.0028;0.2907347
23.8375;306.5536;13.46064;92.15198193;61.6884;4.037648;42.09631;99.98153;0.2925691
23.84583;306.6712;13.45566;92.11788868;61.88547;4.05145;42.24373;99.99098;0.2944064
23.85416;306.7854;13.45064;92.0835216;62.08261;4.065276;42.39143;99.98456;0.2962438
23.8625;306.8965;13.4456;92.04901759;62.2801;4.079143;42.53959;100.0332;0.2980336
23.87083;307.0147;13.44052;92.01423975;62.47879;4.093044;42.68813;100.0162;0.2998304
23.87917;307.1308;13.43542;91.97932498;62.6773;4.106937;42.83661;99.95672;0.3024659
23.8875;307.2426;13.43028;91.94413637;62.87602;4.120872;42.98556;100.0458;0.3042153
23.89584;307.3596;13.42514;91.90894776;63.0763;4.134883;43.1353;99.9761;0.3059488
23.90417;307.4744;13.41994;91.87334839;63.27639;4.148887;43.28502;99.99419;0.3076608
23.9125;307.5888;13.41469;91.83740672;63.47696;4.162922;43.43509;99.97284;0.309346
23.92084;307.7072;13.40941;91.80125967;63.6782;4.17697;43.5853;100.0362;0.3110043
23.92917;307.8175;13.40411;91.7649757;63.87919;4.191052;43.73593;99.96572;0.3126386
23.9375;307.9312;13.39879;91.7285548;64.08086;4.205156;43.88678;100.0714;0.3142554
23.94583;308.0441;13.39344;91.69192853;64.283;4.219294;44.03802;99.93145;0.3158564
23.95416;308.1592;13.38806;91.65509687;64.48579;4.233458;44.18954;100.0299;0.3174336
23.9625;308.2784;13.38265;91.61805983;64.68936;4.247644;44.34134;99.99928;0.3189838
23.97083;308.3914;13.37722;91.58088588;64.89243;4.261831;44.49316;99.99661;0.320501
23.97916;308.505;13.37173;91.54330116;65.09579;4.276027;44.64511;100.01;0.3219769
23.9875;308.6194;13.36626;91.50585336;65.2997;4.290253;44.79739;99.98687;0.3234245
23.99583;308.7362;13.36076;91.46820018;65.50442;4.304517;44.95009;100.003;0.3248412
24.00417;308.8504;13.35521;91.4302047;65.70937;4.31881;45.1031;100.0355;0.3267561
24.0125;308.9642;13.34962;91.39193537;65.91448;4.333109;45.25622;100.0146;0.3280944
24.02084;309.0754;13.34403;91.35366605;66.11913;4.347388;45.40915;99.97855;0.3293854
24.02917;309.1912;13.33838;91.31498597;66.32436;4.361667;45.5621;100.0044;0.3306654
24.0375;309.3061;13.3327;91.2761005;66.5299;4.375969;45.71533;100.0069;0.3318872
24.04584;309.424;13.32701;91.23714657;66.73606;4.390288;45.86875;100.0103;0.3330726
24.05417;309.533;13.32131;91.19812419;66.94134;4.404602;46.02214;99.99699;0.3342228
24.0625;309.651;13.31558;91.15889642;67.14739;4.418896;46.17534;99.9543;0.335361
24.07083;309.7634;13.3098;91.11932635;67.35296;4.433191;46.32859;100.0121;0.336434
24.07916;309.8793;13.30401;91.07968782;67.559;4.447487;46.48187;100.0358;0.3374735
24.0875;309.9961;13.29822;91.04004929;67.76543;4.461796;46.63531;99.93535;0.3384672
24.09583;310.104;13.29241;91.00027384;67.97126;4.476124;46.78897;100.0419;0.3394115
24.10416;310.2195;13.28658;90.96036147;68.17828;4.490476;46.9429;99.99291;0.340303
24.1125;310.3344;13.28074;90.92038064;68.38516;4.504815;47.09672;100.042;0.3411612
24.12083;310.4524;13.2749;90.88039981;68.59236;4.519144;47.25046;99.94731;0.3419812
24.12917;310.5632;13.26902;90.84014514;68.79905;4.533484;47.40435;99.96469;0.342764
24.1375;310.68;13.26311;90.79968508;69.00665;4.54784;47.55842;100.0259;0.3434706
24.14584;310.7963;13.2572;90.75922503;69.21475;4.562226;47.71285;100.0126;0.3441406
24.15417;310.9094;13.25128;90.71869652;69.42224;4.576587;47.86704;99.98351;0.3447668
24.1625;311.0222;13.24536;90.678168;69.62965;4.590933;48.0211;100.0433;0.345361
24.17084;311.134;13.23942;90.63750257;69.83632;4.605228;48.17461;99.97774;0.345895
24.17917;311.2493;13.23346;90.59670021;70.0432;4.6195;48.32794;99.96563;0.346364
24.1875;311.362;13.22749;90.5558294;70.24974;4.63376;48.48116;100.0259;0.3467972
24.19583;311.4737;13.22151;90.51489012;70.456;4.648002;48.63421;100.0379;0.3471829
24.20416;311.5893;13.21554;90.47401931;70.66288;4.66225;48.78734;99.97251;0.347512
24.2125;311.704;13.20957;90.43314849;70.86924;4.67646;48.94009;99.97894;0.3477926
24.22083;311.8145;13.20362;90.3924146;71.07459;4.69062;49.09234;100.0027;0.3480208
24.22916;311.9292;13.19764;90.35147532;71.28014;4.704756;49.24434;99.97816;0.3482082
24.2375;312.0446;13.19166;90.31053604;71.48547;4.718859;49.39605;100.0414;0.3483416
24.24583;312.1599;13.18568;90.26959677;71.6906;4.732941;49.54756;100.003;0.3484107
24.25417;312.27;13.17972;90.22879441;71.89475;4.746982;49.69866;99.95458;0.3484375
24.2625;312.3838;13.17377;90.18806052;72.09866;4.760967;49.8492;99.99019;0.3484139
24.27084;312.4958;13.16781;90.14725816;72.3022;4.77493;49.99952;100.0317;0.3483428
24.27917;312.6115;13.16185;90.10645581;72.50554;4.788841;50.14934;99.97407;0.3479331
24.2875;312.7268;13.15591;90.06579037;72.70801;4.802681;50.29844;100.0565;0.3477553
24.29584;312.8358;13.14995;90.02498802;72.90952;4.816492;50.44724;99.96469;0.3475027
24.30417;312.9506;13.14399;89.98418566;73.11126;4.830265;50.59566;100.0208;0.3472
24.3125;313.0606;13.13807;89.94365715;73.31155;4.843962;50.74332;99.98556;0.3468676
24.32083;313.1756;13.13216;89.9031971;73.51201;4.857622;50.89062;100.0097;0.34648
24.32916;313.287;13.12628;89.86294242;73.71153;4.871234;51.0374;99.99015;0.3460464
24.3375;313.3984;13.1204;89.82268775;73.91106;4.884843;51.18419;100.0486;0.3455508
24.34583;313.5164;13.11451;89.78236462;74.11089;4.898409;51.33054;99.98804;0.3449924
24.35416;313.626;13.10868;89.74245225;74.30905;4.911908;51.47626;99.97602;0.3443906
24.3625;313.7376;13.10284;89.70247142;74.50699;4.92537;51.62157;100.0077;0.343745
24.37083;313.8428;13.09702;89.66262751;74.70374;4.938796;51.7665;100.012;0.343177
24.37917;313.9592;13.09123;89.62298898;74.90079;4.952139;51.91058;99.92119;0.3424466
24.3875;314.0743;13.08547;89.58355583;75.09722;4.965438;52.05422;100.0886;0.3416678
24.39584;314.1822;13.07972;89.54419114;75.29226;4.978684;52.19736;99.98587;0.340862
24.40417;314.298;13.074;89.50503183;75.48772;4.991889;52.34006;99.94055;0.3400059
24.4125;314.4116;13.06826;89.46573561;75.6819;5.005008;52.4819;100.0622;0.339107
24.42084;314.5235;13.06254;89.4265763;75.87522;5.018066;52.62313;99.99688;0.3381462
24.42917;314.6294;13.05687;89.38775929;76.06709;5.031063;52.76372;100.0033;0.3371674
24.4375;314.7415;13.05122;89.34907921;76.25864;5.043978;52.90346;100.0035;0.3361368
24.44583;314.8536;13.0456;89.3106045;76.44937;5.056822;53.04247;99.94959;0.3350851
24.45416;314.9672;13.04;89.27226672;76.6395;5.069598;53.18081;100.0355;0.3339864
24.4625;315.076;13.03444;89.23420278;76.82847;5.08232;53.31861;99.96738;0.3328344
24.47083;315.1908;13.0289;89.19627576;77.0166;5.094922;53.45515;100.0293;0.3309705
24.47916;315.303;13.02336;89.15834874;77.2037;5.107459;53.59102;100.0229;0.3297484
24.4875;315.4148;13.01787;89.12076402;77.38984;5.11992;53.72615;100.0126;0.3285038
24.49583;315.5195;13.01241;89.08338468;77.57446;5.132328;53.86069;99.99699;0.3272112
24.50417;315.6366;13.00701;89.0464161;77.75932;5.144634;53.9942;99.92236;0.3258772
24.5125;315.7465;13.00161;89.00944753;77.94239;5.156861;54.12691;100.0127;0.3245259
24.52084;315.8591;12.99625;88.97275279;78.1248;5.169004;54.25876;100.0392;0.3231176
24.52917;315.9655;12.99092;88.93626344;78.30574;5.181089;54.39001;99.9557;0.3216932
24.5375;316.0728;12.98563;88.90004792;78.48585;5.193098;54.52048;100.0559;0.320237
24.54584;316.1882;12.98036;88.86396933;78.66556;5.204998;54.6498;100.0253;0.318755
24.55417;316.2989;12.97511;88.82802766;78.844;5.216835;54.7785;99.97041;0.3172452
24.5625;316.4032;12.96994;88.79263367;79.02088;5.228609;54.90652;100.0108;0.315712
24.57083;316.5169;12.9648;88.75744506;79.1977;5.240291;55.0336;99.96319;0.3141527
24.57916;316.6292;12.95969;88.72246183;79.3729;5.251851;55.15945;100.0006;0.3125776
24.5875;316.7372;12.9546;88.68761553;79.54687;5.263351;55.28465;100.0354;0.3109788
24.59583;316.8472;12.94958;88.65324844;79.71991;5.274761;55.40893;99.96905;0.3093514
24.60416;316.9546;12.94457;88.61894982;79.89184;5.286105;55.5325;99.98891;0.3077188
24.6125;317.0687;12.9396;88.58492504;80.0631;5.297328;55.65486;99.97609;0.3060596
24.62083;317.177;12.93468;88.55124255;80.23264;5.308469;55.77637;100.0667;0.3043858
24.62917;317.2845;12.92978;88.51769699;80.40116;5.319535;55.89708;99.99872;0.3026951
24.6375;317.394;12.92493;88.48449374;80.56894;5.330523;56.017;99.97804;0.3009951
24.64584;317.4984;12.92009;88.45135894;80.73449;5.341382;56.13558;99.99928;0.2992892
24.65417;317.6096;12.91529;88.41849798;80.90005;5.352176;56.25348;99.98984;0.2975374
24.6625;317.7124;12.91053;88.38591086;81.06352;5.362888;56.3705;99.99478;0.2966293
24.67084;317.8234;12.90584;88.35380297;81.22609;5.373449;56.48594;99.9898;0.2940498
24.67917;317.9356;12.90114;88.32162662;81.38788;5.383934;56.60064;100.0367;0.2923061
24.6875;318.04;12.89653;88.29006641;81.5482;5.394376;56.71488;99.97584;0.2905586
24.69583;318.149;12.89195;88.25871158;81.7078;5.404719;56.82807;99.98243;0.2888042
24.70416;318.2554;12.88738;88.22742521;81.86516;5.41491;56.93968;100.0264;0.2870469
24.7125;318.3631;12.88287;88.1965496;82.02138;5.424998;57.05024;99.99068;0.2852742
24.72083;318.4756;12.87836;88.16567399;82.17661;5.434961;57.15949;100.0318;0.2835077
24.72916;318.5857;12.87392;88.13527761;82.33102;5.444876;57.26825;99.93696;0.281723
24.7375;318.6912;12.86952;88.10515506;82.48334;5.454669;57.37578;100.0267;0.2799583
24.74583;318.8012;12.86516;88.07530636;82.63512;5.464375;57.48238;99.96203;0.278166
24.75417;318.9094;12.8608;88.04545766;82.78605;5.474026;57.58844;100.0274;0.2763941
24.7625;319.0157;12.85652;88.01615664;82.93508;5.48355;57.69316;99.99405;0.2746341
24.77084;319.1248;12.85221;87.98665024;83.08238;5.492913;57.7962;100.0402;0.2728613
24.77917;319.2294;12.84794;87.95741768;83.22832;5.50221;57.89856;100.0284;0.2711017
24.7875;319.3406;12.84374;87.92866434;83.37488;5.511485;58.0007;99.95708;0.2693394
24.79584;319.4446;12.83956;87.90004792;83.51951;5.520678;58.10201;99.99026;0.2675832
24.80417;319.5544;12.83544;87.87184227;83.66388;5.529794;58.2025;100.0554;0.265825
24.8125;319.6603;12.83135;87.84384199;83.80585;5.538762;58.30145;99.9477;0.2640786
24.82083;319.7622;12.82727;87.81591018;83.94574;5.547612;58.39913;100.0119;0.2623539
24.82916;319.8656;12.82323;87.78825221;84.08422;5.556339;58.49551;100.002;0.2606433
24.8375;319.9784;12.81922;87.76079962;84.22261;5.564964;58.59084;99.98316;0.2589263
24.84583;320.0805;12.81524;87.73355241;84.35856;5.573504;58.68528;100.0029;0.2572248
24.85416;320.187;12.81132;87.70671596;84.49411;5.58197;58.77895;100.0524;0.2556824
24.8625;320.2944;12.80742;87.68001643;84.62822;5.590312;58.87131;99.97468;0.2540072
24.87083;320.3983;12.80354;87.65345382;84.76032;5.598536;58.96244;99.97561;0.2523457
24.87917;320.5043;12.7997;87.62716506;84.89116;5.606644;59.05231;100.0043;0.2506725
24.8875;320.612;12.79589;87.60108167;85.02101;5.61466;59.1412;99.97992;0.2490366
24.89584;320.7154;12.7921;87.57513521;85.14898;5.622576;59.229;99.97913;0.247417
24.90417;320.8256;12.78835;87.54946259;85.27675;5.630407;59.31592;100.0465;0.2457984
24.9125;320.9297;12.78463;87.52399534;85.40301;5.638183;59.40224;100.0132;0.2441927
24.92084;321.036;12.78094;87.49873348;85.52801;5.64584;59.48726;99.93131;0.2426076
24.92917;321.1398;12.77728;87.473677;85.65156;5.653416;59.57141;100.0215;0.2410484
24.9375;321.2462;12.77364;87.44875745;85.77391;5.66087;59.6543;100.0344;0.2394911
24.94583;321.3531;12.77006;87.42424865;85.89499;5.668226;59.73608;99.98922;0.2379479
24.95416;321.4582;12.7665;87.39987677;86.01445;5.675476;59.81675;99.98612;0.2364304
24.9625;321.5626;12.76296;87.37564182;86.13281;5.682646;59.89658;99.9996;0.2349281
24.97083;321.6654;12.75943;87.35147532;86.24938;5.689698;59.97516;99.99664;0.2334328
24.97916;321.7756;12.75594;87.32758267;86.36585;5.696662;60.05285;99.98301;0.2319533
24.9875;321.8776;12.75248;87.30389539;86.48011;5.70354;60.12961;100.0433;0.2305016
24.99583;321.9817;12.74904;87.28034504;86.59328;5.710312;60.20526;99.98957;0.2290659
25.00417;322.0853;12.74563;87.25700007;86.70538;5.71701;60.28013;99.99969;0.227645
25.0125;322.19;12.74224;87.23379202;86.81625;5.723596;60.35385;100.0203;0.2262356
25.02084;322.2934;12.73887;87.21072089;86.92544;5.730071;60.42637;99.99225;0.2248476
25.02917;322.3984;12.73549;87.1875813;87.03376;5.736462;60.49802;100.0385;0.2234805
25.0375;322.5004;12.73215;87.16471555;87.14028;5.742744;60.56853;99.95734;0.2221321
25.04584;322.6038;12.72884;87.14205518;87.24574;5.748933;60.63804;99.97841;0.221513
25.05417;322.714;12.72557;87.11966865;87.35086;5.75502;60.70652;100.055;0.2194888
25.0625;322.8174;12.72231;87.09735059;87.45384;5.761015;60.77401;99.96796;0.2183956
25.07083;322.9195;12.71905;87.07503252;87.55528;5.766905;60.84041;100.0243;0.2171385
25.07916;323.0209;12.71584;87.05305675;87.65489;5.772665;60.90542;99.92988;0.215886
25.0875;323.1266;12.71266;87.03128637;87.7539;5.778328;60.96944;100.0584;0.2146617
25.09583;323.2282;12.70948;87.00951599;87.85102;5.783894;61.03243;99.97657;0.2134514
25.10416;323.3352;12.7063;86.9877456;87.94805;5.78939;61.0947;100.0144;0.212262
25.1125;323.4368;12.70319;86.96645444;88.04308;5.794793;61.15598;99.98861;0.2111017
25.12083;323.5438;12.70007;86.94509482;88.1375;5.800089;61.21618;100.03;0.2099532
25.12917;323.6398;12.69696;86.92380366;88.22922;5.805292;61.27537;99.98072;0.2088217
25.1375;323.747;12.69389;86.90278634;88.32116;5.8104;61.33354;100.0163;0.2076969
25.14584;323.8544;12.69082;86.88176901;88.41184;5.81541;61.39068;99.92969;0.2065875
25.15417;323.9557;12.68778;86.86095708;88.50074;5.820343;61.44703;100.1175;0.2055017
25.1625;324.0568;12.68476;86.84028206;88.58848;5.82519;61.50248;99.96988;0.2044338
25.17084;324.1608;12.68176;86.81974396;88.67504;5.829916;61.55666;99.94172;0.2033773
25.17917;324.2622;12.67876;86.79920586;88.75995;5.834545;61.6098;100.0049;0.2023462
25.1875;324.3665;12.67581;86.77901006;88.84394;5.839072;61.6619;100.0541;0.2013369
25.19583;324.4683;12.67285;86.75874581;88.92632;5.843506;61.71299;99.95282;0.2003402
25.20416;324.5689;12.6699;86.73855001;89.00726;5.847844;61.76304;99.9918;0.199368
25.2125;324.6762;12.667;86.71869652;89.08785;5.85208;61.81207;99.98799;0.1983946
25.22083;324.7747;12.66408;86.6987061;89.16606;5.856226;61.86016;100.0536;0.1974436
25.22916;324.8736;12.66119;86.67892107;89.24313;5.860288;61.9073;99.95782;0.1965193
25.2375;324.979;12.65833;86.65934141;89.31929;5.864214;61.95302;100.0105;0.1956156
25.24583;325.0825;12.65547;86.63976176;89.39399;5.868045;61.99776;100.0408;0.1947188
25.25417;325.1858;12.65262;86.62025056;89.46759;5.871797;62.04166;99.95742;0.1943222
25.2625;325.2841;12.6498;86.60094475;89.53962;5.875478;62.08481;100.0122;0.1934552
25.27084;325.3854;12.64698;86.58163894;89.61066;5.879054;62.12686;100.0425;0.1925985
25.27917;325.4902;12.64419;86.56253851;89.68084;5.88253;62.16785;99.91531;0.1917616
25.2875;325.5946;12.64139;86.54336962;89.74969;5.885906;62.2078;100.0344;0.1906392
25.29584;325.691;12.63862;86.52440611;89.81625;5.889198;62.24683;99.99262;0.1901352
25.30417;325.7928;12.63588;86.50564798;89.88243;5.892402;62.28496;100.0386;0.189055
25.3125;325.8946;12.63314;86.48688985;89.94769;5.895533;62.32232;99.97758;0.1882917
25.32083;325.9936;12.6304;86.46813172;90.01149;5.898586;62.35886;99.97232;0.1875346
25.32916;326.0969;12.62766;86.44937359;90.07469;5.90155;62.39443;100.0211;0.186783
25.3375;326.2026;12.62495;86.43082084;90.13676;5.904404;62.42886;100.0462;0.1860459
25.34583;326.3011;12.62223;86.41219963;90.1966;5.907162;62.46228;99.9508;0.1853338
25.35416;326.4028;12.61955;86.39385226;90.25551;5.909817;62.49461;100.0086;0.1846301
25.3625;326.5054;12.61686;86.37543643;90.31359;5.9124;62.52616;100.007;0.1839355
25.37083;326.6113;12.6142;86.35722599;90.37068;5.914872;62.55658;99.98672;0.1832502
25.37917;326.709;12.61154;86.33901554;90.4254;5.91725;62.586;99.96759;0.1825829
25.3875;326.8091;12.60888;86.32080509;90.47949;5.919556;62.61466;100.0411;0.1819322
25.39584;326.9084;12.60624;86.30273157;90.53228;5.921775;62.64238;100.0165;0.1812841
25.40417;327.0135;12.60361;86.2847265;90.58465;5.9239;62.66913;99.95504;0.1806479
25.4125;327.115;12.60099;86.2667899;90.63543;5.92594;62.695;100.0002;0.1800306
25.42084;327.2135;12.59839;86.24899021;90.68499;5.927922;62.72024;100.032;0.1794205
25.42917;327.3159;12.5958;86.23125899;90.73332;5.929774;62.74409;99.99085;0.1788191
25.4375;327.412;12.59322;86.21359622;90.77962;5.931537;62.767;99.99126;0.1782313
25.44583;327.5155;12.59065;86.19600192;90.82499;5.933156;62.78838;100.0166;0.1776547
25.45416;327.615;12.5881;86.17854453;90.86944;5.93475;62.80948;100.0224;0.1770931
25.4625;327.7172;12.58553;86.16095023;90.9128;5.936232;62.8294;99.98725;0.1765424
25.47083;327.815;12.58299;86.14356131;90.95399;5.937602;62.84812;99.96926;0.1762949
25.47916;327.914;12.58044;86.12610392;90.99413;5.938878;62.86587;99.99224;0.175748
25.4875;328.0148;12.57791;86.10878346;91.03319;5.940056;62.88256;100.0014;0.175215
25.49583;328.1127;12.57537;86.09139454;91.0704;5.94113;62.89812;100.0068;0.1746982
25.50417;328.2141;12.57285;86.07414253;91.10645;5.94208;62.9124;99.98337;0.1741858
25.5125;328.313;12.57033;86.05689053;91.14103;5.942947;62.92579;100.0451;0.1736886
25.52084;328.4114;12.56786;86.03998083;91.17501;5.943774;62.93874;99.97276;0.1731956
25.52917;328.5101;12.56535;86.02279729;91.20836;5.94455;62.95117;100.0025;0.1727194
25.5375;328.6106;12.56286;86.00575067;91.24038;5.94521;62.96235;99.99504;0.1720734
25.54584;328.7132;12.56037;85.98870405;91.27194;5.945814;62.97295;100.0082;0.1716209
25.55417;328.815;12.55789;85.97172588;91.30244;5.946344;62.98276;99.99184;0.1711762
25.5625;328.9135;12.55542;85.95481618;91.3308;5.94675;62.99128;99.98628;0.170725
25.57083;329.0122;12.55298;85.93811186;91.358;5.947068;62.99886;100.0232;0.1702898
25.57916;329.113;12.55053;85.92133908;91.38488;5.947339;63.00595;100.0158;0.1698563
25.5875;329.2135;12.54808;85.9045663;91.41061;5.947527;63.01215;99.99372;0.1694354
25.59583;329.3064;12.54566;85.8879989;91.43438;5.94765;63.01765;100.0403;0.1690258
25.60416;329.4094;12.54323;85.87136305;91.45816;5.947671;63.02207;99.94053;0.168621
25.6125;329.5041;12.5408;85.85472719;91.4795;5.947597;63.02549;99.99301;0.168225
25.62083;329.6074;12.53839;85.83822825;91.50099;5.947444;63.02807;99.98964;0.1678358
25.62917;329.7088;12.536;85.82186623;91.52081;5.947186;63.02953;100.0469;0.1674501
25.6375;329.8086;12.53359;85.80536729;91.53938;5.946856;63.03022;100.0099;0.1670719
25.64584;329.9028;12.53122;85.78914219;91.55645;5.94647;63.03032;100.0122;0.166704
25.65417;330.0025;12.52884;85.77284863;91.57309;5.946;63.0295;99.98522;0.166341
25.6625;330.0983;12.52648;85.756692;91.58749;5.945406;63.02737;99.98769;0.1659876
25.67084;330.1989;12.52412;85.74053536;91.60131;5.94472;63.02424;99.97768;0.1656328
25.67916;330.3017;12.52176;85.72437872;91.61434;5.94395;63.02026;99.99603;0.165282
25.6875;330.3947;12.5194;85.70822209;91.62494;5.943104;63.01545;100.005;0.1649395
25.69584;330.4944;12.51705;85.69213391;91.63546;5.94218;63.00982;99.99344;0.1646025
25.70416;330.5934;12.5147;85.67604573;91.64462;5.941165;63.00322;100.02;0.1644474
25.7125;330.6914;12.51236;85.66002601;91.65246;5.940068;62.99572;100.0124;0.1639353
25.72083;330.7909;12.51004;85.64414322;91.65968;5.938908;62.98756;99.9616;0.1637849
25.72916;330.8836;12.50769;85.62805504;91.66486;5.93767;62.97857;100.0056;0.1634731
25.7375;330.9844;12.50537;85.61217225;91.67007;5.936351;62.9687;100.0592;0.1631601
25.74583;331.0856;12.50306;85.59635791;91.67449;5.934966;62.95816;100.0001;0.1628542
25.75417;331.1852;12.50076;85.58061204;91.67801;5.93353;62.94709;99.99999;0.1625576
25.7625;331.28;12.49846;85.56486616;91.67959;5.932007;62.93505;99.97799;0.1622575
25.77084;331.377;12.49616;85.54912028;91.68026;5.930395;62.92207;99.92348;0.1619622
25.77917;331.4748;12.49388;85.53351133;91.68012;5.928714;62.90836;100.0481;0.1616716
25.7875;331.5718;12.49159;85.51783392;91.67852;5.926938;62.89361;100.0116;0.161386
25.79584;331.674;12.4893;85.5021565;91.67681;5.925095;62.87818;100.0139;0.1610974
25.80416;331.7652;12.48704;85.48668447;91.67196;5.92314;62.86154;99.94819;0.1608177
25.8125;331.8641;12.48478;85.47121243;91.6673;5.921118;62.84419;100.032;0.1605418
25.82084;331.9646;12.48249;85.45553502;91.66236;5.91906;62.82646;99.99425;0.1602704
25.82916;332.057;12.48022;85.43999452;91.65561;5.916954;62.8082;100.0149;0.1600042
25.8375;332.1586;12.47794;85.42438557;91.64874;5.914749;62.78887;99.98358;0.1596335
25.84583;332.2566;12.47568;85.40891353;91.64049;5.912479;62.76886;100.0197;0.1593761
25.85416;332.3567;12.47342;85.3934415;91.63182;5.910151;62.74825;99.96353;0.1591227
25.8625;332.4519;12.47117;85.37803793;91.62121;5.907736;62.7267;100.0343;0.1588793
25.87083;332.5476;12.46896;85.36290819;91.61034;5.905298;62.7049;100.018;0.1586361
25.87917;332.645;12.46674;85.34771;91.59862;5.902782;62.68226;99.9753;0.1583921
25.8875;332.7414;12.46447;85.33216951;91.5857;5.900188;62.65879;100.0026;0.1581583
25.89584;332.8422;12.46224;85.31690285;91.57274;5.897543;62.63479;99.99506;0.1579213
25.90417;332.9363;12.46004;85.30184158;91.55718;5.894782;62.60953;99.9746;0.157691
25.9125;333.033;12.45783;85.28671185;91.54088;5.89194;62.58342;100.0261;0.1574594
25.92084;333.1312;12.45562;85.27158212;91.52411;5.88905;62.55678;99.97722;0.1572373
25.92916;333.2245;12.4534;85.25638393;91.50598;5.886112;62.52961;100.0262;0.1570186
25.9375;333.3242;12.4512;85.24132265;91.48758;5.883091;62.50156;99.97551;0.1567946
25.94584;333.4202;12.44897;85.226056;91.46762;5.879998;62.47273;100.0515;0.1565825
25.95416;333.5145;12.44674;85.21078935;91.44614;5.876808;62.44287;99.97798;0.156372
25.9625;333.6087;12.44453;85.19565962;91.42394;5.87357;62.4125;99.98749;0.1562724
25.97083;333.705;12.44234;85.1806668;91.40151;5.870298;62.38172;99.96928;0.1560726
25.97916;333.8016;12.44015;85.16567399;91.37792;5.866937;62.35;100.0293;0.1558733
25.9875;333.9036;12.43797;85.15074964;91.35451;5.863538;62.31789;99.99751;0.1556723
25.99583;333.9978;12.43575;85.13555145;91.32938;5.860086;62.28523;100.0336;0.1554719
26.00417;334.0978;12.43358;85.12069556;91.30376;5.856547;62.25161;99.95382;0.1552804
26.0125;334.1922;12.43141;85.10583967;91.27628;5.852924;62.21713;100.007;0.1550856
26.02084;334.2888;12.42923;85.09091531;91.24822;5.84924;62.18198;100.0643;0.1548849
26.02917;334.3835;12.42706;85.07605942;91.21954;5.845533;62.14656;99.96149;0.1547006
26.0375;334.479;12.42489;85.06120353;91.18975;5.841738;62.1102;99.97687;0.1545117
26.04584;334.5769;12.4227;85.04621072;91.15961;5.837894;62.07332;99.96394;0.1543362
26.05416;334.6734;12.42056;85.03156021;91.12821;5.83397;62.0356;100.0309;0.1541584
26.0625;334.766;12.41843;85.01697816;91.09588;5.83002;61.9976;100.0145;0.1539766
26.07084;334.8637;12.41628;85.00225919;91.06358;5.826028;61.9591;100.0089;0.153797
26.07916;334.9622;12.41414;84.98760868;91.03001;5.821934;61.91954;99.98345;0.1536262
26.0875;335.0536;12.412;84.97295817;90.995;5.817809;61.87963;99.98769;0.1534547
26.09583;335.1518;12.40986;84.95830766;90.96028;5.81364;61.83924;100.0132;0.1532839
26.10416;335.2471;12.40773;84.94372561;90.92445;5.809421;61.7983;100.0038;0.1531214
26.1125;335.3458;12.40562;84.92928048;90.88793;5.805115;61.75646;100.0137;0.1529509
26.12083;335.4406;12.40352;84.91490381;90.85048;5.800784;61.71434;100.0308;0.1527824
26.12917;335.5364;12.40141;84.90045868;90.81222;5.796382;61.67146;99.90485;0.1526187
26.1375;335.6318;12.39928;84.88587663;90.7734;5.79195;61.62824;100.0122;0.1524548
26.14584;335.7298;12.39714;84.87122612;90.73343;5.787406;61.58384;100.0206;0.1522922
26.15417;335.8208;12.39504;84.85684946;90.69189;5.782822;61.539;99.99897;0.1521318
26.1625;335.9125;12.39292;84.84233587;90.65014;5.77822;61.49392;100.0168;0.1519742
26.17084;336.012;12.39078;84.82768536;90.60926;5.773606;61.44872;100.0107;0.1518189
26.17916;336.109;12.38866;84.81317177;90.56699;5.768912;61.40269;100.0459;0.1516622
26.1875;336.201;12.38655;84.79872664;90.52344;5.76418;61.35623;99.94913;0.1515049
26.19584;336.2986;12.38445;84.78434997;90.47989;5.759396;61.30919;99.98152;0.1513467
26.20416;336.3968;12.38236;84.77004176;90.43595;5.754578;61.2618;99.99603;0.1511895
26.2125;336.49;12.38029;84.75587047;90.39048;5.749701;61.21376;100.037;0.151037
26.22083;336.5886;12.3782;84.74156226;90.34462;5.744741;61.16485;99.99442;0.1508291
26.22916;336.6799;12.3761;84.7271856;90.29766;5.739778;61.11589;99.97284;0.1506886
