Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
0.6958332;28.60663;11.95817;99.75948945;1.634599;0.07913136;0.5068772;99.95382;0.05321704
0.7041666;28.66559;11.9578;99.75640277;1.624799;0.07748772;0.4964535;100.0424;0.05320594
0.7125;28.72228;11.95744;99.75339952;1.615094;0.07585619;0.4861042;99.99291;0.0529184
0.7208334;28.78188;11.9571;99.75056311;1.605588;0.07425387;0.4759384;99.9593;0.05290698
0.7291668;28.83672;11.95673;99.74747643;1.596035;0.07264218;0.4657096;99.99869;0.05262184
0.7375;28.90076;11.95635;99.74430633;1.58647;0.07102694;0.4554546;99.98311;0.05233572
0.7458334;28.96101;11.95601;99.74146993;1.577085;0.06943684;0.4453575;100.072;0.05232502
0.7541666;29.02171;11.95566;99.7385501;1.567841;0.06786557;0.4353784;100.0022;0.05204353
0.7625;29.07883;11.95532;99.73571369;1.558491;0.06627839;0.4252928;99.93259;0.05176559
0.7708332;29.14262;11.95498;99.73287728;1.548881;0.06465209;0.4149515;100.0924;0.05175613
0.7791666;29.1984;11.95462;99.72987403;1.539469;0.06305239;0.4047787;99.93534;0.05148465
0.7875;29.26072;11.95427;99.7269542;1.530278;0.06148526;0.3948106;100.025;0.05121464
0.7958334;29.31865;11.95394;99.72420122;1.521082;0.05991664;0.3848286;99.95866;0.05120547
0.8041668;29.38245;11.95357;99.72111454;1.511744;0.05832649;0.374704;100.0341;0.05093803
0.8125;29.45286;11.95322;99.71819471;1.502758;0.05678686;0.3649004;99.97741;0.05067098
0.8208332;29.51142;11.9529;99.71552515;1.493651;0.05522739;0.3549652;100.0094;0.05066238
0.8291666;29.57598;11.95257;99.71277217;1.484422;0.05365188;0.3449218;99.97334;0.0504003
0.8375;29.64454;11.95222;99.70985234;1.475134;0.0520646;0.3347992;99.99918;0.0501398
0.8458334;29.71144;11.95188;99.70701593;1.465896;0.0504838;0.3247139;100.0269;0.05012987
0.8541668;29.7762;11.95154;99.70417953;1.456996;0.04895226;0.3149404;100.0616;0.04987348
0.8625;29.84452;11.95119;99.7012597;1.447834;0.0473793;0.3048973;99.95637;0.04962056
0.8708332;29.91461;11.95086;99.69850672;1.438841;0.04582856;0.2949934;100.0223;0.04961047
0.8791668;29.98039;11.95052;99.69567031;1.429919;0.04428818;0.2851514;99.98559;0.0493597
0.8875;30.05081;11.95021;99.69308417;1.421258;0.0427837;0.2755365;99.97765;0.04911156
0.8958332;30.12074;11.94988;99.69033119;1.412129;0.04120956;0.265468;100.0145;0.04886668
0.9041666;30.18688;11.94956;99.68766163;1.403216;0.03966754;0.2556012;99.98528;0.04885976
0.9125;30.26898;11.94919;99.68457496;1.394487;0.03814807;0.2458764;99.9995;0.04839438
0.9208334;30.3327;11.94885;99.68173855;1.385584;0.03660403;0.2359875;100.0371;0.04790884
0.9291668;30.39963;11.94852;99.67898557;1.377112;0.0351238;0.2265053;99.96069;0.0476295
0.9375;30.47376;11.9482;99.67631601;1.368618;0.03363885;0.2169878;99.98363;0.04725067
0.9458332;30.54176;11.94788;99.67364645;1.360297;0.03217934;0.2076295;100.0636;0.04672383
0.9541666;30.62291;11.94754;99.67081004;1.35152;0.03065256;0.1978319;99.96485;0.04603226
0.9625;30.69232;11.94721;99.66805706;1.342914;0.02914755;0.1881703;99.98705;0.0457018
0.9708334;30.77651;11.94686;99.66513723;1.334158;0.02761952;0.178355;100.0063;0.04514716
0.9791668;30.83772;11.94654;99.66246767;1.325639;0.02612681;0.1687621;99.98842;0.04459296
0.9875;30.92096;11.9462;99.65963127;1.31696;0.02461023;0.1590094;99.98618;0.04403384
0.9958332;30.99516;11.94589;99.65704513;1.30803;0.02305458;0.1489991;100.0518;0.04367774
1.004167;31.07713;11.94556;99.65429215;1.299344;0.02153537;0.1392184;99.96618;0.04294485
1.0125;31.15105;11.94523;99.65153917;1.290523;0.01999216;0.1292786;99.99728;0.042387
1.020833;31.2257;11.94488;99.64861934;1.281854;0.01847111;0.1194763;100.005;0.04183414
1.029167;31.30614;11.94454;99.64578293;1.272913;0.01690901;0.1094031;100.0389;0.0412905
1.0375;31.38385;11.94421;99.64302995;1.264561;0.01543304;0.09988158;99.94386;0.04092836
1.045834;31.46531;11.94388;99.64027697;1.256111;0.01394254;0.0902604;100.0286;0.04039608
1.054167;31.5483;11.94356;99.63760741;1.247703;0.01245748;0.08066856;99.99921;0.03970653
1.0625;31.62489;11.94323;99.63485443;1.239659;0.01102325;0.07140099;99.98811;0.03919855
1.070833;31.70678;11.9429;99.63210144;1.231886;0.009627989;0.06238002;100.0216;0.0386977
1.079166;31.78378;11.94256;99.62926504;1.224204;0.0082476;0.05344954;99.96181;0.03835972
1.0875;31.86945;11.94226;99.62676233;1.216759;0.006900382;0.044729;100.0038;0.03787813
1.095833;31.95263;11.94193;99.62400934;1.209012;0.005508797;0.03571492;99.98329;0.03740762
1.104166;32.03745;11.94162;99.62142321;1.20121;0.004106581;0.02662618;100.0433;0.0369499
1.1125;32.12213;11.94132;99.6189205;1.193576;0.002727615;0.01768233;100.0283;0.03636017
1.120833;32.20092;11.941;99.61625094;1.185333;0.001259716;0.008155084;99.97558;0.03619597
1.129167;32.28369;11.94068;99.61358138;1.177078;-0.00021001;-0.0013901;99.98407;0.03576972
1.1375;32.36816;11.94034;99.61074497;1.169038;-0.0016467;-0.01072659;100.0029;0.03535502
1.145834;32.46081;11.94002;99.60807542;1.160799;-0.0031157;-0.02027913;100.0019;0.03494718
1.154167;32.54133;11.9397;99.60540586;1.152595;-0.0045798;-0.02980568;100.0001;0.0345528
1.1625;32.62918;11.9394;99.60290315;1.144466;-0.0060349;-0.03927961;99.98305;0.0342761
1.170834;32.7169;11.93908;99.60023359;1.135684;-0.0075847;-0.04937639;100.018;0.03390259
1.179167;32.79587;11.93877;99.59764745;1.127109;-0.0091044;-0.05928352;100.0377;0.03354444
1.1875;32.88322;11.93844;99.59489447;1.118599;-0.01061205;-0.06911918;99.96406;0.03319589
1.195833;32.98333;11.93812;99.59222491;1.110148;-0.01211365;-0.07892187;100.0411;0.03297253
1.204166;33.06309;11.9378;99.58955535;1.102111;-0.01355684;-0.08835144;99.95566;0.03264272
1.2125;33.15246;11.93749;99.58696922;1.094363;-0.01495636;-0.0975021;99.98839;0.03240387
1.220833;33.24619;11.93719;99.58446651;1.086491;-0.01637857;-0.1068077;100.0638;0.03209175
1.229166;33.3257;11.93688;99.58188037;1.078248;-0.0178504;-0.116443;99.99859;0.0318949
1.2375;33.42576;11.93656;99.57921081;1.070184;-0.01929756;-0.1259237;99.98305;0.03159778
1.245833;33.51331;11.93624;99.57654125;1.062017;-0.02076025;-0.1355127;99.97251;0.03131566
1.254167;33.6009;11.93592;99.57387169;1.054216;-0.02217002;-0.1447636;99.98058;0.03113444
1.2625;33.69403;11.93559;99.57111871;1.046228;-0.02360786;-0.1542048;99.98253;0.03086978
1.270834;33.78611;11.93528;99.56853258;1.038401;-0.02502428;-0.1635128;100.0517;0.03067628
1.279167;33.88489;11.93497;99.56594644;1.030555;-0.02644266;-0.1728405;100.0033;0.03051148
1.2875;33.97554;11.93466;99.56336031;1.022676;-0.02786586;-0.1822064;100.0322;0.03027062
1.295834;34.06924;11.93434;99.56069075;1.014465;-0.0293402;-0.1919137;99.92845;0.03011893
1.304167;34.15494;11.934;99.55785434;1.006207;-0.03081722;-0.2016449;100.0838;0.02989314
1.3125;34.24897;11.93368;99.55518478;0.9981876;-0.03226095;-0.2111658;99.91995;0.02975142
1.320833;34.34439;11.93335;99.5524318;0.9901361;-0.03370975;-0.2207266;100.0009;0.02953778
1.329166;34.44463;11.93302;99.54967882;0.9824818;-0.03510203;-0.2299242;100.0185;0.02940748
1.3375;34.53851;11.93269;99.54692584;0.9744995;-0.03654289;-0.2394482;99.99384;0.02925215
1.345833;34.63334;11.93238;99.5443397;0.9669399;-0.03792234;-0.2485768;100.0268;0.02912812
1.354166;34.7284;11.93207;99.54175357;0.9593422;-0.03930693;-0.2577454;99.93338;0.02894201
1.3625;34.81951;11.93175;99.53908401;0.9518288;-0.04067702;-0.266825;100.0552;0.02882766
1.370833;34.9204;11.93143;99.53641445;0.9445251;-0.04201722;-0.2757154;99.98485;0.02865288
1.379167;35.01445;11.93111;99.53374489;0.9372889;-0.04334766;-0.2845491;99.99275;0.02854541
1.3875;35.11075;11.93079;99.53107533;0.9298169;-0.04471363;-0.2936241;99.98626;0.02844015
1.395834;35.20806;11.93046;99.52832235;0.9225937;-0.04604438;-0.302475;100.0266;0.02827828
1.404167;35.30253;11.93014;99.52565279;0.9152981;-0.04738438;-0.3113928;100.011;0.02818032
1.4125;35.40422;11.92983;99.52306666;0.9076528;-0.04877412;-0.3206438;99.96993;0.02803263
1.420834;35.50222;11.92954;99.52064737;0.9004459;-0.05010014;-0.3294838;100.0362;0.02797209
1.429167;35.603;11.92924;99.51814466;0.8931691;-0.05143665;-0.3383994;99.99603;0.02788448
1.4375;35.70685;11.92893;99.51555852;0.8856269;-0.05281338;-0.3475879;100.0218;0.02774669
1.445833;35.81022;11.92863;99.51305581;0.8781032;-0.05419;-0.3567837;99.92474;0.02766142
1.454166;35.90874;11.92832;99.51046968;0.8706986;-0.05554877;-0.3658684;100.0128;0.02758004
1.4625;36.00049;11.928;99.50780012;0.8632028;-0.0569185;-0.3750319;99.98863;0.02745779
1.470833;36.10356;11.92774;99.5056311;0.8558208;-0.05827204;-0.3840973;100.0283;0.02738309
1.479166;36.20462;11.92745;99.50321181;0.8482094;-0.05965894;-0.39339;100.011;0.02730707
1.4875;36.3014;11.92716;99.50079253;0.8404239;-0.0610716;-0.4028604;99.92951;0.02723501
1.495833;36.3979;11.92684;99.49812297;0.8325675;-0.06249206;-0.4123889;100.0788;0.02712909
1.504167;36.50487;11.92654;99.49562026;0.824672;-0.06391825;-0.421963;99.97887;0.02706337
1.5125;36.60305;11.9262;99.49278385;0.8167514;-0.06534729;-0.4315626;100.028;0.02700022
1.520834;36.70362;11.92587;99.49003087;0.8091387;-0.0667302;-0.4408647;99.94859;0.02693955
1.529167;36.8032;11.92556;99.48744473;0.8012792;-0.06814643;-0.4503934;100.0119;0.02687153
1.5375;36.91058;11.92524;99.48477517;0.7933978;-0.0695663;-0.4599531;100.0121;0.02681801
1.545834;37.01472;11.92491;99.48202219;0.7857154;-0.0709595;-0.4693456;100.0358;0.02676727
1.554167;37.11406;11.92456;99.47910236;0.7780289;-0.07235255;-0.4787456;99.94884;0.02671822
1.5625;37.22913;11.92423;99.47634938;0.7702126;-0.07376509;-0.4882834;100.0355;0.02663879
1.570833;37.32628;11.92389;99.47351297;0.7629218;-0.07510257;-0.497332;99.94545;0.0265918
1.579166;37.4292;11.92358;99.47092684;0.7556382;-0.07643924;-0.5063835;100.0405;0.02654797
1.5875;37.5299;11.92323;99.46800701;0.7483051;-0.07778176;-0.515481;100.0013;0.02650545
1.595833;37.63539;11.9229;99.46525403;0.7408001;-0.0791482;-0.5247442;100.0066;0.02644163
1.604166;37.73821;11.92255;99.4623342;0.7331247;-0.08053964;-0.5341812;99.99509;0.026401
1.6125;37.83998;11.92221;99.45949779;0.725728;-0.08188995;-0.5433528;99.98801;0.0263617
1.620833;37.94478;11.92187;99.45666138;0.718198;-0.08325898;-0.5526552;100.003;0.02632885
1.629167;38.05196;11.92154;99.4539084;0.7106106;-0.08463472;-0.5620092;99.98157;0.02629688
1.6375;38.15405;11.92121;99.45115542;0.7035256;-0.08593922;-0.5708986;100.0146;0.0262491
1.645834;38.25695;11.92087;99.44831901;0.6964568;-0.08723722;-0.5797504;100.0022;0.02622258
1.654167;38.37272;11.92055;99.44564945;0.6890159;-0.08858947;-0.5889705;99.98994;0.02619731
1.6625;38.47137;11.9202;99.44272962;0.6818091;-0.08990859;-0.5979786;100.0418;0.02617538
1.670834;38.58514;11.91987;99.43997664;0.6748524;-0.09119256;-0.6067615;99.99625;0.0261517
1.679166;38.68702;11.91954;99.43722366;0.6681645;-0.09243871;-0.6153008;99.99647;0.0261318
1.6875;38.7919;11.91922;99.4345541;0.6616645;-0.09365611;-0.6236547;99.97289;0.02609984
1.695834;38.89662;11.91891;99.43196797;0.6550793;-0.09488553;-0.6320956;100.0076;0.02608244
1.704166;39.00031;11.91856;99.42904814;0.6484855;-0.09611571;-0.640549;100.0171;0.02606509
1.7125;39.1045;11.91823;99.42629515;0.6416992;-0.09737148;-0.6491792;100.0056;0.02604308
1.720833;39.20777;11.9179;99.42354217;0.6348669;-0.09863219;-0.657848;99.98163;0.02602603
1.729166;39.3212;11.91756;99.42070576;0.628055;-0.09989195;-0.666521;100.0044;0.0260108
1.7375;39.42639;11.91722;99.41786936;0.6214543;-0.1011192;-0.6749822;99.96134;0.02599907
1.745833;39.54288;11.9169;99.4151998;0.615024;-0.1023233;-0.6832969;100.078;0.02597859
1.754167;39.64092;11.91655;99.41227997;0.6083134;-0.1035654;-0.691872;99.96697;0.02597046
1.7625;39.7449;11.9162;99.40936014;0.6016409;-0.1047994;-0.7003969;99.98712;0.02596039
1.770834;39.85388;11.91589;99.40677401;0.594986;-0.1060316;-0.7089178;100.0063;0.02595095
1.779167;39.96449;11.91556;99.40402102;0.5882618;-0.1072738;-0.7175141;99.96642;0.02594158
1.7875;40.07262;11.91523;99.40126804;0.5816345;-0.1085017;-0.7260216;100.0563;0.02593523
1.795834;40.18456;11.91488;99.39834821;0.5752021;-0.109704;-0.734368;99.99328;0.02593326
1.804166;40.29088;11.91454;99.3955118;0.5687949;-0.1109016;-0.7426895;99.97954;0.02593133
1.8125;40.39509;11.9142;99.3926754;0.5623635;-0.1121015;-0.7510321;99.98414;0.025932
1.820834;40.5032;11.91387;99.38992242;0.5558334;-0.1133147;-0.7594676;100.0063;0.02593188
1.829166;40.61313;11.91354;99.38716943;0.5493152;-0.114524;-0.7678778;99.99184;0.02593445
1.8375;40.72241;11.91324;99.38466672;0.542909;-0.1157184;-0.7761936;100.0622;0.02593412
1.845833;40.82755;11.91294;99.38216401;0.5362295;-0.1169528;-0.7847824;99.96476;0.02593425
1.854166;40.94226;11.91261;99.37941103;0.529348;-0.1182158;-0.7935672;99.99891;0.02593513
1.8625;41.04234;11.91226;99.3764912;0.5226915;-0.1194462;-0.8021362;99.96618;0.02593421
1.870833;41.15216;11.91195;99.37390506;0.5156156;-0.1207337;-0.8110908;100.0107;0.02594006
1.879167;41.26149;11.91165;99.37140235;0.5089778;-0.1219588;-0.8196286;99.97838;0.02593508
1.8875;41.36985;11.91132;99.36864937;0.5022156;-0.1232011;-0.8282852;100.0195;0.02594022
1.895834;41.48032;11.911;99.36597981;0.4959336;-0.124376;-0.836494;100.031;0.0259416
1.904167;41.58871;11.91066;99.36314341;0.4898727;-0.1255196;-0.8444976;99.97062;0.02594072
1.9125;41.7025;11.91031;99.36022358;0.4835701;-0.1266973;-0.8527376;99.99069;0.02593901
1.920834;41.80436;11.90996;99.35730375;0.4773828;-0.1278576;-0.8608664;100.0571;0.02593336
1.929166;41.9128;11.90963;99.35455076;0.471349;-0.1289942;-0.8688394;99.90566;0.02593
1.9375;42.0177;11.90929;99.35171436;0.4655306;-0.1300984;-0.8765999;100.078;0.02592562
1.945834;42.12906;11.90896;99.34896137;0.4594982;-0.1312326;-0.8845694;100.0126;0.02591936
1.954166;42.2376;11.90864;99.34629182;0.4537521;-0.1323272;-0.8922794;99.95822;0.02591699
1.9625;42.35138;11.90829;99.34337199;0.447814;-0.1334481;-0.9001716;100.0425;0.02591136
1.970833;42.46044;11.90795;99.34053558;0.4421244;-0.1345342;-0.9078366;99.95744;0.02590812
1.979166;42.56744;11.90762;99.3377826;0.4361828;-0.1356542;-0.9157343;100.0055;0.02590516
1.9875;42.67742;11.9073;99.33511304;0.4297193;-0.1368461;-0.9241222;99.98331;0.02590142
1.995833;42.78715;11.90698;99.33244348;0.4233346;-0.1380266;-0.9324397;100.0247;0.02590087
2.004166;42.89753;11.90662;99.32944023;0.417226;-0.1391681;-0.9405001;100.0024;0.0259029
2.0125;43.00367;11.90624;99.32627013;0.411323;-0.1402801;-0.948367;100.0017;0.02591018
2.020833;43.11414;11.9059;99.32343372;0.4055437;-0.1413748;-0.9561228;99.96294;0.02591517
2.029167;43.21892;11.90556;99.32059731;0.3998612;-0.1424535;-0.963775;100.0494;0.02592397
2.0375;43.33469;11.90519;99.31751064;0.3942007;-0.1435299;-0.9714189;99.95601;0.02593541
2.045834;43.4365;11.90484;99.31459081;0.388425;-0.1446203;-0.9791619;100.0628;0.0259444
2.054166;43.5493;11.90449;99.31167098;0.3823836;-0.1457467;-0.9871531;99.94631;0.02595792
2.0625;43.65553;11.90416;99.30891799;0.37668;-0.1468249;-0.9948231;100.0455;0.02596957
2.070834;43.76963;11.9038;99.30591474;0.3711012;-0.147886;-1.002386;99.98118;0.0259803
2.079166;43.87734;11.90347;99.30316176;0.3656272;-0.1489313;-1.009846;99.96234;0.02599355
2.0875;43.98141;11.90314;99.30040878;0.360297;-0.1499532;-1.017148;99.97863;0.02600396
2.095833;44.09645;11.90284;99.29790606;0.3550236;-0.1509688;-1.024415;100.043;0.02601666
2.104167;44.20359;11.90251;99.29515308;0.3497205;-0.1519874;-1.031708;99.97602;0.02602893
2.1125;44.31376;11.90217;99.29231668;0.3444545;-0.1530014;-1.038975;100.0195;0.02604311
2.120834;44.41736;11.90184;99.28956369;0.3393424;-0.1539908;-1.046079;100.0023;0.0260542
2.129166;44.52389;11.90152;99.28689414;0.334116;-0.1549949;-1.053287;99.97988;0.02606881
2.1375;44.643;11.90117;99.28397431;0.3289622;-0.15599;-1.060442;100.0146;0.0260862
2.145833;44.74606;11.90083;99.2811379;0.3236596;-0.1570051;-1.067737;99.99206;0.02610111
2.154167;44.85688;11.9005;99.27838492;0.3189235;-0.1579394;-1.074487;99.98121;0.02611818
2.1625;44.96274;11.90016;99.27554851;0.314306;-0.1588552;-1.081113;100.0653;0.02612645
2.170834;45.07122;11.89982;99.2727121;0.3091142;-0.1598523;-1.088301;99.96664;0.02614204
2.179166;45.17719;11.89945;99.26962543;0.3036934;-0.1608789;-1.095691;100.0091;0.02615677
2.1875;45.28789;11.8991;99.2667056;0.2982915;-0.1619024;-1.103065;99.97162;0.02617232
2.195834;45.3956;11.89876;99.26386919;0.2931589;-0.1628876;-1.110184;100.0261;0.02619781
2.204166;45.50739;11.89843;99.26111621;0.287961;-0.1638818;-1.117369;99.99911;0.02621943
2.2125;45.61256;11.89806;99.25802953;0.283114;-0.1648271;-1.124228;100.0236;0.0262259
2.220833;45.72194;11.89773;99.25527655;0.2784937;-0.1657379;-1.130852;100.0125;0.02624347
2.229167;45.82722;11.89739;99.25244014;0.2737284;-0.1666683;-1.137616;99.96999;0.02625642
2.2375;45.93421;11.89703;99.24943689;0.2687747;-0.1676234;-1.14455;99.99569;0.02626933
2.245834;46.04997;11.89666;99.24635021;0.2637278;-0.1685927;-1.15159;99.9964;0.02628456
2.254166;46.15072;11.89634;99.24368065;0.2588523;-0.1695364;-1.158458;100.0387;0.02628997
2.2625;46.26286;11.89599;99.24076082;0.2543266;-0.1704315;-1.165;99.96912;0.02631072
2.270833;46.3624;11.89564;99.23784099;0.2499699;-0.1713008;-1.171366;99.98891;0.02631608
2.279167;46.4706;11.8953;99.23500459;0.2452673;-0.172217;-1.178058;100.03;0.02632817
