Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
0.2625;27.90051;10.71694;99.93416636;-0.7232212;-0.2698621;-1.724319;100.0063;0.08494199
0.2708334;27.94166;10.71664;99.93136889;-0.7053932;-0.2672866;-1.708114;100.0103;0.08492938
0.2791667;27.97962;10.71636;99.92875793;-0.687855;-0.2647568;-1.692204;99.97842;0.08476426
0.2875;28.01698;10.71607;99.92605371;-0.6708266;-0.2623032;-1.676774;100.0499;0.08475512
0.2958333;28.05559;10.71572;99.92279;-0.6544506;-0.2599482;-1.661973;99.97288;0.08458359
0.3041667;28.09492;10.71544;99.92017904;-0.6386286;-0.2576754;-1.647691;99.99422;0.0845729
0.3125;28.12462;10.71514;99.91738157;-0.6234893;-0.2555056;-1.634064;100.015;0.0843979
0.3208333;28.1581;10.71475;99.91374487;-0.6084506;-0.2533492;-1.620511;100.0208;0.08439249
0.3291667;28.20066;10.71443;99.91076091;-0.5937202;-0.251241;-1.607269;99.97364;0.08421476
0.3375;28.2404;10.71413;99.90796345;-0.5795424;-0.2492157;-1.594553;99.98564;0.08420306
0.3458333;28.27976;10.71377;99.90460649;-0.5658365;-0.2472618;-1.582291;100.035;0.08401532
0.3541666;28.31345;10.71341;99.90124953;-0.552409;-0.2453486;-1.570283;100.0028;0.08400902
0.3625;28.35016;10.71308;99.89817232;-0.5395422;-0.2435182;-1.558797;99.96129;0.08382432
0.3708334;28.39566;10.71269;99.89453562;-0.5274422;-0.2418043;-1.548059;99.99376;0.08381634
0.3791666;28.42735;10.71229;99.89080567;-0.5155716;-0.2401241;-1.537532;100.0842;0.08363205
0.3875;28.4691;10.71191;99.88726222;-0.5038406;-0.2384651;-1.527138;99.89806;0.08362032
0.3958334;28.50785;10.71147;99.88315927;-0.4928009;-0.2369099;-1.517406;100.0778;0.08342181
0.4041666;28.54945;10.71104;99.87914957;-0.482497;-0.2354674;-1.508401;99.97716;0.0834096
0.4125;28.59061;10.71062;99.87523312;-0.4724371;-0.234062;-1.499632;100.0077;0.0833973
0.4208333;28.63338;10.71018;99.87113018;-0.462853;-0.232728;-1.491317;99.97157;0.08319006
0.4291667;28.66724;10.70968;99.86646774;-0.4539295;-0.231492;-1.483629;99.97047;0.08318432
0.4375;28.71406;10.70925;99.86245804;-0.4457659;-0.2303704;-1.476672;100.0311;0.08297988
0.4458333;28.74722;10.7088;99.85826184;-0.4378468;-0.2292862;-1.469956;100.0398;0.08277978
0.4541667;28.78987;10.70831;99.85369265;-0.4299083;-0.228199;-1.463217;99.97588;0.08277118
0.4625;28.83376;10.70784;99.84930996;-0.4221768;-0.2271434;-1.456679;99.99756;0.0825671
0.4708334;28.8744;10.70739;99.84511376;-0.414991;-0.2261708;-1.450676;99.97794;0.08255805
0.4791666;28.91142;10.70688;99.84035808;-0.4078489;-0.2252048;-1.444713;99.99426;0.08235103
0.4875;28.95442;10.70638;99.83569564;-0.4013885;-0.22434;-1.439397;100.0133;0.0823409
0.4958334;29.00314;10.70591;99.83131294;-0.3952178;-0.2235199;-1.434368;100.0257;0.08212684
0.5041666;29.04566;10.70539;99.82646401;-0.3891016;-0.2227087;-1.429396;99.97887;0.08211758
0.5125;29.09043;10.70491;99.82198806;-0.383157;-0.2219242;-1.424598;99.98922;0.08190289
0.5208332;29.13552;10.70443;99.81751212;-0.3777301;-0.2212176;-1.420299;100.0299;0.0818941
0.5291666;29.1811;10.7039;99.81256994;-0.3724716;-0.2205387;-1.416184;99.97394;0.08167847
0.5375;29.22644;10.70338;99.807721;-0.3674176;-0.2198908;-1.412266;100.0261;0.08166714
0.5458334;29.27118;10.70291;99.80333831;-0.3628689;-0.2193194;-1.408843;100.0109;0.08144516
0.5541668;29.30772;10.70237;99.79830287;-0.3585919;-0.2187871;-1.405666;100.007;0.08143692
0.5625;29.35977;10.70185;99.79345394;-0.3550015;-0.2183591;-1.403163;99.93444;0.08121056
0.5708332;29.40909;10.70141;99.78935099;-0.3514392;-0.2179366;-1.400699;99.99806;0.08120136
0.5791666;29.4511;10.70089;99.78450205;-0.3479316;-0.2175224;-1.398286;100.0252;0.08097824
0.5875;29.5021;10.70035;99.77946662;-0.3447011;-0.2171506;-1.396147;100.0076;0.08096786
0.5958334;29.54965;10.69986;99.77489743;-0.3420842;-0.2168711;-1.394606;99.9682;0.0807409
0.6041668;29.59992;10.69935;99.77014174;-0.339356;-0.2165754;-1.392959;100.0529;0.08051034
0.6125;29.6497;10.69883;99.7652928;-0.3371124;-0.2163524;-1.391781;99.97632;0.08050048
0.6208334;29.7035;10.69832;99.76053711;-0.3354758;-0.2162214;-1.3912;100.0212;0.08026876
0.6291666;29.74608;10.69781;99.75578142;-0.3339866;-0.2161127;-1.390764;99.97874;0.08025939
0.6375;29.79963;10.69728;99.75083924;-0.3326088;-0.2160228;-1.390453;100.0161;0.08002463
0.6458332;29.85145;10.69676;99.7459903;-0.3311757;-0.2159258;-1.390098;99.99038;0.08001506
0.6541666;29.9041;10.69622;99.74095487;-0.3297357;-0.2158289;-1.389747;100.0148;0.0797815
0.6625;29.9553;10.6957;99.73610593;-0.3287552;-0.2158018;-1.389848;100.014;0.07954718
0.6708334;30.01108;10.69519;99.73135024;-0.3282936;-0.2158519;-1.390449;100.0038;0.07953629
0.6791668;30.06368;10.69467;99.72650131;-0.3275096;-0.2158556;-1.390754;99.98492;0.07930093
0.6875;30.11521;10.69412;99.72137262;-0.3267032;-0.215858;-1.391054;99.96414;0.07929182
0.6958332;30.16664;10.69357;99.71624394;-0.3259619;-0.2158695;-1.391411;99.96688;0.07905634
0.7041666;30.22274;10.69305;99.711395;-0.3253242;-0.2158965;-1.391871;100.0308;0.07881696
0.7125;30.2773;10.69251;99.70635957;-0.3248642;-0.2159511;-1.392511;100.0161;0.07880737
0.7208334;30.33459;10.69195;99.70113764;-0.3248686;-0.2160771;-1.39362;99.98022;0.0785686
0.7291668;30.38639;10.69144;99.69638195;-0.324778;-0.2161892;-1.394638;100.0466;0.07855801
0.7375;30.44289;10.69092;99.69153301;-0.325019;-0.2163499;-1.39597;99.99468;0.07831818
0.7458334;30.50264;10.69036;99.68631108;-0.3255108;-0.2165493;-1.397557;99.97451;0.07808238
0.7541666;30.5595;10.68983;99.68136889;-0.3256556;-0.216699;-1.398827;100.011;0.0780728
0.7625;30.62238;10.68931;99.67651996;-0.3260186;-0.2168822;-1.400316;99.99022;0.0778355
0.7708332;30.67815;10.68877;99.67148452;-0.3265378;-0.2170896;-1.401965;99.99796;0.07760039
0.7791666;30.7414;10.68826;99.66672883;-0.32721;-0.2173218;-1.40378;100.0101;0.0775888
0.7875;30.80554;10.68778;99.66225289;-0.3277358;-0.2175342;-1.405474;99.99014;0.07734998
0.7958334;30.86396;10.68724;99.65721746;-0.3281262;-0.2177282;-1.407052;100.0064;0.07711391
0.8041668;30.92137;10.68673;99.65246177;-0.3283613;-0.2178992;-1.408483;100.0221;0.07710642
0.8125;30.9824;10.68622;99.64770608;-0.328866;-0.2181112;-1.410181;99.95851;0.0768736
0.8208332;31.04316;10.68568;99.64267065;-0.3297743;-0.2183846;-1.412284;99.99697;0.0768625
0.8291666;31.10788;10.68513;99.63754196;-0.3303226;-0.2186055;-1.414049;100.0066;0.07662772
0.8375;31.1639;10.6846;99.63259978;-0.3312123;-0.2188768;-1.416142;100.0288;0.07639712
0.8458334;31.23375;10.68406;99.62756434;-0.3320574;-0.2191419;-1.418196;100.0178;0.07616678
0.8541668;31.29636;10.68352;99.62252891;-0.3329992;-0.2194227;-1.420356;99.95156;0.07615597
0.8625;31.36598;10.683;99.61767997;-0.3339826;-0.2197116;-1.422575;100.0238;0.07592136
0.8708332;31.42954;10.68245;99.61255129;-0.3349114;-0.2199929;-1.424746;99.96024;0.07568901
0.8791668;31.48864;10.68191;99.60751585;-0.3359911;-0.2202963;-1.427062;100.024;0.07568012
0.8875;31.56152;10.68138;99.60257367;-0.3372743;-0.2206309;-1.429585;100.0361;0.07544728
0.8958332;31.62828;10.68085;99.59763148;-0.3387534;-0.220997;-1.43232;99.94718;0.07521743
0.9041666;31.70334;10.68032;99.5926893;-0.3398425;-0.2213081;-1.434707;100.0319;0.07520738
0.9125;31.77108;10.6798;99.58784036;-0.3415363;-0.221709;-1.43768;99.98581;0.07499109
0.9208334;31.84085;10.67928;99.58299142;-0.3433567;-0.2221308;-1.440795;100.0046;0.07476736
0.9291668;31.90988;10.67875;99.57804924;-0.345265;-0.2225666;-1.444007;100.044;0.07451987
0.9375;31.98015;10.67822;99.57310705;-0.3473436;-0.2230283;-1.44739;99.96929;0.07448382
0.9458332;32.05515;10.6777;99.56825811;-0.3494052;-0.2234883;-1.450767;99.99228;0.07420265
0.9541666;32.12319;10.67717;99.56331593;-0.351726;-0.2239877;-1.454404;100.02;0.07390394
0.9625;32.19148;10.67664;99.55837374;-0.3538887;-0.2244645;-1.457899;99.97191;0.07382546
0.9708334;32.26712;10.67612;99.5535248;-0.3560075;-0.224937;-1.461373;100.0058;0.07350714
0.9791668;32.33904;10.67557;99.54839612;-0.358272;-0.2254308;-1.464987;100.0221;0.0732204
0.9875;32.41459;10.67503;99.54336069;-0.3608144;-0.2259651;-1.468868;99.97372;0.0728685
0.9958332;32.48594;10.67452;99.538605;-0.3629085;-0.2264344;-1.472331;99.98402;0.0727272
1.004167;32.56;10.674;99.53375606;-0.364736;-0.2268655;-1.475549;100.0298;0.07233444
1.0125;32.63425;10.67346;99.52872063;-0.366753;-0.2273254;-1.478959;99.98742;0.07192255
1.020833;32.71086;10.67296;99.52405819;-0.3688486;-0.2277974;-1.482452;100.0265;0.07148642
1.029167;32.7867;10.67243;99.519116;-0.3710867;-0.2282906;-1.486087;99.94012;0.07126118
1.0375;32.85742;10.67189;99.51408057;-0.3731848;-0.2287633;-1.48959;100.0706;0.07078695
1.045834;32.94222;10.67139;99.50941813;-0.3754138;-0.2292586;-1.493252;100.0056;0.07015944
1.054167;33.01921;10.67087;99.50456919;-0.3773742;-0.2297146;-1.49666;99.95962;0.06964221
1.0625;33.10154;10.67036;99.4998135;-0.3792633;-0.2301622;-1.50002;99.99874;0.0691136
1.070833;33.17102;10.66983;99.49487132;-0.3812402;-0.2306224;-1.503467;100.042;0.06879544
1.079166;33.25917;10.66931;99.49002238;-0.3837409;-0.2311614;-1.507435;99.95575;0.06824972
1.0875;33.3342;10.66878;99.48508019;-0.3863122;-0.2317102;-1.511469;100.0493;0.06769342
1.095833;33.40783;10.66824;99.48004476;-0.3887518;-0.23224;-1.515383;99.94249;0.06713105
1.104166;33.49954;10.66771;99.47510257;-0.3911432;-0.2327648;-1.519272;100.0302;0.06676012
1.1125;33.59452;10.66719;99.47025364;-0.3934193;-0.2332761;-1.523084;100.0077;0.06600564
1.120833;33.66739;10.66666;99.46531145;-0.3958542;-0.2338131;-1.527075;100.0307;0.06543149
1.129167;33.7418;10.66614;99.46046251;-0.398362;-0.2343582;-1.531114;99.96381;0.0650414
1.1375;33.82092;10.66561;99.45552033;-0.401384;-0.2349778;-1.535642;99.97519;0.06447794
1.145834;33.90663;10.66508;99.45057814;-0.4044666;-0.2356062;-1.540231;100.0397;0.06409522
1.154167;33.98988;10.66458;99.4459157;-0.407304;-0.2362006;-1.544606;100.0367;0.06354216
1.1625;34.07376;10.66407;99.44116001;-0.409766;-0.2367402;-1.548626;99.95894;0.06299293
1.170834;34.15406;10.66355;99.43631108;-0.4125364;-0.237326;-1.552954;99.94824;0.06245109
1.179167;34.24311;10.66306;99.43174189;-0.4158;-0.2379846;-1.557767;100.0439;0.06191309
1.1875;34.33366;10.66253;99.4267997;-0.4189728;-0.2386313;-1.562509;100.0013;0.06138643
1.195833;34.41552;10.662;99.42185752;-0.421698;-0.2392103;-1.566802;99.97134;0.06103325
1.204166;34.50445;10.66146;99.41682208;-0.4246398;-0.2398212;-1.57131;100.0026;0.0605223
1.2125;34.59224;10.66096;99.41215964;-0.4278342;-0.2404722;-1.576094;99.98158;0.06018663
1.220833;34.6781;10.66045;99.40740395;-0.4308842;-0.2411036;-1.580757;100.0112;0.05969685
1.229166;34.76914;10.65995;99.40274151;-0.4339111;-0.2417323;-1.585409;99.99697;0.05921074
1.2375;34.8551;10.65942;99.39779933;-0.4368975;-0.2423563;-1.590036;100.0252;0.05873997
1.245833;34.94534;10.65889;99.39285714;-0.4400398;-0.2430025;-1.594812;99.97884;0.05856342
1.254167;35.0345;10.65838;99.38810145;-0.442945;-0.2436162;-1.599385;100.028;0.05810824
1.2625;35.12395;10.65784;99.38306602;-0.4454376;-0.2441706;-1.603572;99.98231;0.0576599
1.270834;35.21723;10.65734;99.37840358;-0.4481934;-0.244763;-1.608014;99.96238;0.05737125
1.279167;35.3082;10.6568;99.37336815;-0.451708;-0.2454665;-1.613193;100.0241;0.05694858
1.2875;35.40212;10.65631;99.36879896;-0.4552769;-0.2461787;-1.618436;100.0074;0.05653997
1.295834;35.48546;10.65578;99.36385677;-0.4586576;-0.2468624;-1.623492;99.95978;0.0563857
1.304167;35.58023;10.65523;99.35872809;-0.4619162;-0.2475294;-1.628446;100.0139;0.05599625
1.3125;35.67057;10.6547;99.3537859;-0.465051;-0.2481787;-1.633289;100.0628;0.0557444
1.320833;35.76702;10.65419;99.34903021;-0.4683701;-0.2488549;-1.638314;99.96818;0.05537412
1.329166;35.85764;10.65367;99.34418128;-0.4714618;-0.2495002;-1.643144;99.99058;0.05513526
1.3375;35.94235;10.65314;99.33923909;-0.474795;-0.250178;-1.648186;99.99965;0.05478003
1.345833;36.0448;10.65262;99.33439015;-0.4781778;-0.2508644;-1.653293;100.0186;0.05442787
1.354166;36.1341;10.65207;99.32926147;-0.4817898;-0.2515832;-1.658617;100.0157;0.05420818
1.3625;36.22202;10.65155;99.32441253;-0.4854728;-0.2523119;-1.664011;99.98361;0.05407822
1.370833;36.32637;10.65103;99.3195636;-0.488951;-0.2530111;-1.669216;100.0231;0.05375566
1.379167;36.42287;10.65049;99.31452816;-0.4923934;-0.2537073;-1.674412;99.9754;0.05355187
1.3875;36.5166;10.64999;99.30986572;-0.496075;-0.2544388;-1.679848;99.95368;0.05325313
1.395834;36.61031;10.64946;99.30492354;-0.4998126;-0.255178;-1.685339;100.0002;0.0530686
1.404167;36.71153;10.6489;99.2997016;-0.5034993;-0.2559105;-1.690793;100.0219;0.05278969
1.4125;36.8028;10.64834;99.29447967;-0.5075794;-0.2566987;-1.696616;100.0462;0.0526146
1.420834;36.89955;10.6478;99.28944424;-0.5114389;-0.2574572;-1.702255;99.96766;0.05244392
1.429167;36.99983;10.64725;99.28431555;-0.5150914;-0.2581855;-1.707696;99.99394;0.05218765
1.4375;37.10218;10.64671;99.27928012;-0.5186682;-0.2589044;-1.713088;100.02;0.05202442
1.445833;37.19448;10.64618;99.27433793;-0.5221412;-0.2596092;-1.718394;99.98371;0.05178543
1.454166;37.2961;10.64564;99.2693025;-0.5259472;-0.2603614;-1.724017;100.0213;0.05168696
1.4625;37.39524;10.64512;99.26445356;-0.5295987;-0.2610908;-1.729494;99.97534;0.05153856
1.470833;37.49287;10.64456;99.25923163;-0.5333199;-0.26183;-1.73504;100.0447;0.0513161
1.479166;37.59237;10.64402;99.2541962;-0.5370276;-0.2625685;-1.740591;99.9255;0.05117492
1.4875;37.69363;10.64348;99.24916076;-0.540848;-0.2633224;-1.746246;100.0263;0.05103897
1.495833;37.79666;10.64296;99.24431182;-0.5448127;-0.2640985;-1.752061;100.016;0.05083532
1.504167;37.89172;10.64246;99.23964938;-0.5490097;-0.2649074;-1.758095;99.97676;0.05071144
1.5125;37.99698;10.64192;99.23461395;-0.5535262;-0.265763;-1.764449;100.0195;0.05058704
1.520834;38.09756;10.64139;99.22967176;-0.5576324;-0.2665592;-1.770412;99.97366;0.0504666
1.529167;38.19266;10.64084;99.22454308;-0.5615254;-0.267324;-1.77617;100.0228;0.05028728
1.5375;38.29526;10.64032;99.21969414;-0.5655774;-0.2681111;-1.782082;100.0074;0.0501793
1.545834;38.39663;10.6398;99.21484521;-0.5700994;-0.2689657;-1.788448;99.97999;0.05010516
1.554167;38.50231;10.63928;99.20999627;-0.5740162;-0.269734;-1.794248;100.0229;0.04994675
1.5625;38.60098;10.63874;99.20496084;-0.5781178;-0.2705286;-1.800227;100.0243;0.04984668
1.570833;38.70194;10.63823;99.20020515;-0.582187;-0.2713184;-1.806181;99.97034;0.04974541
1.579166;38.80421;10.6377;99.19526296;-0.5862052;-0.2720996;-1.81208;100.0024;0.04965232
1.5875;38.91138;10.63715;99.19013428;-0.5902578;-0.2728869;-1.81803;100.0322;0.04951578
1.595833;39.0107;10.63663;99.18528534;-0.5944717;-0.2736964;-1.824132;99.92174;0.04943213
1.604166;39.11666;10.63612;99.18052965;-0.5988596;-0.2745305;-1.830402;100.0261;0.04935026
1.6125;39.22569;10.6356;99.17568072;-0.6035305;-0.2754067;-1.836965;100.0261;0.04927262
1.620833;39.3247;10.63507;99.17073853;-0.6076431;-0.2762031;-1.843002;99.99745;0.04919671
1.629167;39.42806;10.63451;99.1655166;-0.6114084;-0.2769496;-1.848712;100.0033;0.0490726
1.6375;39.53506;10.63398;99.16057441;-0.6157231;-0.2777742;-1.854948;99.98824;0.04899868
1.645834;39.6363;10.63343;99.15544573;-0.6202582;-0.2786298;-1.861395;100.0283;0.04892803
1.654167;39.74685;10.63288;99.15031705;-0.6245664;-0.2794532;-1.867635;99.98058;0.04886088
1.6625;39.8526;10.63233;99.14518836;-0.6291136;-0.2803117;-1.87412;100.0011;0.04879224
1.670834;39.95266;10.63179;99.14015293;-0.6336574;-0.2811688;-1.880601;99.97131;0.0486882
1.679166;40.06322;10.63124;99.13502424;-0.637741;-0.2819598;-1.886644;100.0042;0.04862522
1.6875;40.16734;10.6307;99.12998881;-0.642022;-0.2827793;-1.892885;100.0085;0.04856581
1.695834;40.2738;10.63015;99.12486013;-0.6461993;-0.2835829;-1.899023;100.0492;0.04850717
1.704166;40.38036;10.62958;99.11954495;-0.6505801;-0.2844154;-1.905359;99.95591;0.04845396
1.7125;40.48862;10.62904;99.11450951;-0.6550502;-0.2852624;-1.911793;99.98345;0.04836275
1.720833;40.58722;10.6285;99.10947408;-0.6594946;-0.2861054;-1.918196;99.99776;0.04831646
1.729166;40.70395;10.62794;99.10425214;-0.663871;-0.286941;-1.924552;99.99992;0.04827115
1.7375;40.8021;10.6274;99.09921671;-0.668739;-0.2878461;-1.93137;100.0589;0.048229
1.745833;40.90478;10.62686;99.09418128;-0.6731057;-0.288679;-1.937695;99.92426;0.04818516
1.754167;41.0189;10.62632;99.08914584;-0.6772956;-0.2894886;-1.943866;100.0398;0.04814727
1.7625;41.12348;10.62577;99.08401716;-0.6815444;-0.2903082;-1.950102;99.99956;0.04811563
1.770834;41.23596;10.62521;99.07879523;-0.6859453;-0.29115;-1.956486;100.0016;0.0480519
1.779167;41.33686;10.62466;99.07366654;-0.6903357;-0.2919902;-1.962853;100.027;0.0480271
1.7875;41.44648;10.6241;99.06844461;-0.6946124;-0.2928156;-1.969121;99.99574;0.04799306
1.795834;41.54985;10.62352;99.06303618;-0.6988022;-0.2936277;-1.975301;100.0049;0.04795882
1.804166;41.66187;10.62296;99.05781425;-0.7029614;-0.2944356;-1.981459;99.98828;0.04792715
1.8125;41.7675;10.62241;99.05268557;-0.7071897;-0.2952526;-1.987684;100.0182;0.04789612
1.820834;41.87504;10.62184;99.04737038;-0.7115766;-0.2960916;-1.994062;99.90789;0.04787
1.829166;41.9816;10.62129;99.0422417;-0.7159418;-0.296928;-2.00043;100.019;0.04784882
1.8375;42.09541;10.62073;99.03701977;-0.720295;-0.297763;-2.006796;100.0613;0.04783086
1.845833;42.19157;10.6202;99.03207758;-0.7250238;-0.2986486;-2.0135;99.94962;0.04781134
1.854166;42.30478;10.61966;99.02704215;-0.729611;-0.2995133;-2.020067;100.0794;0.04778308
1.8625;42.41711;10.6191;99.02182022;-0.7341452;-0.3003717;-2.026602;99.93666;0.04776503
1.870833;42.52906;10.61857;99.01687803;-0.7388353;-0.3012522;-2.033293;99.99461;0.04774906
1.879167;42.63954;10.61803;99.0118426;-0.7436337;-0.3021488;-2.0401;99.97625;0.0477354
1.8875;42.74597;10.61748;99.00671391;-0.748268;-0.3030215;-2.04675;100.0025;0.04772414
1.895834;42.84875;10.61693;99.00158523;-0.752553;-0.3038429;-2.053052;100.0389;0.04771138
1.904167;42.96082;10.6164;98.99664304;-0.7564186;-0.3046056;-2.058968;99.97772;0.04769929
1.9125;43.07312;10.61585;98.99151436;-0.7603779;-0.3053821;-2.064983;100.0162;0.04768672
1.920834;43.1769;10.61527;98.98610593;-0.7645121;-0.3061812;-2.071149;99.96844;0.04767352
1.929166;43.28489;10.61469;98.9806975;-0.7687094;-0.30699;-2.077393;100.0209;0.04766484
1.9375;43.39722;10.61414;98.97556882;-0.7728738;-0.3077937;-2.083606;100.0107;0.04765286
1.945834;43.50989;10.61359;98.97044013;-0.7770486;-0.3085985;-2.08983;100.0138;0.04764404
1.954166;43.61785;10.61304;98.96531145;-0.7811778;-0.3093958;-2.096008;99.97844;0.04763606
1.9625;43.72397;10.61247;98.95999627;-0.7851956;-0.3101759;-2.102068;100.0044;0.04763318
1.970833;43.83104;10.61191;98.95477434;-0.7894336;-0.3109861;-2.108336;100.0238;0.0476289
1.979166;43.9482;10.61135;98.94955241;-0.7938089;-0.3118174;-2.114757;99.95859;0.0476192
1.9875;44.04881;10.6108;98.94442372;-0.7981658;-0.3126446;-2.121154;100.0239;0.04761633
1.995833;44.16538;10.61025;98.93929504;-0.8026622;-0.3134902;-2.127677;100.0041;0.04761002
2.004166;44.261;10.60972;98.93435285;-0.8070299;-0.3143168;-2.134073;100.0203;0.0476043
2.0125;44.38026;10.60918;98.92931742;-0.811277;-0.3151265;-2.140362;99.99389;0.04760014
2.020833;44.49158;10.60862;98.92409549;-0.8152268;-0.315895;-2.146379;99.95929;0.04759324
2.029167;44.59662;10.60808;98.91906005;-0.8193966;-0.3166924;-2.15259;100.0426;0.04759116
2.0375;44.70176;10.60753;98.91393137;-0.8234711;-0.317475;-2.158703;99.97766;0.04759128
2.045834;44.80783;10.60699;98.90889593;-0.8277843;-0.31829;-2.165039;100.0229;0.04758875
2.054166;44.92129;10.60643;98.903674;-0.8320551;-0.3190999;-2.171347;99.97528;0.04758548
2.0625;45.03306;10.60586;98.89835882;-0.8363282;-0.3199091;-2.177655;99.99922;0.0475837
2.070834;45.14171;10.6053;98.89313689;-0.8405804;-0.320715;-2.183944;100.0101;0.04758054
2.079166;45.25142;10.60475;98.88800821;-0.8446915;-0.3215008;-2.190102;100.051;0.04757908
2.0875;45.35883;10.60418;98.88269302;-0.8488171;-0.3222887;-2.196281;99.93756;0.04757642
2.095833;45.47053;10.60361;98.87737784;-0.8529172;-0.3230728;-2.20244;100.0048;0.04756992
2.104167;45.57682;10.60303;98.87196941;-0.8571111;-0.3238676;-2.208666;100.0255;0.0475657
2.1125;45.68734;10.60246;98.86665423;-0.8612042;-0.3246484;-2.214805;99.99911;0.04756379
2.120834;45.79788;10.60188;98.8612458;-0.8657775;-0.3254965;-2.221411;100.0051;0.0475583
2.129166;45.9038;10.60134;98.85621037;-0.8697472;-0.3262606;-2.227449;99.97484;0.04755738
2.1375;46.01606;10.60077;98.85089519;-0.8739772;-0.32706;-2.233732;100.0632;0.04756088
2.145833;46.12436;10.6002;98.84558001;-0.8782026;-0.3278574;-2.240002;99.99689;0.04755724
2.154167;46.23272;10.59964;98.84035808;-0.8820912;-0.3286074;-2.245953;99.95092;0.04755874
2.1625;46.34636;10.59906;98.83494965;-0.8859652;-0.329355;-2.251892;99.99338;0.0475523
2.170834;46.4615;10.59852;98.82991421;-0.8899231;-0.3301154;-2.257926;99.99975;0.04755358
2.179166;46.56925;10.59799;98.82497203;-0.893966;-0.3308861;-2.264033;100.0051;0.04755474
2.1875;46.6735;10.59743;98.81975009;-0.8983442;-0.3317032;-2.270463;99.97656;0.04755966
2.195834;46.78694;10.59686;98.81443491;-0.9024499;-0.3324824;-2.27664;99.99759;0.04756508
2.204166;46.89297;10.59631;98.80930623;-0.9058745;-0.3331654;-2.28216;99.96608;0.04756967
