Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
0.5041666;25.27738;10.37844;99.82148697;2.666088;0.245833;1.554656;99.92374;0.0929043
0.5125;25.31074;10.37804;99.8176397;2.647436;0.2429103;1.536341;100.0448;0.09229132
0.5208332;25.3494;10.37763;99.81369626;2.628824;0.2399904;1.518046;100.0216;0.09227231
0.5291666;25.3791;10.37721;99.80965663;2.610366;0.2370892;1.499871;99.99562;0.09167176
0.5375;25.41591;10.37678;99.80552082;2.591313;0.234097;1.481119;99.98805;0.0916565
0.5458334;25.45088;10.37635;99.80138501;2.572868;0.2311924;1.462924;99.98453;0.09164188
0.5541668;25.48267;10.37591;99.79715302;2.55415;0.2282433;1.444448;99.97086;0.09106038
0.5625;25.52727;10.37547;99.79292103;2.535314;0.2252731;1.42584;100.0396;0.09104247
0.5708332;25.56008;10.37505;99.78888141;2.516572;0.2223144;1.407304;99.97762;0.09102914
0.5791666;25.6031;10.37459;99.78445705;2.497746;0.2193409;1.388673;99.96897;0.09045907
0.5875;25.63817;10.37416;99.78032125;2.478502;0.2162998;1.369617;100.0698;0.09044516
0.5958334;25.68104;10.37372;99.77608926;2.459355;0.2132718;1.350641;99.97704;0.08988848
0.6041668;25.71436;10.37329;99.77195345;2.440196;0.2102425;1.331651;99.95884;0.08987701
0.6125;25.76312;10.37287;99.76791382;2.420898;0.207188;1.312503;100.0661;0.08986006
0.6208334;25.80811;10.37246;99.76397038;2.401894;0.2041753;1.293619;99.9768;0.08932121
0.6291666;25.8512;10.37202;99.75973839;2.382759;0.2011382;1.27458;99.99091;0.08930429
0.6375;25.89912;10.3716;99.75569876;2.363722;0.1981138;1.255621;99.99126;0.08877436
0.6458332;25.94508;10.37116;99.75146677;2.345024;0.1951369;1.236961;100.0453;0.08876074
0.6541666;25.99426;10.37069;99.74694623;2.326158;0.192133;1.218127;99.9205;0.08825069
0.6625;26.03908;10.37026;99.74281043;2.307441;0.1891487;1.199415;100.0549;0.08823403
0.6708334;26.08754;10.36979;99.73828989;2.288614;0.1861466;1.180587;100.0253;0.08772991
0.6791668;26.13148;10.36934;99.73396172;2.269811;0.1831444;1.161756;99.96553;0.08771481
0.6875;26.18944;10.36889;99.72963355;2.251342;0.1801877;1.143215;100.0057;0.08721868
0.6958332;26.24555;10.36842;99.72511301;2.232844;0.1772251;1.124631;100.0053;0.08720257
0.7041666;26.29437;10.36794;99.7204963;2.214419;0.1742689;1.106088;100.0137;0.0867257
0.7125;26.35676;10.36746;99.71587958;2.195808;0.1712829;1.087351;99.97007;0.08670742
0.7208334;26.41338;10.36699;99.71135905;2.17708;0.168275;1.068474;100.021;0.08623947
0.7291668;26.47675;10.36653;99.70693469;2.157997;0.1652101;1.049231;100.0109;0.08622081
0.7375;26.5296;10.36606;99.70241416;2.138834;0.1621302;1.02989;99.95988;0.08576465
0.7458334;26.58;10.36559;99.69789362;2.119892;0.1590835;1.010753;100.0139;0.08575085
0.7541666;26.64164;10.36514;99.69356545;2.100984;0.1560386;0.9916242;100.0257;0.08530368
0.7625;26.70102;10.36469;99.68923728;2.082166;0.1530041;0.9725574;99.99236;0.08486716
0.7708332;26.76707;10.3642;99.68452438;2.063345;0.1499657;0.9534624;99.98964;0.0848532
0.7791666;26.82322;10.3637;99.6797153;2.044318;0.1468952;0.9341564;100.0116;0.08443397
0.7875;26.88842;10.36324;99.67529095;2.02505;0.1437876;0.914608;99.95991;0.08441657
0.7958334;26.95063;10.36278;99.6708666;2.006195;0.1407412;0.8954422;100.0021;0.08400238
0.8041668;27.01388;10.3623;99.66624988;1.987465;0.1377119;0.8763782;99.97481;0.0835974
0.8125;27.07489;10.36182;99.66163316;1.968945;0.1347165;0.8575199;99.99584;0.08358564
0.8208332;27.14707;10.36134;99.65701645;1.950583;0.1317419;0.8387884;100.0471;0.0831942
0.8291666;27.21756;10.36085;99.65230355;1.931669;0.1286777;0.8194843;99.98461;0.08281334
0.8375;27.28259;10.36033;99.64730211;1.913184;0.1256762;0.8005726;99.98436;0.08280011
0.8458334;27.3563;10.35982;99.64239685;1.894539;0.1226487;0.781488;100.0232;0.08242711
0.8541668;27.42378;10.35934;99.63778013;1.875771;0.119602;0.7622737;100.0345;0.0824143
0.8625;27.49346;10.35888;99.63335578;1.857079;0.1165654;0.7431152;99.94887;0.0820522
0.8708332;27.57104;10.35838;99.6285467;1.838214;0.1134996;0.7237637;100.0237;0.08169834
0.8791668;27.64004;10.35789;99.6238338;1.819232;0.1104138;0.7042776;100.0226;0.08168678
0.8875;27.7115;10.35737;99.61883236;1.800164;0.107316;0.6847053;99.967;0.0813446
0.8958332;27.7826;10.35686;99.61392709;1.780914;0.1041874;0.664929;100.0159;0.08101234
0.9041666;27.85428;10.35635;99.60902183;1.761393;0.1010189;0.6448889;99.97689;0.0810017
0.9125;27.93443;10.35584;99.60411657;1.742305;0.09791621;0.6252569;100.0566;0.08067728
0.9208334;28.01282;10.35535;99.59940367;1.722995;0.09477728;0.6053855;99.95285;0.0803606
0.9291668;28.08306;10.35483;99.59440223;1.703788;0.09165376;0.5856025;100.0205;0.080059
0.9375;28.17176;10.3543;99.58930461;1.684523;0.08851934;0.565741;99.97031;0.08004638
0.9458332;28.25244;10.35376;99.5841108;1.665383;0.08540024;0.5459684;100.0531;0.0797492
0.9541666;28.33511;10.35323;99.57901318;1.646419;0.08230672;0.526348;99.96792;0.07946048
0.9625;28.4166;10.35268;99.57372319;1.627401;0.0792046;0.5066629;99.98551;0.07918
0.9708334;28.49717;10.35216;99.56872175;1.60839;0.0761004;0.4869548;100.0316;0.07916982
0.9791668;28.58036;10.35162;99.56352794;1.589195;0.07296784;0.467054;99.9639;0.0788968
0.9875;28.6625;10.35106;99.55814177;1.570259;0.0698717;0.4473764;100.0309;0.07863266
0.9958332;28.74198;10.3505;99.5527556;1.551071;0.06673842;0.4274488;99.99936;0.07862265
1.004167;28.82814;10.34993;99.54727325;1.53186;0.063601;0.407483;100.0355;0.07836218
1.0125;28.91819;10.34937;99.54188708;1.512502;0.06044058;0.3873582;99.93028;0.07810844
1.020833;29.0028;10.34881;99.53650091;1.493018;0.05726113;0.3670994;100.0113;0.07786372
1.029167;29.08274;10.34824;99.53101856;1.473549;0.05408649;0.3468578;100.0038;0.07762656
1.0375;29.18496;10.34766;99.52544003;1.453996;0.05089788;0.3265137;99.96472;0.07761684
1.045834;29.26946;10.34706;99.51966914;1.433921;0.04763022;0.3056501;100.0731;0.07738578
1.054167;29.35084;10.34647;99.51399442;1.414059;0.04439552;0.2849849;99.95169;0.07716188
1.0625;29.44049;10.3459;99.50851207;1.394802;0.04125183;0.2648906;100.0425;0.0769422
1.070833;29.5308;10.34532;99.50293354;1.375035;0.0380319;0.2442936;99.97772;0.07693574
1.079166;29.62072;10.34476;99.49754737;1.355443;0.03483706;0.2238444;99.93707;0.0767254
1.0875;29.7104;10.3442;99.4921612;1.33567;0.03161651;0.2032155;100.0469;0.07094968
1.095833;29.80977;10.34362;99.48658267;1.316112;0.02842668;0.1827708;100.01;0.06889582
1.104166;29.89663;10.34304;99.48100414;1.296486;0.02522681;0.1622474;99.98178;0.06791168
1.1125;29.99072;10.34246;99.4754256;1.276992;0.02204578;0.1418317;100.0147;0.06706624
1.120833;30.0849;10.34187;99.46975089;1.257637;0.01888798;0.1215503;99.9937;0.06624646
1.129167;30.18574;10.34129;99.46417236;1.238094;0.01570265;0.1010759;99.99988;0.06578212
1.1375;30.28011;10.34071;99.45859383;1.218473;0.01250341;0.08049808;100.0455;0.06525125
1.145834;30.37881;10.34012;99.45291911;1.198397;0.009236232;0.05946844;99.96782;0.06499355
1.154167;30.47359;10.33951;99.44705203;1.178624;0.006013205;0.03870778;99.94844;0.06465902
1.1625;30.57195;10.33887;99.44089641;1.158726;0.00277193;0.017814;100.0356;0.06436874
1.170834;30.67339;10.33822;99.43464461;1.138917;-0.00045626;-0.0030115;99.99101;0.06417937
1.179167;30.76728;10.33759;99.42858517;1.119307;-0.0036543;-0.02365677;100.0386;0.06395239
1.1875;30.87392;10.33695;99.42242955;1.0992;-0.0069251;-0.04478937;100.0164;0.0638237
1.195833;30.96512;10.33631;99.41627393;1.078804;-0.01023796;-0.06620868;99.96516;0.06371441
1.204166;31.07109;10.33569;99.41031067;1.058445;-0.01354539;-0.08760949;100.0006;0.0636247
1.2125;31.17379;10.33507;99.40434741;1.038595;-0.01677745;-0.1085404;100.0118;0.06355629
1.220833;31.27425;10.33441;99.39799942;1.018554;-0.0200357;-0.129657;99.97678;0.06350894
1.229166;31.3779;10.33375;99.39165144;0.9980658;-0.02335906;-0.1512124;100.0566;0.06343199
1.2375;31.48296;10.3331;99.38539963;0.9777782;-0.02665247;-0.1725907;100.0136;0.06342286
1.245833;31.5853;10.33245;99.37914783;0.9576561;-0.02992184;-0.1938307;99.97342;0.06342748
1.254167;31.6899;10.3318;99.37289603;0.9374176;-0.03320572;-0.215182;99.93172;0.06347468
1.2625;31.78717;10.33113;99.36645186;0.916522;-0.03658525;-0.2371699;100.0367;0.06351309
1.270834;31.89681;10.33048;99.36020006;0.8959864;-0.03990975;-0.2588194;100.0012;0.06357046
1.279167;32.00422;10.3298;99.35365971;0.8754553;-0.04323416;-0.2804871;99.99496;0.06364586
1.2875;32.1063;10.32911;99.34702318;0.8549612;-0.04655254;-0.3021338;100.0352;0.06373036
1.295834;32.21387;10.3284;99.34019429;0.8340722;-0.04992515;-0.324149;99.96744;0.06382158
1.304167;32.32186;10.32771;99.33355776;0.8132263;-0.05329104;-0.3461394;100.0007;0.06392812
1.3125;32.43132;10.327;99.32672886;0.7926916;-0.05661138;-0.3678543;100.0321;0.06396113
1.320833;32.5394;10.3263;99.31999615;0.771587;-0.06001322;-0.390117;99.93524;0.06407399
1.329166;32.64716;10.32559;99.31316726;0.7502058;-0.06345328;-0.4126465;100.1262;0.06421113
1.3375;32.75379;10.32488;99.30633837;0.729075;-0.06685639;-0.4349552;99.87401;0.06433738
1.345833;32.8591;10.32417;99.29950947;0.7079626;-0.07025416;-0.457248;100.0417;0.06450282
1.354166;32.97596;10.32344;99.29248822;0.6866334;-0.07368335;-0.4797656;99.98106;0.06464914
1.3625;33.07859;10.3227;99.28537078;0.6654872;-0.0770832;-0.5021109;100.0097;0.06479688
1.370833;33.19012;10.32197;99.27834952;0.644125;-0.08051201;-0.5246634;99.98344;0.0649972
1.379167;33.29884;10.32125;99.27142445;0.622976;-0.08390968;-0.5470334;100.045;0.06516278
1.3875;33.41051;10.32049;99.26411465;0.6016324;-0.08733319;-0.5695912;100.0048;0.06532846
1.395834;33.52075;10.31978;99.25728576;0.580246;-0.09075934;-0.5921848;99.96818;0.06554837
1.404167;33.62728;10.31904;99.25016832;0.5590161;-0.09415978;-0.6146299;100.0243;0.0657291
1.4125;33.74546;10.31829;99.2429547;0.5379448;-0.09753703;-0.6369452;99.98051;0.06597119
1.420834;33.85868;10.31755;99.23583726;0.5169338;-0.1009036;-0.65921;99.99601;0.0661741
1.429167;33.97039;10.31678;99.22843128;0.4957352;-0.1042971;-0.6816724;100.0016;0.0663765
1.4375;34.08213;10.31601;99.2210253;0.4749338;-0.1076298;-0.7037561;100.0034;0.06658491
1.445833;34.19626;10.31525;99.21371549;0.4539004;-0.110994;-0.7260657;99.96639;0.06675178
1.454166;34.3076;10.31448;99.20630951;0.4328264;-0.114363;-0.7484278;100.0681;0.06697179
1.4625;34.42481;10.3137;99.19880735;0.4117024;-0.1177371;-0.7708434;99.98862;0.06720564
1.470833;34.53643;10.31292;99.19130518;0.3902739;-0.1211541;-0.7935615;99.95582;0.06753381
1.479166;34.64892;10.3121;99.18341829;0.3688281;-0.1245707;-0.8162968;100.0492;0.06778085
1.4875;34.77086;10.3113;99.17572377;0.3477024;-0.1279405;-0.8387475;99.95937;0.06803784
1.495833;34.8796;10.3105;99.16802924;0.3263749;-0.131336;-0.8613861;100.0089;0.06829278
1.504167;34.99315;10.30964;99.15975762;0.3044262;-0.1348187;-0.8846161;100.0239;0.06865297
1.5125;35.10828;10.30882;99.15187073;0.2826605;-0.1382717;-0.9076722;100.0228;0.06892035
1.520834;35.22253;10.30799;99.14388766;0.2606778;-0.1417539;-0.9309402;99.93999;0.06919319
1.529167;35.33938;10.30717;99.13600077;0.2386514;-0.1452409;-0.9542613;100.0589;0.06946734
1.5375;35.45086;10.30633;99.12792152;0.2166762;-0.1487171;-0.9775319;99.95796;0.06973603
1.545834;35.56313;10.30549;99.11984226;0.1944609;-0.1522246;-1.001028;100.0155;0.07000828
1.554167;35.68413;10.30467;99.11195537;0.1723499;-0.1557135;-1.024422;99.98532;0.0703978
1.5625;35.7983;10.30382;99.10377994;0.1504268;-0.159175;-1.047659;100.0099;0.07067914
1.570833;35.91575;10.30298;99.09570068;0.1283764;-0.1626507;-1.071008;99.93118;0.07096366
1.579166;36.03009;10.3021;99.0872367;0.1062829;-0.16613;-1.094402;100.0603;0.07125911
1.5875;36.15033;10.30126;99.07915745;0.08436181;-0.1695822;-1.11764;99.98671;0.07156134
1.595833;36.26348;10.30041;99.07098201;0.06222722;-0.1730635;-1.141094;100.0164;0.07186187
1.604166;36.38279;10.29954;99.06261422;0.04010165;-0.1765406;-1.164541;99.96512;0.07229222
1.6125;36.49143;10.29865;99.05405405;0.01781968;-0.1800365;-1.18813;100.0461;0.07259849
1.620833;36.6116;10.29777;99.04559007;-0.0044031;-0.1835211;-1.211665;99.98626;0.07291507
1.629167;36.72515;10.29687;99.03693373;-0.02679988;-0.1870281;-1.235371;100.0367;0.07323534
1.6375;36.84551;10.29597;99.02827739;-0.04903774;-0.1905099;-1.258933;99.93032;0.07355941
1.645834;36.96265;10.29508;99.01971723;-0.07137684;-0.194003;-1.282589;99.99781;0.07388468
1.654167;37.07954;10.29418;99.01106088;-0.09397811;-0.1975317;-1.306503;100.0454;0.07420684
1.6625;37.20054;10.2933;99.0025969;-0.116425;-0.2010356;-1.330275;99.95253;0.07453289
1.670834;37.31831;10.29238;98.9937482;-0.1390894;-0.2045677;-1.354255;100.0575;0.07486559
1.679166;37.4388;10.29149;98.98518804;-0.1612716;-0.2080277;-1.37778;100.007;0.07533887
1.6875;37.55616;10.29062;98.97682024;-0.1836428;-0.2115127;-1.401493;99.98336;0.07567971
1.695834;37.66653;10.28972;98.96816389;-0.2057288;-0.214953;-1.424928;100.0081;0.0760205
1.704166;37.78359;10.28879;98.95921901;-0.2281997;-0.218446;-1.448736;99.97495;0.07636319
1.7125;37.907;10.28786;98.95027412;-0.2505318;-0.2219166;-1.472418;100.0263;0.07671235
1.720833;38.02097;10.28691;98.94113687;-0.2728563;-0.2253835;-1.496098;99.96876;0.07705661
1.729166;38.13889;10.28598;98.93219198;-0.2952511;-0.228856;-1.51983;99.98891;0.07740731
1.7375;38.2516;10.28503;98.92305473;-0.317702;-0.2323335;-1.543619;100.0351;0.0777616
1.745833;38.37326;10.28409;98.91401366;-0.3401403;-0.2358054;-1.567387;100.04;0.07812256
1.754167;38.4935;10.28315;98.90497259;-0.3624042;-0.2392502;-1.591001;99.98268;0.07848275
1.7625;38.60902;10.28219;98.89573916;-0.3848476;-0.2427168;-1.614777;99.95584;0.078842
1.770834;38.73368;10.2812;98.88621718;-0.4072629;-0.2461762;-1.638527;100.0054;0.0793808
1.779167;38.84604;10.28022;98.87679138;-0.4301303;-0.2496991;-1.662725;100.0644;0.07956684
1.7875;38.96595;10.27925;98.86746177;-0.4526494;-0.2531687;-1.686588;99.94462;0.08009661
1.795834;39.08152;10.27827;98.85803597;-0.4751148;-0.2566272;-1.710399;99.98476;0.0804585
1.804166;39.1975;10.27728;98.84851399;-0.4976318;-0.2600894;-1.734251;100.0063;0.08098761
1.8125;39.31719;10.27628;98.83889584;-0.5202932;-0.2635695;-1.758246;100.0171;0.08134805
1.820834;39.43586;10.27526;98.82908531;-0.543262;-0.2670908;-1.782539;100.0427;0.0817071
1.829166;39.55719;10.27426;98.81946715;-0.5661007;-0.2705918;-1.806722;99.89686;0.08207543
1.8375;39.67544;10.27324;98.80965663;-0.5887205;-0.2740572;-1.830683;100.0221;0.0824402
1.845833;39.79062;10.27223;98.79994229;-0.6114812;-0.2775404;-1.854786;100.0142;0.0828018
1.854166;39.90575;10.27122;98.79022795;-0.6342253;-0.2810166;-1.878858;99.9937;0.08315762
1.8625;40.02872;10.27021;98.78051361;-0.6566957;-0.2844508;-1.902672;100.0098;0.08352774
1.870833;40.14106;10.2692;98.77079927;-0.6794688;-0.287925;-1.926773;100.0408;0.08390038
1.879167;40.25406;10.26818;98.76098875;-0.7020561;-0.2913688;-1.950688;99.99124;0.08427076
1.8875;40.3695;10.26719;98.75146677;-0.7244989;-0.294789;-1.974462;99.93226;0.08464403
1.895834;40.4895;10.2662;98.74194479;-0.7471608;-0.2982383;-1.998447;100.0925;0.08502106
1.904167;40.60206;10.26518;98.73213427;-0.7694101;-0.3016268;-2.022034;99.96576;0.0854016
1.9125;40.72406;10.26415;98.72222757;-0.7921598;-0.305084;-2.046088;99.99226;0.08578544
1.920834;40.84723;10.26311;98.71222468;-0.8146829;-0.3085087;-2.06994;99.98119;0.08616594
1.929166;40.9634;10.26204;98.70193325;-0.8372296;-0.3119347;-2.09381;100.0248;0.08654662
1.9375;41.0793;10.26097;98.69164182;-0.8595966;-0.3153343;-2.117514;100.0446;0.08692681
1.945834;41.19105;10.2599;98.68135039;-0.8820786;-0.3187477;-2.141318;99.97438;0.08747504
1.954166;41.30956;10.25882;98.67096278;-0.9042658;-0.3221175;-2.164838;99.98908;0.08785894
1.9625;41.4292;10.25776;98.66076753;-0.9266171;-0.3255103;-2.188528;99.98462;0.08823632
1.970833;41.54773;10.25668;98.65037992;-0.9490462;-0.3289137;-2.212303;100.0147;0.08862356
1.979166;41.65774;10.25556;98.63960758;-0.9710718;-0.3322566;-2.235683;99.97691;0.08900158
1.9875;41.77412;10.25448;98.62921997;-0.9932816;-0.3356222;-2.259232;100.0111;0.08937984
1.995833;41.89318;10.25341;98.61892854;-1.014996;-0.3389143;-2.282302;99.98868;0.08976512
2.004166;42.00448;10.25233;98.60854093;-1.037014;-0.3422464;-2.305658;100.003;0.09014664
2.0125;42.12668;10.25127;98.59834568;-1.059;-0.3455701;-2.328972;100.0036;0.09053534
2.020833;42.23672;10.25018;98.58786188;-1.08129;-0.348935;-2.352581;99.95962;0.09091551
2.029167;42.35708;10.24908;98.57728191;-1.10352;-0.3522886;-2.376135;100.0358;0.09129618
2.0375;42.47175;10.24798;98.56670193;-1.125688;-0.355631;-2.399632;100.0281;0.09167626
2.045834;42.58014;10.24686;98.5559296;-1.147878;-0.3589726;-2.423134;99.98914;0.0920515
2.054166;42.70069;10.24574;98.54515726;-1.169691;-0.3622574;-2.446264;100.0081;0.09242874
2.0625;42.81478;10.24466;98.53476965;-1.19162;-0.3655565;-2.469514;99.96988;0.09296734
2.070834;42.92961;10.24354;98.52399731;-1.213444;-0.3688391;-2.492672;99.98895;0.09334992
2.079166;43.04882;10.24241;98.51312879;-1.235466;-0.3721469;-2.516017;100.0402;0.09372004
2.0875;43.16441;10.24128;98.50226027;-1.257471;-0.3754494;-2.539344;99.97091;0.09409356
2.095833;43.27842;10.24013;98.49119938;-1.279206;-0.3787113;-2.562412;100.0145;0.0944713
2.104167;43.38822;10.23902;98.48052323;-1.300752;-0.3819431;-2.585291;99.98695;0.09484219
2.1125;43.50629;10.23791;98.46984707;-1.322348;-0.385179;-2.608213;100.0013;0.09521718
2.120834;43.61362;10.23681;98.4592671;-1.343732;-0.388382;-2.630925;99.9579;0.09558344
2.129166;43.72822;10.23569;98.44849476;-1.364957;-0.3915604;-2.653488;100.0712;0.09577462
2.1375;43.84726;10.23456;98.43762624;-1.386184;-0.394737;-2.676056;99.97524;0.09631012
2.145833;43.95634;10.23343;98.42675772;-1.407221;-0.397884;-2.698439;99.99426;0.09649806
2.154167;44.07004;10.23228;98.41569684;-1.428489;-0.4010597;-2.721026;99.99641;0.09685851
2.1625;44.17973;10.23112;98.40453977;-1.449544;-0.4042025;-2.743405;99.96118;0.09737259
2.170834;44.29784;10.22998;98.39357507;-1.470354;-0.4073079;-2.765542;100.0224;0.09772449
2.179166;44.41532;10.22885;98.38270655;-1.491449;-0.4104517;-2.787962;100.0378;0.09808056
2.1875;44.51804;10.22772;98.37183803;-1.512267;-0.4135536;-2.810109;100.0096;0.09842891
2.195834;44.63256;10.22657;98.36077715;-1.532934;-0.4166312;-2.832102;100.007;0.09877766
2.204166;44.74656;10.22541;98.34962008;-1.553942;-0.4197545;-2.854426;99.99516;0.09912362
2.2125;44.86754;10.22425;98.33846302;-1.574766;-0.4228504;-2.876582;99.95947;0.09947262
2.220833;44.97765;10.22308;98.32720977;-1.595928;-0.4259914;-2.899064;100.0375;0.0998173
2.229167;45.08198;10.22191;98.31595653;-1.617486;-0.429184;-2.921905;100.0045;0.1001527
2.2375;45.19648;10.22076;98.30489564;-1.638498;-0.4322979;-2.944226;99.93944;0.1004866
2.245834;45.30325;10.21961;98.29383476;-1.65968;-0.4354328;-2.966703;100.0589;0.1008188
2.254166;45.41684;10.21843;98.28248533;-1.68086;-0.4385645;-2.989172;100.0103;0.1012897
2.2625;45.52246;10.21726;98.27123209;-1.701811;-0.4416602;-3.011399;99.97509;0.1016096
2.270833;45.63855;10.21607;98.25978648;-1.722576;-0.4447288;-3.033465;99.95708;0.1019348
2.279167;45.74335;10.21487;98.24824469;-1.743241;-0.447781;-3.055432;100.0273;0.1022536
2.2875;45.86204;10.2137;98.23699144;-1.763578;-0.4507848;-3.077082;99.99918;0.1025661
