Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
0.2541666;27.99565;14.64098;99.95889943;0.3926834;-0.1039121;-0.6642256;100.014;0.0834986
0.2625;28.02737;14.64057;99.95610023;0.3943752;-0.1037635;-0.6633743;99.92792;0.08333189
0.2708334;28.06362;14.64014;99.95316447;0.3955876;-0.1036851;-0.66297;99.96574;0.08332299
0.2791667;28.10694;14.63972;99.95029699;0.3964859;-0.1036536;-0.6628649;100.0445;0.08314705
0.2875;28.14475;14.63923;99.94695159;0.3969159;-0.1036936;-0.6632187;100.0199;0.0831389
0.2958333;28.17602;14.63873;99.94353793;0.3971575;-0.1037615;-0.6637515;99.97201;0.08296382
0.3041667;28.22385;14.63827;99.94039735;0.3968948;-0.1039052;-0.6647696;100.0447;0.08295488
0.3125;28.2523;14.63778;99.93705196;0.3959093;-0.104155;-0.6664666;99.97621;0.08278071
0.3208333;28.29779;14.63729;99.93370656;0.3948492;-0.1044169;-0.6682418;99.99421;0.08277058
0.3291667;28.33256;14.63679;99.93029289;0.392932;-0.1048065;-0.6708347;100.0302;0.08259028
0.3375;28.37259;14.63629;99.92687922;0.3907;-0.1052436;-0.673734;99.96384;0.0825798
0.3458333;28.41127;14.63578;99.92339728;0.3882103;-0.1057198;-0.6768865;100.0175;0.08238999
0.3541666;28.44619;14.63527;99.91991534;0.3851612;-0.1062802;-0.680579;100.0275;0.08238262
0.3625;28.48293;14.63475;99.91636513;0.381409;-0.1069431;-0.684927;99.94696;0.08219339
0.3708334;28.52094;14.63424;99.91288318;0.3772623;-0.1076645;-0.6896512;99.99497;0.08218362
0.3791666;28.55988;14.63372;99.90933297;0.37289;-0.10842;-0.694596;100.0234;0.08217345
0.3875;28.59936;14.63317;99.90557793;0.3678806;-0.1092694;-0.7001438;100.0125;0.08197775
0.3958334;28.63904;14.6326;99.90168635;0.362558;-0.1101666;-0.7060004;99.96334;0.08178165
0.4041666;28.67436;14.63202;99.8977265;0.3567874;-0.1111294;-0.7122784;100.0106;0.08177426
0.4125;28.71686;14.63144;99.89376664;0.3507044;-0.1121377;-0.7188499;99.9785;0.08157556
0.4208333;28.74723;14.63084;99.88967024;0.34452;-0.1131594;-0.7255078;100.0516;0.08156738
0.4291667;28.7945;14.63024;99.88557384;0.3380928;-0.1142192;-0.7324146;99.96962;0.08155445
0.4375;28.83371;14.62963;99.88140916;0.331108;-0.1153625;-0.7398599;100.0446;0.08134755
0.4458333;28.8724;14.62901;99.87717621;0.3235919;-0.1165848;-0.747815;99.96093;0.0813395
0.4541667;28.9076;14.62839;99.87294326;0.3159802;-0.1178206;-0.7558588;100.0005;0.08113303
0.4625;28.96213;14.62778;99.86877859;0.3078957;-0.1191283;-0.7643682;99.99332;0.08112206
0.4708334;28.9976;14.62716;99.86454564;0.2996318;-0.1204631;-0.7730562;99.99306;0.08091349
0.4791666;29.03961;14.62655;99.86038097;0.2909614;-0.1218579;-0.7821318;100.0183;0.080903
0.4875;29.08374;14.62594;99.85621629;0.2819687;-0.1233016;-0.7915249;100.0107;0.08068699
0.4958334;29.12432;14.62529;99.85177852;0.2731133;-0.1247255;-0.8007958;99.99188;0.080679
0.5041666;29.16378;14.62462;99.84720421;0.263879;-0.1262069;-0.8104408;100.0014;0.08046421
0.5125;29.20435;14.62399;99.84290298;0.2542368;-0.127747;-0.8204648;100.017;0.0804559
0.5208332;29.24324;14.62334;99.83846521;0.2443258;-0.1293262;-0.8307418;100.0106;0.08024062
0.5291666;29.28828;14.62266;99.83382263;0.2345467;-0.1308856;-0.8408966;99.96329;0.08023241
0.5375;29.33918;14.62197;99.82911176;0.22452;-0.1324852;-0.8513172;100.0275;0.0800155
0.5458334;29.38116;14.6213;99.82453745;0.2144993;-0.1340834;-0.861732;99.95869;0.08000732
0.5541668;29.42909;14.62064;99.82003141;0.204215;-0.13572;-0.8723976;100.0442;0.07979014
0.5625;29.46836;14.61996;99.81538882;0.1935702;-0.1374104;-0.8834149;99.96931;0.0795739
0.5708332;29.51304;14.61928;99.81074623;0.1827154;-0.1391316;-0.8946331;100.0007;0.07956481
0.5791666;29.56336;14.61861;99.80617191;0.1715599;-0.1408974;-0.9061434;100.0169;0.07934347
0.5875;29.6049;14.61796;99.80173414;0.1604204;-0.142662;-0.9176522;99.98703;0.07933574
0.5958334;29.6526;14.61727;99.79702328;0.1493557;-0.1444167;-0.9291031;100.0232;0.07911516
0.6041668;29.69666;14.6166;99.79244897;0.1379696;-0.1462196;-0.94087;99.98219;0.07910535
0.6125;29.7533;14.61593;99.78787465;0.1266933;-0.1480081;-0.9525525;100.0129;0.0788774
0.6208334;29.80735;14.61528;99.78343688;0.1147724;-0.1498926;-0.9648597;99.97342;0.07886734
0.6291666;29.8502;14.61458;99.77865775;0.1028179;-0.1517818;-0.9772008;100.0061;0.07864472
0.6375;29.89504;14.6139;99.77401516;0.09071054;-0.1536934;-0.989692;100.0289;0.07842344
0.6458332;29.95022;14.61321;99.76930429;0.0789395;-0.1555555;-1.001871;99.97558;0.07841293
0.6541666;29.99441;14.61253;99.76466171;0.06685066;-0.1574662;-1.014371;99.99249;0.07818921
0.6625;30.04656;14.61186;99.76008739;0.05500894;-0.1593402;-1.026639;99.98969;0.07817838
0.6708334;30.10272;14.61117;99.75537653;0.0428745;-0.1612585;-1.039201;100.0334;0.07794905
0.6791668;30.14897;14.61048;99.75066567;0.03087189;-0.1631579;-1.051647;100.0247;0.0779419
0.6875;30.2064;14.60981;99.74609135;0.01926224;-0.1650006;-1.063735;100.0143;0.07771519
0.6958332;30.26183;14.60914;99.74151703;0.007035084;-0.1669348;-1.076422;99.98192;0.07748658
0.7041666;30.30918;14.60845;99.73680617;-0.0049074;-0.1688249;-1.088826;99.97919;0.07747784
0.7125;30.36022;14.60778;99.73223186;-0.01725332;-0.1707749;-1.101624;100.0161;0.07724869
0.7208334;30.41836;14.60708;99.72745272;-0.02946245;-0.172706;-1.114308;99.99207;0.0772375
0.7291668;30.47302;14.6064;99.72281013;-0.04199536;-0.174686;-1.127317;99.97452;0.07700655
0.7375;30.52896;14.60572;99.71816754;-0.0544982;-0.1766614;-1.140303;99.98908;0.07677774
0.7458334;30.58499;14.60502;99.71338841;-0.06724866;-0.1786753;-1.153547;100.0249;0.0767683
0.7541666;30.6397;14.60432;99.70860927;-0.07976703;-0.1806541;-1.16657;100.0294;0.07653962
0.7625;30.69246;14.60362;99.70383014;-0.092737;-0.1826996;-1.180031;99.97559;0.07653118
0.7708332;30.74892;14.60292;99.699051;-0.1058474;-0.1847645;-1.193622;99.9908;0.0763022
0.7791666;30.80678;14.60221;99.69420359;-0.1189637;-0.1868316;-1.207237;99.96766;0.07607124
0.7875;30.86748;14.60155;99.68969755;-0.1320234;-0.1888902;-1.220805;99.99899;0.07606206
0.7958334;30.9241;14.60086;99.68498669;-0.1445423;-0.1908699;-1.233871;100.0288;0.07583336
0.8041668;30.9796;14.60018;99.6803441;-0.1569294;-0.1928306;-1.246822;99.9891;0.07560406
0.8125;31.04648;14.5995;99.67570151;-0.1694488;-0.1948112;-1.259911;99.97774;0.07559472
0.8208332;31.10661;14.59882;99.67105892;-0.1818424;-0.1967743;-1.272897;100.006;0.0753678
0.8291666;31.16408;14.59816;99.66655288;-0.1943336;-0.1987508;-1.285975;100.0154;0.07514012
0.8375;31.22655;14.59749;99.66197856;-0.2072711;-0.2007933;-1.299489;100.0207;0.07513069
0.8458334;31.28754;14.59683;99.65747252;-0.2200782;-0.2028176;-1.312894;99.99725;0.0749033
0.8541668;31.35559;14.59617;99.65296648;-0.2327785;-0.2048291;-1.326233;100.0235;0.074675
0.8625;31.41834;14.59549;99.64832389;-0.2452287;-0.2068028;-1.339332;99.92999;0.07466514
0.8708332;31.47975;14.59478;99.64347648;-0.2574919;-0.208749;-1.352261;100.0636;0.07443743
0.8791668;31.54224;14.59412;99.63897044;-0.270254;-0.2107695;-1.365681;99.96149;0.0742155
0.8875;31.6022;14.59344;99.63432785;-0.2832184;-0.2128195;-1.3793;100.0477;0.07420737
0.8958332;31.67329;14.59276;99.62968526;-0.2958686;-0.2148226;-1.392623;99.96782;0.07398486
0.9041666;31.74411;14.59206;99.62490612;-0.3088205;-0.2168722;-1.406262;99.99055;0.07376542
0.9125;31.80377;14.59136;99.62012699;-0.3218402;-0.2189311;-1.419969;100.0031;0.07375884
0.9208334;31.8727;14.59068;99.6154844;-0.3345886;-0.2209502;-1.433427;99.97147;0.0736346
0.9291668;31.93894;14.58997;99.61063699;-0.3472363;-0.2229555;-1.446806;100.0649;0.07344952
0.9375;32.0095;14.58926;99.60578958;-0.3600449;-0.224983;-1.460335;99.95144;0.07326365
0.9458332;32.07606;14.58858;99.60114699;-0.3728505;-0.2270106;-1.473876;100.012;0.07326145
0.9541666;32.14181;14.58789;99.59643613;-0.3857825;-0.2290572;-1.487551;99.99194;0.07302579
0.9625;32.21012;14.58719;99.59165699;-0.3985444;-0.2310785;-1.501069;99.97622;0.07275402
0.9708334;32.28366;14.5865;99.58694613;-0.4113825;-0.2331119;-1.514678;100.0633;0.07267938
0.9791668;32.35306;14.58583;99.58237182;-0.4242288;-0.235147;-1.528309;99.97512;0.07240288
0.9875;32.42332;14.58516;99.5777975;-0.4368042;-0.2371401;-1.541672;99.97397;0.07205884
0.9958332;32.49946;14.58448;99.57315491;-0.4492384;-0.2391148;-1.554931;100.0734;0.07168586
1.004167;32.57112;14.58381;99.5685806;-0.4616772;-0.2410907;-1.56821;99.94662;0.07151842
1.0125;32.63918;14.58315;99.56407455;-0.4742762;-0.2430887;-1.581638;99.98819;0.07110241
1.020833;32.71318;14.5825;99.55963679;-0.4870463;-0.2451115;-1.595238;100.0452;0.07066562
1.029167;32.79086;14.58181;99.55492592;-0.4998869;-0.2471458;-1.608925;99.98622;0.0702095
1.0375;32.86169;14.58114;99.55035161;-0.5126814;-0.2491736;-1.622583;99.93214;0.06996234
1.045834;32.93867;14.58046;99.54570902;-0.5257892;-0.2512473;-1.63655;100.0113;0.06947353
1.054167;33.01568;14.57974;99.54079334;-0.5387097;-0.2532939;-1.650352;100.0071;0.0689686
1.0625;33.09539;14.57904;99.5360142;-0.5515208;-0.255325;-1.664067;100.0223;0.06846228
1.070833;33.17189;14.57832;99.53109852;-0.5644702;-0.2573767;-1.677927;100.026;0.06815225
1.079166;33.24498;14.57762;99.52631938;-0.5774066;-0.2594257;-1.691779;99.98218;0.06762551
1.0875;33.3226;14.57692;99.52154025;-0.5906482;-0.2615185;-1.705926;99.97418;0.06709171
1.095833;33.4065;14.57623;99.51682938;-0.6033902;-0.2635398;-1.719622;100.0583;0.06655571
1.104166;33.48205;14.57555;99.5121868;-0.6158645;-0.2655228;-1.733082;100.0187;0.06621343
1.1125;33.56332;14.57489;99.50768075;-0.6285381;-0.2675336;-1.746732;99.99228;0.06550305
1.120833;33.63903;14.5742;99.50296989;-0.6411458;-0.2695341;-1.760324;99.96436;0.06512684
1.129167;33.71654;14.57351;99.49825903;-0.653803;-0.2715418;-1.773974;100.0208;0.06458407
1.1375;33.80428;14.57285;99.49375299;-0.6664247;-0.2735444;-1.787604;99.9838;0.06387128
1.145834;33.88418;14.57216;99.48904212;-0.679144;-0.2755611;-1.801338;100.0029;0.06333798
1.154167;33.9633;14.57146;99.48426299;-0.6918163;-0.27757;-1.815029;99.98322;0.06298235
1.1625;34.05391;14.57076;99.47948385;-0.7043708;-0.2795623;-1.828627;100.0181;0.06245088
1.170834;34.13504;14.57006;99.47470472;-0.716574;-0.2815041;-1.84191;99.98201;0.06192649
1.179167;34.21748;14.56936;99.46992558;-0.7293444;-0.2835283;-1.855742;99.97582;0.06141174
1.1875;34.29917;14.56864;99.4650099;-0.742327;-0.2855818;-1.869775;100.0194;0.06090968
1.195833;34.38362;14.56792;99.46009422;-0.7549993;-0.2875894;-1.883518;100.0378;0.06056476
1.204166;34.46756;14.56722;99.45531508;-0.7678389;-0.2896225;-1.897443;100.0012;0.06023601
1.2125;34.55581;14.56651;99.45046767;-0.7804775;-0.2916269;-1.911197;99.99501;0.05975968
1.220833;34.6387;14.56582;99.44575681;-0.7932426;-0.2936478;-1.925065;99.95938;0.05929123
1.229166;34.73162;14.56513;99.44104595;-0.8061478;-0.2956894;-1.939084;100.0089;0.0588374
1.2375;34.81204;14.56448;99.43660818;-0.8189505;-0.2977156;-1.953015;99.98008;0.05839039
1.245833;34.89332;14.56378;99.43182904;-0.8319856;-0.2997733;-1.967156;100.0163;0.05821807
1.254167;34.98088;14.5631;99.42718645;-0.8449788;-0.3018243;-1.981265;100.0056;0.05778213
1.2625;35.07556;14.56241;99.42247559;-0.8576836;-0.3038335;-1.995114;100.0002;0.05735828
1.270834;35.1567;14.56171;99.41769646;-0.870423;-0.3058469;-2.009001;100.054;0.05694559
1.279167;35.24938;14.56101;99.41291732;-0.88341;-0.3078968;-2.023146;99.95465;0.0566805
1.2875;35.3398;14.56032;99.40820646;-0.8963219;-0.3099349;-2.037222;100.0272;0.05627954
1.295834;35.43286;14.55965;99.40363214;-0.9090938;-0.3119529;-2.051183;99.98908;0.05599989
1.304167;35.51768;14.55896;99.39892128;-0.9216864;-0.3139446;-2.064984;99.99797;0.05574856
1.3125;35.60648;14.55827;99.39421042;-0.9341236;-0.3159111;-2.078621;99.99324;0.05537687
1.320833;35.69592;14.55757;99.38943128;-0.9466801;-0.3178946;-2.092386;99.98461;0.05501834
1.329166;35.79124;14.55688;99.38472042;-0.9593301;-0.319893;-2.106268;99.96932;0.0547879
1.3375;35.8805;14.55618;99.37994128;-0.9718769;-0.3218758;-2.120059;100.0159;0.05445313
1.345833;35.97486;14.55548;99.37516215;-0.9845484;-0.3238753;-2.133969;100.0512;0.05423678
1.354166;36.06012;14.5548;99.37051956;-0.9973211;-0.3258894;-2.147992;99.94598;0.05400659
1.3625;36.15672;14.55409;99.36567215;-1.010148;-0.3279092;-2.16206;100.0202;0.05379918
1.370833;36.25096;14.55339;99.36089302;-1.023244;-0.3299679;-2.1764;100.0142;0.05349356
1.379167;36.34704;14.55267;99.35597733;-1.036359;-0.3320282;-2.190762;99.97189;0.05329683
1.3875;36.44806;14.55196;99.35112992;-1.049523;-0.3340964;-2.205194;100.0227;0.0529979
1.395834;36.5332;14.55123;99.34614597;-1.062462;-0.3361317;-2.219424;99.97706;0.0528151
1.404167;36.62744;14.55052;99.34129856;-1.075106;-0.3381234;-2.233375;100.0195;0.05254194
1.4125;36.71468;14.54981;99.33645115;-1.087594;-0.3400903;-2.247168;99.95684;0.0523696
1.420834;36.81572;14.54911;99.33167201;-1.100231;-0.3420781;-2.261113;100.0728;0.0521092
1.429167;36.91162;14.54839;99.32675633;-1.113233;-0.3441183;-2.27542;99.98554;0.05195078
1.4375;37.00558;14.54768;99.32190892;-1.126071;-0.3461338;-2.289576;100.0097;0.0518504
1.445833;37.10535;14.547;99.31726633;-1.138777;-0.3481301;-2.303622;99.97505;0.05161398
1.454166;37.19936;14.54629;99.31241893;-1.151112;-0.3500717;-2.317316;100.0009;0.05146975
1.4625;37.29768;14.54558;99.30757152;-1.163552;-0.3520271;-2.331112;100.0254;0.05125634
1.470833;37.39272;14.54487;99.30272411;-1.176138;-0.3540016;-2.345043;99.99738;0.05112468
1.479166;37.48954;14.54418;99.29801325;-1.188965;-0.3560105;-2.359214;99.97804;0.0509983
1.4875;37.59106;14.54348;99.29323411;-1.202062;-0.3580578;-2.373658;100.0027;0.05080343
1.495833;37.68839;14.5428;99.28859152;-1.215188;-0.3601094;-2.388147;100;0.05068574
1.504167;37.78633;14.54209;99.28374411;-1.228248;-0.3621506;-2.40258;99.99494;0.05057174
1.5125;37.88448;14.54138;99.2788967;-1.241194;-0.3641739;-2.416904;100.0268;0.05039308
1.520834;37.98786;14.54067;99.27404929;-1.254057;-0.3661845;-2.43116;99.9688;0.05031634
1.529167;38.0802;14.53993;99.26899706;-1.266849;-0.368184;-2.445356;100.0024;0.05021363
1.5375;38.1858;14.53921;99.26408138;-1.279862;-0.3702141;-2.459765;100.0018;0.05005287
1.545834;38.29222;14.5385;99.25923397;-1.29258;-0.3722019;-2.473912;99.98836;0.04996
1.554167;38.38575;14.53778;99.25431829;-1.305398;-0.3742024;-2.488152;100.0435;0.04987472
1.5625;38.48666;14.53709;99.24960743;-1.318309;-0.3762157;-2.502496;100.008;0.04973619
1.570833;38.57952;14.53636;99.24462347;-1.331374;-0.3782484;-2.516972;99.94797;0.04965725
1.579166;38.68246;14.5356;99.2394347;-1.344654;-0.3803103;-2.531652;100.0052;0.04957965
1.5875;38.78894;14.53488;99.23451901;-1.358043;-0.3823881;-2.54646;100.0305;0.04950898
1.595833;38.882;14.53417;99.22967161;-1.371192;-0.3844294;-2.561032;99.9892;0.04943861
1.604166;38.98374;14.53346;99.2248242;-1.384343;-0.3864694;-2.575604;100.0165;0.04932886
1.6125;39.09062;14.53274;99.21990851;-1.397144;-0.3884587;-2.589854;99.98531;0.04926731
1.620833;39.19214;14.53202;99.21499283;-1.40985;-0.3904339;-2.604025;100.0248;0.04920346
1.629167;39.29635;14.53127;99.20987233;-1.422942;-0.3924622;-2.618557;99.97046;0.0491427
1.6375;39.39591;14.53054;99.20488837;-1.436218;-0.3945154;-2.633271;99.98055;0.04905053
1.645834;39.49816;14.52981;99.19990442;-1.449225;-0.3965292;-2.647732;100.0062;0.04901058
1.654167;39.60345;14.52912;99.19519355;-1.461916;-0.3984978;-2.661911;100.0221;0.04896353
1.6625;39.69653;14.52842;99.19041442;-1.474476;-0.4004461;-2.675966;100.0007;0.0489225
1.670834;39.8089;14.5277;99.18549874;-1.48694;-0.4023785;-2.68992;99.97134;0.04888124
1.679166;39.9193;14.52698;99.18058305;-1.499313;-0.404299;-2.703822;100.0312;0.04881403
1.6875;40.02141;14.52625;99.1755991;-1.511684;-0.4062187;-2.717733;100.001;0.04878114
1.695834;40.12688;14.52552;99.17061514;-1.524441;-0.4081916;-2.73201;100.0152;0.04874706
1.704166;40.22461;14.5248;99.16569946;-1.537236;-0.4101683;-2.746321;99.96508;0.0487184
1.7125;40.3342;14.52408;99.16078378;-1.549643;-0.412088;-2.760259;99.97206;0.04869172
1.720833;40.43585;14.52339;99.15607292;-1.561816;-0.4139748;-2.773987;100.043;0.0486435
1.729166;40.5408;14.52268;99.15122551;-1.574502;-0.4159346;-2.788206;100.0199;0.04861889
1.7375;40.64472;14.52191;99.14596846;-1.587056;-0.4178762;-2.802302;100.0074;0.04859836
1.745833;40.74935;14.52118;99.1409845;-1.599287;-0.419773;-2.816105;99.91597;0.04858024
1.754167;40.85839;14.52043;99.135864;-1.611628;-0.4216855;-2.830011;100.0631;0.04856176
1.7625;40.9614;14.51969;99.13081177;-1.624079;-0.4236133;-2.844016;99.94976;0.04854683
1.770834;41.06458;14.51896;99.12582781;-1.636539;-0.4255424;-2.858025;100.0203;0.048518
1.779167;41.16919;14.51824;99.12091213;-1.648825;-0.4274469;-2.871869;99.9873;0.04850812
1.7875;41.27731;14.51752;99.11599645;-1.661316;-0.429381;-2.885912;99.99116;0.04850144
1.795834;41.3938;14.51677;99.11087595;-1.674059;-0.4313527;-2.900218;100.0284;0.04849959
1.804166;41.4907;14.51601;99.10568717;-1.686327;-0.4332567;-2.914075;99.94697;0.0484961
1.8125;41.59417;14.51523;99.10036185;-1.698178;-0.4350994;-2.927526;100.0607;0.04849596
1.820834;41.70872;14.51446;99.0951048;-1.710275;-0.4369768;-2.941223;100.039;0.0484972
1.829166;41.81084;14.51371;99.0899843;-1.722765;-0.4389084;-2.955299;99.95226;0.04850642
1.8375;41.91152;14.51296;99.08486379;-1.735414;-0.4408608;-2.969519;99.99681;0.04851445
1.845833;42.02302;14.51222;99.07981157;-1.748288;-0.442843;-2.983949;100.0049;0.04852416
1.854166;42.12512;14.51145;99.07455452;-1.76116;-0.4448242;-2.998384;100.0254;0.04853641
1.8625;42.23644;14.51066;99.06916092;-1.774342;-0.4468483;-3.013125;99.95699;0.04854814
1.870833;42.34473;14.50987;99.06376732;-1.787457;-0.4488622;-3.027812;100.0425;0.04856103
1.879167;42.45248;14.50912;99.05864682;-1.800426;-0.450853;-3.042345;99.96428;0.04857454
1.8875;42.55642;14.50834;99.0533215;-1.813281;-0.4528266;-3.056768;99.99551;0.04859226
1.895834;42.66368;14.50759;99.048201;-1.825891;-0.4547646;-3.070964;100.1062;0.04860726
1.904167;42.76916;14.50684;99.04308049;-1.838562;-0.4567098;-3.08522;99.924;0.04862344
1.9125;42.87834;14.50606;99.03775517;-1.85103;-0.4586247;-3.099276;99.991;0.04864195
1.920834;42.99353;14.50527;99.03236158;-1.863343;-0.4605184;-3.113216;100.0368;0.04866738
1.929166;43.09652;14.50448;99.02696798;-1.875415;-0.4623764;-3.126921;99.95389;0.0486888
1.9375;43.20206;14.50371;99.02171093;-1.887308;-0.4642083;-3.140461;99.95644;0.04871481
1.945834;43.30937;14.50294;99.01645388;-1.898752;-0.4659754;-3.15357;100.0374;0.04873908
1.954166;43.4185;14.50218;99.01126511;-1.910036;-0.4677176;-3.166514;99.96915;0.04876334
1.9625;43.52725;14.50141;99.00600806;-1.921327;-0.4694608;-3.17948;100.0311;0.0487864
1.970833;43.6327;14.50065;99.00081928;-1.932667;-0.471209;-3.192485;100.0347;0.04881476
1.979166;43.74233;14.49988;98.99556223;-1.944542;-0.473032;-3.20601;100.0044;0.04884695
1.9875;43.85092;14.49908;98.99010036;-1.956516;-0.4748674;-3.219629;99.99844;0.048878
1.995833;43.95247;14.49831;98.98484331;-1.968237;-0.4766662;-3.23301;100.0067;0.0489101
2.004166;44.0589;14.49754;98.97958626;-1.979855;-0.4784472;-3.246265;99.94962;0.04894454
2.0125;44.17296;14.4968;98.97453403;-1.991253;-0.4801972;-3.259326;100.0271;0.04897674
2.020833;44.2824;14.49604;98.96934526;-2.002578;-0.481936;-3.272324;99.99578;0.04901103
2.029167;44.3918;14.49528;98.96415648;-2.013966;-0.4836832;-3.28539;99.95441;0.04904519
2.0375;44.50338;14.4945;98.95883116;-2.02544;-0.4854412;-3.298544;100.0812;0.04909992
2.045834;44.60764;14.49372;98.95350584;-2.037011;-0.4872113;-3.311784;99.97222;0.04913552
2.054166;44.7124;14.49296;98.94831706;-2.049116;-0.4890548;-3.325532;100.0447;0.0491692
2.0625;44.81799;14.49219;98.94306001;-2.060715;-0.490826;-3.338795;99.91366;0.04920366
2.070834;44.92596;14.49142;98.93780296;-2.072314;-0.4925952;-3.35205;100.0546;0.04923644
2.079166;45.03521;14.49065;98.93254591;-2.083838;-0.4943532;-3.365242;99.96999;0.04926684
2.0875;45.14307;14.48988;98.92728886;-2.095202;-0.496088;-3.378289;100.0283;0.0492986
2.095833;45.24807;14.4891;98.92196354;-2.10652;-0.4978149;-3.391286;99.95374;0.04933118
2.104167;45.36102;14.48832;98.91663822;-2.117958;-0.499557;-3.404391;100.0171;0.04936356
2.1125;45.47153;14.48755;98.91138117;-2.129453;-0.501306;-3.417555;100.0444;0.04939387
2.120834;45.57369;14.48677;98.90605585;-2.140736;-0.5030235;-3.43051;99.96762;0.04942376
2.129166;45.68176;14.48601;98.90086707;-2.151886;-0.5047209;-3.443331;100.0091;0.04945389
2.1375;45.7888;14.48524;98.89561002;-2.162616;-0.5063585;-3.455754;100.002;0.0494847
2.145833;45.89932;14.48445;98.89021643;-2.173603;-0.5080314;-3.468433;99.97142;0.0495165
2.154167;46.0058;14.48367;98.8848911;-2.184346;-0.5096697;-3.480888;100.0177;0.04954964
2.1625;46.115;14.4829;98.87963405;-2.195056;-0.5113016;-3.493304;100.0192;0.04958282
2.170834;46.22212;14.48211;98.87424046;-2.206096;-0.5129786;-3.506038;99.98549;0.04961696
2.179166;46.32512;14.4813;98.86871032;-2.217349;-0.5146836;-3.518968;99.97264;0.04965059
2.1875;46.43175;14.4805;98.86324845;-2.22818;-0.5163282;-3.531487;100.0177;0.04968086
2.195834;46.54182;14.4797;98.85778658;-2.238481;-0.5178976;-3.543496;99.98709;0.04971083
2.204166;46.65072;14.47891;98.85239298;-2.248844;-0.5194748;-3.555572;100.0569;0.0497457
2.2125;46.76188;14.47812;98.84699939;-2.259228;-0.5210547;-3.567682;99.92588;0.04979841
2.220833;46.86952;14.47732;98.84153752;-2.269948;-0.5226802;-3.580112;100.0837;0.04983252
