Time (min);Temperature (°C);Weight (mg);Weight (%);Heat Flow (mW);Temperature Difference (°C);Temperature Difference (µV);Sample Purge Flow (mL/min);Deriv. Weight (%/°C)
21.8625;284.9646;11.84619;96.02164221;38.00613;2.397066;24.5775;100.0049;0.02913542
21.87083;285.0706;11.8458;96.01848099;38.10043;2.403744;24.64807;99.99172;0.02927289
21.87917;285.1809;11.84543;96.01548188;38.19553;2.410464;24.71908;100.0166;0.02941084
21.8875;285.2853;11.84504;96.01232066;38.29052;2.417199;24.79025;99.98531;0.029548
21.89584;285.3889;11.84467;96.00932155;38.3852;2.42391;24.86119;99.9793;0.02968582
21.90417;285.495;11.84428;96.00616033;38.48023;2.430635;24.93228;100.0584;0.02982652
21.9125;285.6041;11.84389;96.00299911;38.57578;2.437385;25.00363;99.98662;0.02996598
21.92084;285.7124;11.84349;95.99975683;38.67153;2.444152;25.07518;99.93549;0.0301026
21.92917;285.8178;11.8431;95.99659561;38.7677;2.45096;25.14717;99.97778;0.03023875
21.9375;285.9234;11.84268;95.99319121;38.86364;2.457746;25.21894;100.0582;0.03037636
21.94583;286.0303;11.84229;95.99002999;38.95956;2.464522;25.2906;100.0035;0.03051387
21.95416;286.1338;11.8419;95.98686877;39.0555;2.471315;25.36245;99.99338;0.03065222
21.9625;286.2436;11.84149;95.98354543;39.15198;2.478117;25.43441;99.97791;0.03079305
21.97083;286.3497;11.8411;95.98038421;39.24834;2.484923;25.50642;100.0414;0.0309327
21.97916;286.4568;11.8407;95.97714193;39.34518;2.49176;25.57876;100.0266;0.0310716
21.9875;286.565;11.84031;95.97398071;39.44197;2.498581;25.65096;99.96876;0.03121023
21.99583;286.6746;11.83992;95.97081949;39.53906;2.505415;25.72331;100.026;0.0313493
22.00417;286.7807;11.83952;95.96757721;39.63594;2.512245;25.79563;99.9502;0.03148873
22.0125;286.8877;11.83911;95.96425387;39.73274;2.519064;25.86783;100.0153;0.0316281
22.02084;286.9941;11.83872;95.96109265;39.82935;2.525863;25.93986;100.0512;0.03176722
22.02917;287.1;11.8383;95.95768825;39.92654;2.53271;26.01239;99.90726;0.03190679
22.0375;287.2102;11.83788;95.95428386;40.02422;2.539569;26.08506;100.0359;0.03204694
22.04584;287.3137;11.83747;95.95096053;40.12162;2.546436;26.15782;100.0433;0.03218756
22.05417;287.4207;11.83705;95.94755613;40.21912;2.553292;26.23047;99.97095;0.03233002
22.0625;287.5275;11.83664;95.9442328;40.31656;2.560139;26.30305;100.043;0.0324729
22.07083;287.6328;11.83618;95.94050417;40.4142;2.567008;26.37586;99.97426;0.03261581
22.07916;287.7446;11.83574;95.93693767;40.51256;2.573898;26.4489;99.94855;0.03275955
22.0875;287.8482;11.83532;95.93353327;40.61053;2.580795;26.52202;100.0288;0.03290373
22.09583;287.9569;11.83489;95.93004782;40.7091;2.587712;26.59536;99.99421;0.03305164
22.10416;288.0643;11.83446;95.92656237;40.80793;2.594651;26.66894;99.96613;0.03320084
22.1125;288.1668;11.83402;95.92299587;40.90636;2.60158;26.74242;100.031;0.03335095
22.12083;288.2752;11.83358;95.91942936;41.00553;2.608537;26.81621;100.0701;0.03350219
22.12917;288.385;11.83312;95.91570074;41.10457;2.615472;26.88978;99.933;0.03365225
22.1375;288.492;11.83269;95.91221529;41.2037;2.622424;26.96354;99.99961;0.03380132
22.14584;288.5957;11.83223;95.90848667;41.30263;2.62937;27.03726;99.99664;0.03394931
22.15417;288.7034;11.83179;95.90492016;41.40212;2.636341;27.11124;100.0016;0.0340985
22.1625;288.81;11.83134;95.90127259;41.5016;2.643312;27.18522;100.0017;0.03424685
22.17084;288.918;11.83088;95.89754397;41.60126;2.650288;27.25928;100.0237;0.03439358
22.17917;289.0206;11.83042;95.89381535;41.70035;2.657242;27.33311;99.96361;0.03453996
22.1875;289.13;11.82996;95.89008673;41.80008;2.664211;27.4071;99.99047;0.0346869
22.19583;289.2354;11.82948;95.886196;41.90004;2.671213;27.48146;99.97612;0.03483483
22.20416;289.3437;11.82901;95.88238632;42.00028;2.678219;27.55588;100.0582;0.03498545
22.2125;289.4523;11.82857;95.87881981;42.101;2.685259;27.63065;99.99169;0.0351377
22.22083;289.5605;11.82809;95.87492908;42.20172;2.692297;27.70542;99.98957;0.03529063
22.22916;289.6655;11.82761;95.87103834;42.30264;2.699363;27.78048;100.0891;0.03544522
22.2375;289.7731;11.82714;95.86722866;42.4039;2.706441;27.85568;99.94876;0.03560273
22.24583;289.8785;11.82668;95.86350004;42.50487;2.7135;27.93071;99.94278;0.03576165
22.25417;289.9858;11.82619;95.85952825;42.60601;2.720562;28.00577;100.0505;0.035921
22.2625;290.0959;11.8257;95.85555646;42.70767;2.727646;28.08108;99.97291;0.03608011
22.27084;290.2028;11.82524;95.85182783;42.8092;2.73473;28.1564;99.98902;0.03623851
22.27917;290.3078;11.82478;95.84809921;42.91037;2.741792;28.23151;100.0334;0.03639809
22.2875;290.4177;11.8243;95.84420848;43.01191;2.748854;28.30664;100.0161;0.03655948
22.29584;290.519;11.8238;95.84015563;43.11276;2.755906;28.38166;99.97847;0.03672011
22.30417;290.6291;11.82334;95.83642701;43.2143;2.762963;28.45674;99.98412;0.03688338
22.3125;290.7406;11.82286;95.83253627;43.31612;2.770029;28.53194;100.0214;0.03704614
22.32083;290.8496;11.82236;95.82848342;43.41746;2.777062;28.60682;99.9568;0.03720678
22.32916;290.9508;11.82185;95.82434952;43.51892;2.784146;28.68223;100.0256;0.03736755
22.3375;291.0625;11.82137;95.82045878;43.62121;2.791236;28.75772;100.0277;0.03753144
22.34583;291.1687;11.82089;95.81656805;43.72318;2.798328;28.83322;99.93674;0.03769472
22.35416;291.2724;11.82038;95.81243414;43.82513;2.805427;28.90882;100.0418;0.03785828
22.3625;291.3812;11.81986;95.80821918;43.92784;2.812556;28.98476;99.976;0.03802323
22.37083;291.4871;11.81936;95.80416633;44.03046;2.819692;29.06074;100.0144;0.03818618
22.37917;291.5978;11.81888;95.80027559;44.1334;2.82682;29.1367;100.024;0.03834915
22.3875;291.7015;11.81836;95.79606063;44.23631;2.83398;29.21297;99.97045;0.03850918
22.39584;291.8119;11.81785;95.79192672;44.33996;2.841162;29.2895;100.0228;0.0386687
22.40417;291.9197;11.81736;95.78795493;44.4434;2.848336;29.36594;99.98719;0.03882888
22.4125;292.0246;11.81685;95.78382103;44.54636;2.855484;29.44213;100.0215;0.03898886
22.42084;292.1297;11.81634;95.77968712;44.64964;2.862655;29.51856;99.98205;0.0391487
22.42917;292.238;11.8158;95.77531004;44.7532;2.869825;29.595;99.99769;0.03930976
22.4375;292.3464;11.81528;95.77109508;44.85713;2.877022;29.67174;99.99653;0.03947118
22.44583;292.4516;11.81476;95.76688012;44.96066;2.8842;29.74828;100.0016;0.03963137
22.45416;292.5608;11.81424;95.76266515;45.06441;2.891368;29.82475;100.0102;0.03979211
22.4625;292.6658;11.81371;95.75836913;45.16814;2.898555;29.90141;99.99861;0.0399535
22.47083;292.779;11.81316;95.753911;45.27247;2.905741;29.97809;100.027;0.04011675
22.47916;292.8799;11.81262;95.74953392;45.37608;2.912933;30.05483;99.96038;0.04027832
22.4875;292.9861;11.81206;95.74499473;45.48002;2.920122;30.13154;99.97009;0.04044131
22.49583;293.0945;11.81152;95.74061765;45.58443;2.927329;30.20846;100.053;0.04060471
22.50417;293.2028;11.81098;95.73624058;45.68866;2.934519;30.28522;99.96454;0.04076776
22.5125;293.3128;11.81046;95.73202561;45.79301;2.941706;30.36196;100.0731;0.04093126
22.52084;293.4188;11.80994;95.72781065;45.89709;2.948886;30.43866;99.92304;0.04109534
22.52917;293.5234;11.8094;95.72343357;46.00117;2.956073;30.51543;100.0094;0.04125916
22.5375;293.6314;11.80888;95.71921861;46.10562;2.963268;30.59229;100.024;0.04142603
22.54584;293.7356;11.80832;95.71467942;46.20959;2.970442;30.66894;99.9839;0.04159422
22.55417;293.846;11.8078;95.71046446;46.31437;2.977643;30.74589;100.0012;0.04176209
22.5625;293.9528;11.80726;95.70608738;46.41871;2.984824;30.82264;99.99162;0.04192932
22.57083;294.062;11.80672;95.7017103;46.52342;2.992014;30.89951;99.98969;0.04209929
22.57916;294.1678;11.80617;95.69725217;46.62808;2.999217;30.97652;100.0149;0.04226989
22.5875;294.2709;11.80562;95.69279403;46.73298;3.006453;31.05388;99.97862;0.04244362
22.59583;294.3803;11.80504;95.68809273;46.83857;3.013705;31.13141;100.0196;0.04262036
22.60416;294.489;11.80446;95.68339142;46.94412;3.020953;31.20892;100.0191;0.04279396
22.6125;294.5945;11.80389;95.67877118;47.04948;3.0282;31.28644;99.97191;0.04296698
22.62083;294.7032;11.8033;95.67398881;47.15534;3.035465;31.36415;100.0075;0.04314234
22.62917;294.8108;11.80272;95.66928751;47.26122;3.042732;31.4419;100.0187;0.04331691
22.6375;294.9177;11.80214;95.6645862;47.36678;3.049973;31.5194;100.0445;0.04349265
22.64584;295.0262;11.80156;95.6598849;47.47294;3.057252;31.59729;99.96769;0.04367161
22.65417;295.1351;11.801;95.65534571;47.57966;3.064565;31.67556;100.0193;0.04385154
22.6625;295.2419;11.80042;95.6506444;47.68614;3.07187;31.75375;99.9534;0.04402844
22.67084;295.3464;11.79983;95.64586204;47.79218;3.079148;31.83168;99.98334;0.04420467
22.67917;295.4559;11.79923;95.64099862;47.89844;3.086412;31.90948;100.0096;0.0443812
22.6875;295.5618;11.79863;95.6361352;48.00478;3.093698;31.98752;100.0239;0.04455994
22.69583;295.6667;11.79804;95.63135284;48.11086;3.100966;32.06539;99.96031;0.04473914
22.70416;295.7756;11.79747;95.62673259;48.21752;3.108254;32.14346;100.0376;0.0449163
22.7125;295.8822;11.7969;95.62211234;48.32398;3.115536;32.22149;99.98434;0.04509152
22.72083;295.9884;11.79631;95.61732998;48.43066;3.122833;32.29969;99.9995;0.04526918
22.72916;296.093;11.79571;95.61246656;48.53675;3.130092;32.3775;99.99663;0.0454458
22.7375;296.208;11.7951;95.60752209;48.64396;3.137374;32.45556;100.0049;0.04562161
22.74583;296.3102;11.79448;95.60249656;48.7502;3.14465;32.53356;99.96476;0.04579922
22.75417;296.4209;11.79388;95.59763314;48.85705;3.151919;32.61153;100.0646;0.0459785
22.7625;296.5295;11.79329;95.59285077;48.96382;3.15919;32.68951;100.0138;0.0461593
22.77084;296.6346;11.7927;95.58806841;49.07045;3.166464;32.76756;99.9903;0.0463387
22.77917;296.742;11.7921;95.58320499;49.17754;3.173762;32.84586;99.96261;0.04651776
22.7875;296.8494;11.79148;95.57817946;49.2841;3.181008;32.92364;99.97352;0.04669866
22.79584;296.9553;11.79086;95.57315393;49.39079;3.188274;33.00164;100.0531;0.0468769
22.80417;297.061;11.79024;95.56812839;49.49742;3.195532;33.07956;99.97806;0.0470532
22.8125;297.1713;11.78961;95.5630218;49.60488;3.202822;33.15783;100.0482;0.04723189
22.82083;297.2725;11.78897;95.55783416;49.7116;3.210108;33.23606;99.92228;0.0474095
22.82916;297.3861;11.78835;95.55280862;49.81916;3.217382;33.31418;100.006;0.04758858
22.8375;297.4906;11.78772;95.54770203;49.92633;3.224674;33.3925;100.0221;0.04776941
22.84583;297.5974;11.7871;95.5426765;50.03378;3.231973;33.47092;100.0311;0.0479498
22.85416;297.7017;11.78646;95.53748885;50.14057;3.239233;33.54891;99.99424;0.0481316
22.8625;297.8144;11.78582;95.53230121;50.24786;3.246475;33.62676;99.98465;0.04831438
22.87083;297.9205;11.78518;95.52711356;50.35521;3.253756;33.70502;100.0383;0.04849682
22.87917;298.0269;11.78453;95.52184486;50.46286;3.261058;33.7835;99.98266;0.04868377
22.8875;298.1348;11.78389;95.51665721;50.57052;3.268346;33.86187;99.97076;0.04887328
22.89584;298.2444;11.78325;95.51146956;50.67812;3.275614;33.94004;99.98726;0.0490642
22.90417;298.348;11.78261;95.50628192;50.7848;3.282842;34.0178;100.008;0.04925352
22.9125;298.4558;11.78196;95.50101321;50.89197;3.29008;34.09568;100.0424;0.04944234
22.92084;298.5622;11.78129;95.49558239;50.9991;3.29732;34.17359;99.94402;0.04963094
22.92917;298.6698;11.78061;95.49007052;51.10644;3.304566;34.25157;100.0219;0.04981803
22.9375;298.7778;11.77994;95.4846397;51.2141;3.311828;34.32976;100.0058;0.05000584
22.94583;298.8885;11.77929;95.479371;51.3222;3.319105;34.40809;100.0204;0.05019485
22.95416;298.9903;11.77864;95.47410229;51.429;3.326332;34.48592;99.95847;0.05038204
22.9625;299.1004;11.77795;95.46850936;51.53648;3.333558;34.56375;100.0476;0.05056828
22.97083;299.208;11.77726;95.46291643;51.64404;3.340802;34.64178;99.96098;0.0507528
22.97916;299.3129;11.77656;95.45724244;51.75147;3.348047;34.71984;100.0004;0.05093896
22.9875;299.4188;11.77591;95.45197374;51.8592;3.355308;34.79806;100.0051;0.05112778
22.99583;299.529;11.77524;95.44654292;51.96731;3.362567;34.87628;100.0187;0.05131762
23.00417;299.6332;11.77456;95.44103104;52.07498;3.369825;34.9545;99.98715;0.05150784
23.0125;299.739;11.7739;95.43568128;52.18282;3.377084;35.03274;99.96762;0.05169902
23.02084;299.8478;11.77322;95.43016941;52.29082;3.384332;35.11089;100.0479;0.05189277
23.02917;299.9539;11.77252;95.42449542;52.39883;3.391596;35.1892;100.0015;0.05208734
23.0375;300.0619;11.77178;95.4184972;52.50748;3.398895;35.26789;99.97306;0.05228279
23.04584;300.169;11.77112;95.41314744;52.61611;3.406191;35.34658;100.0278;0.05247756
23.05417;300.2783;11.77045;95.40771662;52.72439;3.413445;35.42482;99.98908;0.052673
23.0625;300.3827;11.76976;95.40212369;52.83254;3.420715;35.50325;100.0284;0.05286863
23.07083;300.491;11.76906;95.3964497;52.9409;3.427972;35.58154;100.0042;0.05306492
23.07916;300.5971;11.76835;95.39069466;53.04921;3.435239;35.65994;99.95288;0.05326246
23.0875;300.7024;11.76766;95.38510173;53.15742;3.442502;35.73826;100.0204;0.05346074
23.09583;300.8105;11.76696;95.37942774;53.2659;3.449766;35.8166;100.0091;0.05365844
23.10416;300.9203;11.76624;95.37359163;53.37461;3.457034;35.89498;99.96825;0.05385561
23.1125;301.029;11.76552;95.36775553;53.48326;3.4643;35.97336;100.0226;0.05405186
23.12083;301.1384;11.76484;95.36224366;53.59138;3.471519;36.05122;99.94845;0.05424938
23.12917;301.2437;11.76411;95.3563265;53.69866;3.478696;36.12863;99.98999;0.05444253
23.1375;301.3502;11.76338;95.35040934;53.80669;3.485924;36.20656;100.0806;0.05463608
23.14584;301.4617;11.76265;95.34449218;53.91531;3.493161;36.2846;99.94688;0.05483082
23.15417;301.5649;11.76192;95.33857502;54.02312;3.500384;36.3625;100.0017;0.0550241
23.1625;301.6735;11.76121;95.33281997;54.13124;3.507595;36.4403;100.0001;0.0552176
23.17084;301.7795;11.76048;95.32690281;54.23911;3.514798;36.518;100.0506;0.05541
23.17917;301.8852;11.75975;95.32098565;54.34707;3.522006;36.59578;99.94422;0.05560298
23.1875;301.9937;11.75905;95.31531166;54.45542;3.529225;36.67368;100.0522;0.05579492
23.19583;302.099;11.75833;95.30947556;54.56313;3.536411;36.75124;99.95946;0.05598688
23.20416;302.2081;11.75757;95.30331523;54.67179;3.543646;36.82931;100.0189;0.0561789
23.2125;302.3191;11.75684;95.29739807;54.78089;3.550894;36.90756;100.0073;0.0563757
23.22083;302.4232;11.75609;95.2913188;54.8891;3.558115;36.98552;100.0306;0.0565735
23.22916;302.527;11.75536;95.28540164;54.99665;3.565286;37.06296;99.96041;0.05677063
23.2375;302.6332;11.75461;95.27932236;55.10468;3.572475;37.1406;100.0038;0.05696736
23.24583;302.7383;11.75384;95.27308098;55.21226;3.579635;37.21794;99.94112;0.05716456
23.25417;302.8495;11.75308;95.26692065;55.32068;3.586813;37.29549;100.0049;0.05736356
23.2625;302.9598;11.7523;95.2605982;55.42959;3.59403;37.37347;100.0575;0.05756412
23.27084;303.0655;11.75152;95.25427576;55.53752;3.601197;37.45095;99.96981;0.05776622
23.27917;303.1709;11.75076;95.24811543;55.64549;3.608366;37.52844;100.0379;0.05796801
23.2875;303.2756;11.74999;95.24187404;55.75294;3.615495;37.60556;99.9978;0.05816874
23.29584;303.3815;11.74922;95.23563265;55.86076;3.622646;37.68286;99.98809;0.0583702
23.30417;303.4873;11.74847;95.22955338;55.96863;3.629798;37.7602;99.95747;0.05857008
23.3125;303.597;11.74769;95.22323093;56.0769;3.63695;37.83757;100.0576;0.05877009
23.32083;303.7089;11.7469;95.21682743;56.18555;3.644109;37.91502;99.97147;0.05897231
23.32916;303.8177;11.74612;95.21050499;56.29388;3.651257;37.99239;100.0194;0.05917682
23.3375;303.9203;11.74534;95.20418254;56.4015;3.658389;38.0696;99.99049;0.05937852
23.34583;304.0269;11.74457;95.19794115;56.50862;3.665456;38.14612;100.0082;0.05957905
23.35416;304.1352;11.74377;95.19145659;56.61637;3.672556;38.22302;99.96652;0.05978246
23.3625;304.2463;11.74299;95.18513415;56.72436;3.67965;38.29986;99.99218;0.05998832
23.37083;304.3481;11.74218;95.17856853;56.83142;3.686731;38.37656;100.0537;0.06019459
23.37917;304.4586;11.74136;95.17192186;56.939;3.693789;38.45306;99.97469;0.06040304
23.3875;304.5638;11.74055;95.16535625;57.0463;3.700855;38.52966;99.98578;0.06060951
23.39584;304.6736;11.73975;95.15887169;57.15364;3.707889;38.60594;100.0604;0.06081968
23.40417;304.7756;11.73895;95.15238713;57.25988;3.714891;38.68188;99.98664;0.06102856
23.4125;304.8819;11.73814;95.14582151;57.36655;3.721898;38.75785;99.97089;0.06123799
23.42084;304.9888;11.73733;95.1392559;57.47349;3.728916;38.83397;100.0262;0.0614482
23.42917;305.101;11.73648;95.13236605;57.5809;3.735928;38.91004;100.0279;0.06165918
23.4375;305.2065;11.73566;95.12571938;57.68732;3.742905;38.98576;99.9367;0.06187324
23.44583;305.3134;11.73484;95.11907271;57.7942;3.749906;39.06174;99.96931;0.06208406
23.45416;305.4206;11.73404;95.11258815;57.90154;3.756936;39.13805;100.0581;0.06229576
23.4625;305.5244;11.73322;95.10594148;58.00807;3.763925;39.21392;99.95125;0.06250584
23.47083;305.6298;11.7324;95.0992948;58.1145;3.770893;39.28958;100.0525;0.06271658
23.47916;305.7413;11.73158;95.09264813;58.22168;3.777872;39.36537;99.98311;0.06292771
23.4875;305.8485;11.73074;95.08583935;58.3284;3.784839;39.44104;100.04;0.06313948
23.49583;305.9572;11.72991;95.07911162;58.43562;3.791828;39.517;99.9338;0.06344922
23.50417;306.0618;11.72907;95.07230283;58.5423;3.798802;39.59278;100.0097;0.06356235
23.5125;306.1694;11.72827;95.06581827;58.64875;3.805735;39.66814;100.0408;0.06377163
23.52084;306.276;11.72745;95.0591716;58.75528;3.81268;39.74362;99.96594;0.06397896
23.52917;306.3856;11.72662;95.05244387;58.86213;3.819622;39.8191;100.0311;0.06428198
23.5375;306.4924;11.72577;95.04555402;58.9686;3.826548;39.89446;99.97564;0.06448912
23.54584;306.5968;11.72493;95.03874524;59.0751;3.833492;39.96998;99.98405;0.0646972
23.55417;306.7042;11.72409;95.03193645;59.18137;3.840392;40.04507;100.0281;0.06490856
23.5625;306.8094;11.72323;95.02496555;59.2873;3.84728;40.12003;100.0245;0.06511775
23.57083;306.9132;11.72239;95.01815676;59.39318;3.854172;40.19502;99.94175;0.06532972
23.57916;307.024;11.72154;95.01126692;59.49918;3.861022;40.2696;100.0319;0.0655375
23.5875;307.1305;11.72068;95.00429602;59.60426;3.867825;40.34369;99.97569;0.06574604
23.59583;307.2399;11.71981;94.99724406;59.71007;3.87466;40.41815;100.0532;0.0659546
23.60416;307.3436;11.71892;94.99002999;59.81511;3.881471;40.49236;99.95609;0.06616464
23.6125;307.4467;11.71804;94.98289698;59.91978;3.888258;40.56632;99.99522;0.06637129
23.62083;307.5558;11.71716;94.97576396;60.02493;3.895037;40.6402;99.99822;0.06658311
23.62917;307.6644;11.71628;94.96863095;60.13;3.901808;40.71402;100.0017;0.06678954
23.6375;307.7733;11.7154;94.96149793;60.23536;3.908594;40.788;99.99674;0.06700092
23.64584;307.8773;11.7145;94.9542028;60.33994;3.91535;40.8617;99.98144;0.06720895
23.65417;307.9841;11.71359;94.94682662;60.44456;3.922086;40.9352;100.0247;0.067416
23.6625;308.0876;11.7127;94.93961255;60.54859;3.928797;41.00844;99.99741;0.06762153
23.67084;308.1966;11.71183;94.93256059;60.65338;3.935526;41.08188;99.98811;0.06782701
23.67917;308.2997;11.71093;94.92526546;60.7572;3.94222;41.15494;100.0165;0.06803189
23.6875;308.4068;11.71004;94.91805139;60.86152;3.94892;41.22808;100.0275;0.06824468
23.69583;308.5174;11.70915;94.91083732;60.96565;3.955575;41.30078;99.9857;0.06844989
23.70416;308.625;11.70824;94.90346113;61.06909;3.962192;41.3731;99.98772;0.06865818
23.7125;308.7309;11.70736;94.89632812;61.17211;3.968787;41.44519;99.99453;0.06886655
23.72083;308.8334;11.70645;94.88895193;61.27466;3.97537;41.51716;100.0134;0.06906855
23.72916;308.9411;11.70556;94.88173786;61.37828;3.981994;41.58956;99.99034;0.06927429
23.7375;309.0484;11.70468;94.87460485;61.48176;3.988606;41.66186;99.9963;0.06947988
23.74583;309.1491;11.70376;94.8671476;61.58432;3.995192;41.73389;99.98809;0.06968559
23.75417;309.2549;11.70282;94.85952825;61.68682;4.001736;41.80547;99.98781;0.06989388
23.7625;309.3627;11.70191;94.85215206;61.78972;4.00829;41.87719;100.0367;0.07009946
23.77084;309.47;11.701;94.84477588;61.89242;4.01483;41.94876;99.99439;0.07031207
23.77917;309.5769;11.70006;94.83715652;61.9952;4.021375;42.02039;99.97618;0.0705195
23.7875;309.6795;11.69913;94.82961822;62.09745;4.027909;42.09192;100.0229;0.0707317
23.79584;309.789;11.69818;94.82191781;62.20016;4.034426;42.16328;100.0142;0.07094474
23.80417;309.893;11.69724;94.81429845;62.30195;4.040907;42.23426;99.95656;0.0711559
23.8125;309.9972;11.69632;94.80684121;62.40312;4.047337;42.30472;100.0138;0.0713711
23.82083;310.112;11.69537;94.7991408;62.50518;4.053752;42.37506;100.0275;0.0715874
23.82916;310.2113;11.69443;94.79152144;62.60584;4.060168;42.44542;99.9925;0.07179696
23.8375;310.3213;11.69348;94.78382103;62.70762;4.066588;42.51583;99.98629;0.07201163
23.84583;310.4246;11.69253;94.77612061;62.80826;4.072965;42.58581;100.003;0.0722242
23.85416;310.5356;11.69157;94.76833914;62.90951;4.079329;42.65566;99.99337;0.07243606
23.8625;310.6399;11.69064;94.76080084;63.00989;4.085672;42.7253;100.0032;0.0726464
23.87083;310.7481;11.6897;94.75318149;63.11038;4.091992;42.7947;99.98829;0.07286038
23.87917;310.8504;11.68876;94.74556213;63.21001;4.098285;42.86386;99.98442;0.0730719
23.8875;310.9564;11.68778;94.73761855;63.30974;4.104556;42.93278;100.0383;0.07318249
23.89584;311.0656;11.68682;94.72983708;63.40981;4.110826;43.00169;100.0147;0.0734889
23.90417;311.17;11.68586;94.72205561;63.50899;4.117062;43.07026;100.0023;0.07369766
23.9125;311.278;11.6849;94.71427413;63.60859;4.123298;43.13883;100.0372;0.07390606
23.92084;311.3846;11.68396;94.70665478;63.70774;4.129507;43.20714;99.97079;0.07401626
23.92917;311.4902;11.683;94.69887331;63.80672;4.135707;43.27537;99.96707;0.07422035
23.9375;311.5955;11.68203;94.69101078;63.905;4.141855;43.34304;99.95348;0.07442251
23.94583;311.6999;11.68104;94.68298614;64.00289;4.147974;43.41044;100.0559;0.07462678
23.95416;311.8068;11.68005;94.6749615;64.10104;4.154094;43.47784;100.0136;0.07483165
23.9625;311.9117;11.67906;94.66693686;64.19895;4.160205;43.54516;99.97516;0.07503466
23.97083;312.02;11.67809;94.65907433;64.29682;4.166285;43.61217;100.065;0.07524045
23.97916;312.1232;11.67712;94.6512118;64.39402;4.172348;43.67902;99.9396;0.07544703
23.9875;312.2316;11.67611;94.64302505;64.49192;4.178424;43.746;99.99139;0.07565202
23.99583;312.3344;11.6751;94.63483829;64.58891;4.18447;43.81268;100.0419;0.07585259
24.00417;312.4424;11.6741;94.62673259;64.68646;4.190517;43.87937;99.96922;0.0760573
24.0125;312.5444;11.67311;94.61870795;64.78316;4.196542;43.94583;100.0007;0.07626739
24.02084;312.6538;11.67212;94.61068331;64.88032;4.202543;44.01205;100.0016;0.07647582
24.02917;312.7552;11.67114;94.60273973;64.97646;4.208524;44.07807;99.95782;0.07668037
24.0375;312.863;11.67014;94.59463403;65.07292;4.214474;44.1438;100.0358;0.07688184
24.04584;312.9688;11.66915;94.58660939;65.16908;4.220418;44.20944;99.99439;0.07708501
24.05417;313.0766;11.66814;94.57842263;65.26542;4.226354;44.27503;100.0437;0.07728851
24.0625;313.1837;11.66715;94.57039799;65.3614;4.232265;44.34037;99.96426;0.07749706
24.07083;313.291;11.66616;94.56237335;65.4569;4.238132;44.40526;99.99718;0.0777002
24.07916;313.3869;11.66516;94.55426765;65.55049;4.24394;44.46953;100.0218;0.07790384
24.0875;313.5008;11.66414;94.54599984;65.64541;4.249712;44.53343;99.94843;0.07811258
24.09583;313.6052;11.66313;94.53781308;65.73925;4.255464;44.59714;100.0625;0.07831616
24.10416;313.7076;11.6621;94.52946421;65.83255;4.261191;44.66059;99.99181;0.07851816
24.1125;313.8191;11.66106;94.52103429;65.9265;4.266892;44.7238;99.98456;0.07872024
24.12083;313.9222;11.66005;94.51284753;66.01921;4.27256;44.78666;100.0316;0.07892392
24.12917;314.0281;11.65903;94.50457972;66.11211;4.278218;44.84942;99.93692;0.07912812
24.1375;314.1338;11.65798;94.49606874;66.2044;4.28383;44.91172;100.0436;0.07932725
24.14584;314.2398;11.6569;94.48731458;66.29625;4.289402;44.97359;100.0199;0.07953071
24.15417;314.3494;11.65584;94.47872254;66.38824;4.294956;45.03528;99.97194;0.07973766
24.1625;314.45;11.65479;94.47021156;66.4794;4.300511;45.097;100.0109;0.07994214
24.17084;314.5594;11.65375;94.46178163;66.57098;4.306022;45.15829;100.0053;0.08014478
24.17917;314.6608;11.65271;94.45335171;66.66151;4.311522;45.21942;99.99504;0.08034638
24.1875;314.7637;11.65166;94.44484072;66.75215;4.317012;45.28048;99.99982;0.08055082
24.19583;314.8722;11.6506;94.43624868;66.84293;4.322467;45.34117;99.96288;0.0807538
24.20416;314.975;11.64954;94.42765664;66.93288;4.327902;45.40166;100.0494;0.08095852
24.2125;315.0806;11.64846;94.41890249;67.02222;4.333266;45.4614;99.99647;0.08116852
24.22083;315.1909;11.64741;94.41039151;67.11207;4.338628;45.52115;99.93743;0.08137272
24.22916;315.2922;11.64638;94.40204264;67.20118;4.344;45.581;100.0283;0.08158046
24.2375;315.397;11.64533;94.39353165;67.29035;4.34935;45.64062;99.96387;0.08178509
24.24583;315.5008;11.64429;94.38510173;67.37866;4.35464;45.69961;100.0276;0.08199362
24.25417;315.6106;11.64321;94.37634757;67.46734;4.35991;45.7584;100.011;0.0822959
24.2625;315.7133;11.64214;94.36767448;67.5548;4.365133;45.81672;99.99863;0.08250116
24.27084;315.8156;11.64107;94.35900138;67.6418;4.370326;45.87473;100.0152;0.0827093
24.27917;315.9235;11.64;94.35032828;67.7292;4.3755;45.93256;100.0072;0.0829145
24.2875;316.0286;11.63895;94.3418173;67.81586;4.38064;45.99002;99.95978;0.08311947
24.29584;316.1322;11.63789;94.33322526;67.90225;4.385766;46.04735;100.0527;0.08332389
24.30417;316.2357;11.6368;94.32439005;67.98812;4.390854;46.10429;99.96294;0.08352243
24.3125;316.3438;11.63572;94.31563589;68.07411;4.395912;46.16091;99.99894;0.0837279
24.32083;316.4451;11.63466;94.30704385;68.15913;4.400946;46.21728;100.0218;0.08392655
24.32916;316.551;11.63357;94.29820864;68.24496;4.406003;46.27392;100.0057;0.08412681
